,state,tract,H094009,H094005,H094008,H094001,H094007,H094004,H094003,H094006,H094018,H094016,H094017,H094010,H094011,H094012,H094014,H094015,H094019,H094020,H094021,H094022,H094023,HCT047A021,HCT047C020,HCT047H001,HCT047H011,HCT047B020,HCT047C023,HCT047A020,HCT047C019,HCT047F011,HCT047A012,HCT047G021,HCT047A001,HCT047G010,HCT047G009,HCT047I020,HCT047F001,HCT047E022,HCT047E010,HCT047A011,HCT047G023,HCT047F019,HCT047I011,HCT047A023,HCT047I012,HCT047H009,HCT047F009,HCT047F010,HCT047I021,HCT047C011,HCT047A008,HCT047E020,HCT047H022,HCT047A022,HCT047H023,HCT047F022,HCT047B023,HCT047A019,HCT047I009,HCT047G019,HCT047B012,HCT047E001,HCT047G022,HCT047C009,HCT047G008,HCT047I019,HCT047D010,HCT047E023,HCT047G001,HCT047H020,HCT047G012,HCT047A010,HCT047B010,HCT047F023,HCT047E008,HCT047H012,HCT047D023,HCT047E021,HCT047C021,HCT047E019,HCT047C008,HCT047E012,HCT047D011,HCT047G011,HCT047D008,HCT047B009,HCT047C022,HCT047D012,HCT047C012,HCT047H010,HCT047E009,HCT047F020,HCT047A009,HCT047B022,HCT047B019,HCT047I010,HCT047H019,HCT047F021,HCT047G020,HCT047D021,HCT047F012,HCT047I022,HCT047H021,HCT047E011,HCT047I001,HCT047B011,HCT047D009,HCT047C001,HCT047I008,HCT047B008,HCT047F008,HCT047D019,HCT047B021,HCT047D001,HCT047D020,HCT047B001,HCT047I023,HCT047C010,HCT047D022,HCT047H008
82,06,022702,0,47,27,228,13,5,19,45,0,8,10,17,18,0,0,10,0,0,9,0,0,9,0,25,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,18,0,0,18,0,0,0,0,0,9,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,14,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,18,9,0,0,0,15,0,9,0,0,0,0
83,06,022703,0,115,57,567,33,77,20,57,0,0,23,52,49,0,60,24,0,0,0,0,0,0,0,61,9,0,0,0,0,0,0,0,435,0,0,0,6,0,0,40,0,0,40,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,11,0,0,44,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,18,0,0,0,0,0,26,0,0,0,0,0,0,0,0,389,0,0,0,47,0,0,0,0,92,0,23,0,0,0,10
84,06,022801,0,7,0,148,6,29,23,31,0,6,0,0,12,0,34,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,105,0,0,0,33,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
85,06,022802,0,8,0,61,10,0,3,7,5,0,0,0,8,0,12,0,8,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,29,0,0,0,10,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,16,0,0,12,0,0,0,0,0,7,0,0,0,0,0,0
86,06,022803,0,7,22,194,16,24,10,31,6,11,6,14,8,0,27,12,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,132,0,0,0,43,0,0,0,0,0,0,0,0,0,0,14,0,0,22,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,8,94,0,0,0,18,0,0,0,0,0,0,0,0,0,0,4
87,06,022901,0,6,9,100,22,7,0,9,0,0,0,0,10,0,25,12,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,65,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,9,0,0,0,0,22,0,0,0,0,0,0
88,06,022902,4,17,0,91,10,6,12,7,0,8,0,0,8,0,19,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,61,0,0,0,20,0,0,8,0,0,8,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
89,06,022903,6,0,32,174,21,14,0,8,0,0,13,0,28,0,5,27,0,0,0,20,0,0,0,73,10,0,0,0,0,10,0,0,81,0,0,0,24,0,0,12,0,0,12,0,0,0,0,0,0,0,19,0,8,8,0,0,0,0,0,0,0,0,12,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,6,0,0,0,0,0,0,57,0,0,0,0,0,19
90,06,023001,37,101,53,952,62,61,82,43,9,36,46,79,96,12,137,23,0,8,20,37,10,12,0,60,7,0,0,8,0,0,0,0,179,0,0,8,35,0,0,35,0,0,28,0,0,0,0,15,12,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,43,0,4,0,0,8,13,0,0,0,0,0,0,0,0,0,34,0,18,22,0,12,0,15,0,0,0,28,0,8,0,0,0,8,0,0,0,0,154,27,15,0,0,35,0,0,0,398,0,336,0,0,9,0
91,06,023002,17,15,31,191,14,7,11,9,0,0,0,29,28,0,0,17,0,0,0,13,0,0,0,31,6,0,0,0,0,0,0,0,37,0,0,0,19,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,21,0,0,0,29,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,13,0,0,0,0,0,0,0,0,0,0,31,22,11,0,0,0,16,0,0,30,0,84,0,0,0,16
92,06,023003,23,86,53,703,24,60,25,86,24,0,11,34,98,0,107,28,8,8,12,8,8,0,0,61,10,8,0,0,0,10,0,0,113,0,0,0,46,0,0,20,0,0,20,0,0,0,0,10,0,0,15,0,0,0,0,0,8,0,0,0,0,7,0,0,0,0,17,0,26,0,0,0,7,0,0,0,0,0,0,0,0,0,26,0,11,23,0,0,0,10,0,0,0,8,8,0,0,0,0,0,0,0,0,0,104,42,0,0,15,19,8,0,12,177,0,334,0,0,0,8
93,06,023101,18,31,21,183,19,26,9,20,11,0,11,0,0,0,0,8,0,0,0,9,0,0,0,12,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,18,0,0,0,12,9,0,0,0,45,0,108,0,0,0,0
94,06,023102,18,26,26,458,108,42,4,67,0,0,8,7,82,0,34,0,0,20,7,9,0,0,0,23,0,20,0,0,0,0,0,0,31,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,15,14,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,24,70,4,0,0,0,0,0,7,90,0,317,0,0,0,11
95,06,023103,0,0,6,92,13,0,0,34,0,0,10,0,16,0,0,0,0,0,0,13,0,0,0,9,0,0,0,0,0,0,0,0,19,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,19,16,0,0,6,0,0,0,0,0,0,52,0,0,0,0
96,06,0232,21,62,51,691,48,61,42,99,9,0,8,41,69,0,91,28,9,7,8,15,22,0,0,89,9,7,0,0,0,9,0,0,36,0,0,0,58,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,12,0,19,0,0,0,23,0,0,0,0,0,0,0,0,0,6,0,6,6,0,0,0,6,0,0,0,15,9,0,0,0,0,0,0,0,0,0,16,54,12,0,0,38,7,0,8,77,0,501,0,0,0,7
97,06,0233,54,33,38,396,48,21,5,45,0,0,0,23,60,0,38,31,0,0,0,0,0,0,0,17,8,0,0,0,0,8,0,0,36,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,14,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,52,0,28,12,0,0,0,9,0,0,12,0,0,0,0,0,0,0,0,0,0,0,27,0,30,0,0,10,0,0,0,274,0,78,0,0,0,0
98,06,0234,0,28,34,402,32,11,25,41,0,22,7,6,69,0,93,20,5,9,0,0,0,0,0,60,18,9,0,0,0,10,0,0,40,0,0,0,52,0,0,14,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,9,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,32,24,0,0,0,20,5,0,0,68,0,220,0,0,0,5
99,06,0251,6,72,55,712,61,74,40,77,0,7,13,74,59,0,115,15,21,6,0,13,4,0,0,123,14,0,0,0,0,4,0,0,496,0,0,0,34,0,0,38,0,5,33,0,0,0,0,6,0,5,40,0,0,6,4,0,0,16,6,0,0,0,0,0,8,5,7,0,45,0,0,53,8,4,0,0,0,0,0,0,0,0,12,0,7,0,0,0,0,6,0,0,6,7,0,53,16,0,6,0,0,6,0,0,424,0,0,5,40,0,0,0,0,82,0,50,0,0,0,8
100,06,0252,34,173,59,951,117,93,46,77,7,8,20,38,57,0,124,56,10,0,19,13,0,14,0,150,17,0,0,0,0,4,0,0,719,9,0,0,62,0,0,25,0,0,12,0,0,0,0,0,14,0,18,0,13,0,0,13,0,10,28,0,0,0,0,0,0,10,16,0,18,0,0,7,6,0,0,0,0,0,0,0,0,0,12,0,29,6,0,0,0,9,0,0,28,0,0,7,0,0,0,0,0,0,0,0,635,16,0,0,18,0,12,0,5,96,0,56,0,0,0,12
101,06,0253,18,41,7,391,36,34,23,41,17,0,15,18,48,0,77,8,0,0,0,8,0,0,0,46,6,0,0,0,0,0,0,0,290,0,0,0,10,0,0,42,0,0,42,0,0,10,10,0,0,0,7,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,7,0,30,0,0,11,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,0,0,8,0,0,4,0,0,0,0,0,8,0,0,272,0,0,0,7,0,0,0,0,54,0,7,0,0,0,0
102,06,025401,26,90,29,449,11,37,12,51,0,21,10,26,38,0,52,20,0,11,0,8,7,0,0,85,0,0,0,0,0,0,0,0,276,9,0,0,49,0,0,38,0,0,38,7,0,26,26,7,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,8,0,0,0,0,0,0,0,0,0,0,265,0,0,16,29,0,0,0,0,82,11,8,7,0,0,0
103,06,025402,25,103,65,692,62,60,18,76,0,18,19,30,37,0,109,45,0,0,0,0,25,0,0,135,0,0,0,0,0,0,0,0,378,0,7,0,52,0,0,30,0,0,30,10,0,0,0,0,0,0,43,0,0,0,0,0,15,0,18,0,0,0,0,0,0,0,10,0,30,0,0,20,0,0,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,10,0,0,18,0,0,10,0,0,0,0,0,0,0,0,320,0,0,0,33,0,13,0,0,185,0,47,10,0,0,23
104,06,025403,12,59,64,596,62,69,60,44,19,9,35,17,57,0,85,4,0,0,0,0,0,0,0,134,13,0,0,0,0,0,0,0,338,0,0,0,41,0,0,28,0,0,15,0,0,0,0,10,0,0,51,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,25,0,0,7,0,0,0,0,0,0,0,0,0,0,22,7,5,0,0,0,0,10,0,0,12,0,0,7,0,0,0,0,0,0,0,0,262,0,0,0,51,8,0,0,0,150,0,42,0,0,0,0
105,06,0255,97,122,84,1433,90,154,41,151,0,44,46,81,186,0,184,88,0,9,29,7,20,29,0,332,112,0,0,9,0,18,0,0,770,0,10,9,131,0,0,127,8,0,33,0,0,8,8,12,29,0,38,0,0,7,0,0,0,0,10,0,0,0,0,0,0,0,9,0,48,0,0,60,0,0,0,0,12,0,0,0,0,0,24,4,30,0,0,0,0,39,0,0,10,0,0,33,0,0,0,0,0,7,0,0,581,13,69,0,38,0,16,0,0,471,0,13,0,0,0,16
106,06,0256,56,125,63,1101,99,117,49,122,21,29,21,77,80,0,151,70,0,0,0,14,7,0,0,213,4,0,0,0,0,0,0,0,389,8,0,0,91,0,0,18,0,0,14,7,0,20,7,0,0,0,11,0,0,14,0,0,0,0,14,0,0,0,0,0,7,0,29,0,67,0,0,33,7,0,0,0,0,0,0,0,0,0,52,10,33,0,0,0,0,12,0,0,27,0,0,29,0,0,0,0,0,14,0,0,310,0,22,0,8,0,12,0,0,511,0,43,7,0,0,15
107,06,0257,35,134,92,1487,156,131,45,97,18,42,7,116,140,0,302,62,0,0,0,69,41,0,0,212,24,0,0,0,0,16,0,0,551,0,0,0,80,0,0,49,0,0,41,41,0,0,0,9,0,0,21,0,11,48,0,0,0,0,0,0,0,0,0,0,9,0,88,0,48,0,0,19,0,0,0,0,0,0,0,0,0,0,75,0,62,12,0,0,0,19,0,0,0,0,0,9,0,0,0,0,0,37,0,0,428,0,23,0,21,0,0,0,0,745,0,63,41,0,21,9
108,06,0258,19,17,9,265,13,30,20,13,0,0,0,27,50,0,37,9,0,0,6,7,8,6,0,53,22,0,0,0,0,0,0,0,55,6,9,0,7,0,0,6,0,0,6,0,0,9,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,31,0,0,0,9,0,0,0,8,0,0,0,0,0,5,16,0,10,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,23,0,0,0,0,0,0,0,117,0,55,0,0,7,9
109,06,0259,48,106,69,1042,83,69,67,140,13,47,28,21,59,9,188,62,0,6,18,9,0,12,0,122,8,0,0,0,0,0,0,0,418,0,6,0,59,0,0,31,0,0,31,0,0,5,5,0,12,0,20,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,14,0,20,6,0,0,7,0,0,9,0,0,0,0,0,0,22,6,38,18,0,0,0,0,0,6,5,9,0,0,0,0,0,6,9,0,0,0,371,0,14,8,20,11,0,0,0,400,0,137,0,0,0,0
110,06,026001,29,66,22,726,95,34,42,113,0,8,30,64,64,0,89,22,16,0,8,19,5,8,0,227,12,0,0,0,0,12,0,0,329,9,0,0,87,0,0,31,0,0,31,0,0,8,8,11,8,0,8,0,0,14,0,0,0,16,0,0,0,0,0,0,0,7,27,0,22,0,0,17,0,0,0,0,5,0,0,0,0,0,21,0,5,0,0,0,0,29,0,0,0,0,0,8,9,0,0,0,0,14,0,0,198,0,21,0,8,0,9,0,0,281,0,7,0,0,5,9
111,06,026002,25,127,20,745,58,43,13,37,8,7,23,55,123,20,123,32,0,0,0,20,11,0,0,185,51,0,0,0,0,20,0,0,354,0,0,0,71,0,0,63,0,0,42,11,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,34,0,18,0,0,21,0,0,0,14,0,0,0,0,0,0,24,10,7,0,0,6,0,21,0,0,0,0,0,0,0,0,0,0,14,8,0,0,258,6,25,0,0,5,0,0,0,282,0,20,11,0,12,8
112,06,026003,40,102,43,846,38,67,65,79,0,27,0,54,90,0,124,66,21,0,22,8,0,22,0,217,15,0,0,0,0,7,0,0,329,0,0,0,101,0,0,22,0,0,22,0,0,9,0,11,22,15,12,0,0,0,0,0,0,21,0,0,0,0,0,0,0,15,21,0,72,0,0,22,0,0,0,0,0,0,0,0,0,0,26,8,0,0,0,0,0,16,0,0,9,0,0,17,6,0,0,0,0,0,0,0,239,12,31,15,5,8,23,0,0,299,0,30,0,0,8,30
113,06,026004,43,45,14,651,104,50,29,47,17,18,11,58,89,0,90,25,0,0,0,0,11,0,0,162,23,0,0,0,0,15,0,0,311,0,0,0,78,0,0,20,0,0,12,11,0,26,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,7,0,0,9,0,0,31,0,0,0,0,0,0,0,0,227,12,17,0,0,0,14,0,0,250,0,12,11,0,0,14
114,06,0261,46,95,72,1027,67,93,49,129,0,31,18,40,94,0,175,43,14,30,14,11,6,14,0,143,16,0,0,13,0,5,0,0,357,6,0,7,59,0,0,23,0,0,12,6,0,5,0,0,8,0,24,0,5,11,0,0,0,7,0,7,0,0,0,0,4,7,32,0,40,11,0,0,0,0,0,0,0,0,0,0,0,0,66,0,39,7,0,0,0,2,0,0,5,0,0,0,0,0,5,0,0,6,6,0,289,0,34,7,24,0,5,0,0,548,12,16,6,2,0,9
115,06,0262,67,147,68,1140,126,71,47,122,4,43,15,100,103,0,170,31,5,5,0,16,0,0,0,257,32,0,0,5,0,0,0,0,384,0,0,5,115,0,0,64,0,0,32,0,0,28,19,10,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,15,0,79,0,35,0,0,11,0,0,0,0,0,0,0,0,0,0,39,0,35,0,0,0,0,10,0,0,9,0,0,11,0,0,0,0,0,6,0,0,271,0,39,0,5,0,13,5,0,584,0,22,0,0,10,28
116,06,026301,44,65,60,708,56,102,70,49,0,24,6,29,76,0,106,21,0,0,0,0,0,0,0,150,8,0,0,0,0,8,0,0,257,0,0,0,44,0,0,0,0,0,0,0,0,0,0,12,0,0,16,0,0,0,0,0,0,0,8,0,0,0,0,0,20,0,17,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,12,0,0,8,0,0,0,0,0,0,0,0,0,0,0,171,0,36,0,8,0,24,0,0,368,0,13,0,0,0,52
117,06,026302,20,60,51,836,74,85,58,70,0,17,17,87,79,0,163,48,0,0,0,7,0,0,0,148,13,0,0,0,0,13,0,0,371,11,0,0,68,0,0,22,0,0,22,0,0,0,0,0,0,0,17,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,47,0,44,0,0,29,0,0,0,0,0,0,0,0,0,0,44,0,34,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,7,0,0,312,0,20,0,17,0,0,0,0,353,0,0,0,0,0,0
118,06,026303,23,39,36,704,68,58,17,72,10,0,11,39,126,0,165,40,0,0,0,0,0,0,0,112,25,0,0,0,0,0,0,0,269,0,0,0,26,0,0,27,0,0,14,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,35,0,0,10,0,0,0,0,0,0,0,0,0,0,87,12,16,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,209,0,23,0,15,5,0,0,0,369,0,5,0,0,0,0
119,06,026401,33,77,10,647,41,40,45,62,4,17,14,57,82,11,102,33,0,11,8,0,0,0,0,61,7,0,0,0,0,0,0,0,118,0,0,0,10,0,0,12,0,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,36,0,0,5,0,0,0,0,0,0,0,0,0,0,41,0,0,5,0,11,0,0,0,0,10,0,0,5,0,0,0,0,0,0,0,0,84,29,18,0,0,0,10,0,8,387,11,96,0,0,0,10
120,06,026402,47,63,91,772,66,56,65,72,0,10,0,45,75,0,130,45,7,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,188,0,0,0,87,0,0,10,0,0,10,0,0,22,22,19,0,0,22,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,21,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,35,0,45,7,0,0,0,19,0,0,11,0,7,5,0,0,0,0,0,0,0,0,160,30,7,0,22,0,24,0,0,356,0,137,0,0,0,24
121,06,026403,27,65,23,554,44,7,31,64,0,0,0,29,79,0,102,47,12,0,24,0,0,24,0,52,11,0,0,0,0,11,0,0,116,0,0,0,21,0,7,11,0,0,11,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,12,0,7,0,0,0,0,22,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,27,8,0,0,0,0,0,367,0,23,0,0,0,0
122,06,026404,0,23,20,366,49,42,0,31,0,0,0,53,98,0,28,11,0,0,0,11,0,0,0,59,6,0,0,0,0,0,0,0,39,0,0,0,53,0,0,17,0,0,11,0,0,0,0,28,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,11,0,0,33,43,0,0,0,11,9,0,0,176,0,98,0,0,0,9
123,06,030101,9,25,24,185,23,23,6,18,0,6,0,5,28,0,18,0,0,0,0,0,0,0,0,24,6,0,0,0,0,0,0,0,139,0,0,0,0,0,0,21,0,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,15,0,0,0,0,46,0,0,0,0,0,0
124,06,030102,22,129,49,779,52,81,71,55,0,36,0,35,82,0,103,25,0,0,10,29,0,10,0,12,0,0,0,0,0,0,0,0,608,0,0,0,6,0,0,58,0,0,58,0,0,6,0,0,10,0,41,0,0,29,0,0,0,0,10,0,0,0,0,6,8,0,7,0,21,0,0,28,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,16,0,0,28,0,0,0,0,0,29,0,0,602,0,0,6,41,0,0,0,0,138,0,0,0,0,0,0
125,06,030201,13,23,28,336,57,6,10,65,6,0,0,6,38,0,60,15,0,0,9,0,0,0,0,6,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,24,0,0,24,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,180,0,13,0,15,0,0,0,0,150,0,0,0,0,0,6
126,06,030202,10,27,12,227,19,13,14,14,0,6,0,14,23,0,36,23,0,0,0,8,8,0,0,10,0,0,0,0,0,0,0,0,148,4,10,0,0,0,0,6,0,0,6,8,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,10,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,9,0,0,12,0,0,0,0,56,0,9,8,0,8,0
127,06,030301,36,119,37,1130,84,121,16,114,16,33,15,56,122,10,267,58,0,0,10,16,0,0,0,65,19,0,0,0,0,0,0,0,625,0,0,0,19,0,0,66,0,0,47,0,0,0,0,0,0,10,29,0,0,16,0,0,0,0,16,0,0,0,0,0,0,0,18,0,27,0,0,38,0,0,0,0,0,0,0,0,0,0,46,0,8,0,0,10,0,0,0,0,16,0,0,38,0,0,0,10,0,16,0,0,597,0,20,10,29,0,0,0,0,440,0,9,0,0,0,0
128,06,030302,37,76,39,862,69,87,45,77,10,17,10,42,79,0,193,65,0,0,0,7,9,0,0,0,0,0,0,0,0,0,0,0,540,9,0,0,0,0,0,48,0,0,48,9,0,0,0,0,0,0,19,0,0,7,0,0,0,0,19,0,0,0,0,0,0,0,0,0,17,0,0,33,0,0,0,0,0,0,0,0,0,0,31,0,20,0,0,0,0,0,0,0,19,0,0,33,0,0,0,0,0,7,0,0,540,0,18,8,19,0,0,0,0,290,0,7,9,0,0,0
129,06,0304,95,138,92,1373,85,108,75,156,30,25,25,53,167,0,253,25,6,0,7,12,21,7,0,32,8,0,0,0,0,0,0,0,904,0,0,0,0,0,0,76,0,0,68,14,0,8,0,0,7,0,54,0,0,12,0,0,0,0,56,0,0,0,0,0,0,0,39,0,15,0,0,14,0,0,0,0,7,0,0,0,0,0,75,7,38,0,0,0,0,0,0,0,64,0,0,14,0,0,0,0,0,12,0,0,872,9,31,0,45,0,0,6,0,445,0,9,14,0,0,9
130,06,0305,20,43,70,757,37,32,55,86,6,19,0,41,69,6,201,45,21,0,0,0,6,0,0,20,0,0,0,0,0,0,0,0,558,0,0,0,0,0,0,38,0,0,38,6,0,7,0,0,0,0,65,0,0,0,0,0,0,14,7,0,0,0,0,0,0,14,23,0,24,0,0,18,0,0,0,0,0,0,0,0,0,0,31,0,5,0,0,6,0,0,0,0,14,0,0,18,0,0,0,0,0,0,0,0,538,0,6,0,59,0,0,7,0,175,0,0,6,0,0,6
131,06,0306,13,86,51,716,48,6,56,85,6,6,19,27,92,0,162,41,11,0,0,7,0,0,0,26,7,0,0,0,0,0,0,0,530,0,0,0,16,0,0,60,0,0,53,0,0,0,0,0,0,0,39,0,0,7,0,0,0,6,0,0,0,0,0,0,0,6,17,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,32,0,6,0,0,0,0,6,0,0,0,0,0,10,0,0,0,0,0,7,0,0,516,0,13,0,39,0,6,5,0,170,0,0,0,0,0,6
132,06,0307,106,221,100,2215,186,171,148,352,23,42,24,36,212,9,395,115,4,0,8,47,16,8,0,89,8,0,0,0,0,0,0,0,1589,0,18,0,0,0,0,132,0,0,124,7,0,0,0,0,8,0,80,0,0,40,0,0,0,4,71,0,0,0,0,0,0,0,10,0,76,0,0,26,0,0,0,0,9,0,0,0,0,0,63,10,20,8,0,9,0,9,0,0,71,7,0,17,4,0,0,0,0,40,0,0,1515,7,9,0,80,0,0,0,0,457,0,93,7,0,0,0
133,06,0308,52,186,45,1529,110,122,160,140,27,36,15,89,126,0,290,86,0,9,9,18,9,9,0,67,8,0,0,9,0,0,0,0,1147,0,0,9,0,0,0,87,0,0,87,0,0,0,0,0,9,0,45,0,0,9,0,0,0,0,32,0,0,0,0,0,0,0,31,0,43,0,0,58,0,0,0,0,9,0,0,0,0,0,31,8,0,0,0,0,0,0,0,0,32,0,0,58,0,0,0,0,0,9,0,0,1095,0,20,0,45,0,0,0,0,339,0,0,0,0,9,0
134,06,0309,94,218,158,2128,169,170,118,184,44,49,15,91,233,0,408,72,17,17,15,31,25,8,0,90,0,0,0,8,0,0,0,0,1442,7,0,8,29,0,0,93,0,0,93,25,0,0,0,0,8,0,103,0,0,22,0,0,0,17,52,0,0,10,0,0,0,17,34,0,32,0,0,50,0,0,0,0,0,0,0,0,0,0,122,0,49,9,0,0,0,8,0,0,52,0,0,42,0,0,0,7,0,22,0,10,1395,8,33,0,77,0,6,0,0,514,9,101,25,0,9,32
