,state,tract,B25091_017E,B25091_010E,B25091_011E,B25091_005E,B25091_003E,B25091_012E,B25091_016E,B25091_014E,B25091_004E,B25091_021E,B25091_020E,B25091_009E,B25091_023E,B25091_008E,B25091_001E,B25091_015E,B25091_018E,B25091_019E,B25091_022E,B25091_007E,B25091_006E,B25091_002E,B25140C_004E,B25140F_001E,B25140F_005E,B25140E_005E,B25140G_003E,B25140A_007E,B25140G_008E,B25140B_007E,B25140A_004E,B25140E_001E,B25140A_001E,B25140G_005E,B25140_004E,B25140_005E,B25140I_001E,B25140B_003E,B25140G_004E,B25140A_005E,B25140I_005E,B25140B_005E,B25140D_005E,B25140C_003E,B25140D_004E,B25140D_003E,B25140E_007E,B25140E_009E,B25140H_009E,B25140F_003E,B25140_008E,B25140_009E,B25140E_008E,B25140C_009E,B25140_007E,B25140H_001E,B25140C_008E,B25140D_007E,B25140G_009E,B25140C_005E,B25140H_004E,B25140G_007E,B25140A_003E,B25140_003E,B25140A_008E,B25140H_005E,B25140C_007E,B25140F_004E,B25140_001E,B25140F_007E,B25140A_009E,B25140G_001E,B25140H_007E,B25140B_001E,B25140I_007E,B25140E_003E,B25140F_008E,B25140H_008E,B25140C_001E,B25140E_004E,B25140F_009E,B25140D_001E,B25140D_009E,B25140H_003E,B25140B_009E,B25140B_004E,B25140I_009E,B25140B_008E,B25140D_008E,B25140I_003E,B25140I_008E,B25140I_004E
168,06,030600,0,19,43,55,70,0,0,135,123,0,0,26,0,35,766,60,0,0,22,109,69,549,0,0,0,0,0,22,0,0,24,0,584,0,43,0,33,0,0,0,0,0,0,0,19,68,0,0,0,0,22,0,0,0,22,551,0,0,0,0,24,0,55,123,22,0,0,0,903,0,0,23,22,2,0,0,0,22,0,0,0,294,0,55,0,0,0,0,0,0,0,0
169,06,030700,13,104,195,132,257,0,99,438,224,73,0,118,0,79,2266,186,59,45,42,104,98,1311,0,21,0,0,0,56,0,0,117,0,1583,0,195,0,164,16,0,0,0,0,0,0,62,245,0,0,0,0,42,0,0,0,115,1510,0,59,0,0,117,0,235,496,0,0,0,0,2685,0,0,129,56,16,0,0,0,0,0,0,0,936,0,235,0,16,0,0,42,0,0,0
170,06,030800,46,37,103,175,107,0,73,328,103,32,0,7,0,49,1445,61,30,35,77,63,119,763,0,11,0,0,0,30,0,0,71,0,1215,0,103,0,154,0,0,0,0,0,0,0,32,53,0,0,0,0,77,0,0,0,144,1215,0,58,0,0,71,56,143,196,19,0,0,0,1998,0,0,252,30,8,47,0,0,19,0,0,0,512,0,143,0,0,0,0,58,0,12,0
171,06,030900,79,120,279,113,172,10,124,359,289,18,0,183,0,47,2220,200,0,0,57,57,113,1383,0,9,0,0,73,18,0,0,99,0,1209,0,279,10,32,0,73,0,0,0,10,0,107,160,0,0,0,0,57,0,0,0,75,1189,0,57,0,0,99,0,381,614,0,0,0,0,2310,0,0,226,18,13,0,0,0,0,0,0,0,853,0,381,0,0,0,0,57,0,0,0
172,06,031000,9,45,109,121,96,0,20,251,132,9,18,9,0,16,1168,87,10,4,19,121,92,741,0,178,0,0,10,31,0,0,40,0,687,0,109,0,134,18,0,0,0,0,0,0,29,59,0,0,0,22,19,0,0,0,50,627,0,10,0,0,40,9,70,179,9,0,0,22,1540,0,0,39,31,101,0,0,0,9,0,0,0,535,0,70,0,18,0,0,10,22,0,22
173,06,031100,0,27,182,82,136,0,104,332,184,0,0,7,0,86,1528,18,0,0,49,200,121,1025,0,176,0,0,0,16,0,0,59,0,1121,0,144,0,322,0,0,0,0,0,0,0,59,150,0,0,0,26,49,0,0,0,49,1080,0,33,0,0,59,0,126,302,16,0,0,26,2387,0,0,216,16,90,0,0,0,16,0,0,0,784,0,126,0,0,0,0,33,40,0,26
174,06,031201,108,18,61,98,31,0,15,179,37,39,0,85,36,30,927,41,0,8,0,47,94,501,0,65,0,0,0,0,0,0,0,0,438,0,61,0,178,0,0,0,0,0,0,0,61,178,0,0,0,0,0,36,0,0,47,429,0,47,0,0,0,0,16,194,0,0,0,0,1789,0,0,143,0,78,0,0,0,0,36,0,0,1029,36,16,0,0,0,0,0,0,0,0
175,06,031202,14,71,73,82,23,0,20,153,12,0,2,6,0,19,562,6,7,0,1,46,27,359,0,64,0,0,24,0,0,1,0,0,84,0,73,0,123,7,13,0,0,0,0,0,53,122,0,0,0,0,1,0,0,0,3,63,0,2,0,0,0,0,7,160,0,0,0,0,818,0,0,68,0,44,0,0,0,0,0,0,0,558,0,7,0,7,0,1,0,13,0,13
176,06,031301,25,92,137,85,0,13,14,161,68,0,0,19,0,264,1149,72,8,11,131,18,31,727,0,23,0,0,20,0,0,0,78,0,350,13,137,13,49,12,0,0,0,0,0,0,47,379,0,0,0,13,131,0,0,0,142,322,0,142,0,0,78,0,84,508,0,0,0,0,1560,0,0,94,0,135,0,0,0,0,0,0,0,958,0,84,0,12,0,0,131,13,0,0
177,06,031302,0,101,84,105,37,0,53,145,76,16,0,42,12,72,1089,25,8,16,16,92,189,798,0,175,0,0,0,0,0,16,0,31,286,0,84,0,284,21,0,0,0,0,0,0,84,215,0,0,7,21,16,12,0,0,48,246,0,32,5,0,0,0,11,299,0,0,0,0,1733,0,7,79,0,197,0,31,0,0,0,0,0,965,0,11,0,0,0,0,16,21,0,0
178,06,031401,43,57,81,17,6,0,0,61,0,0,18,17,0,7,391,9,7,15,0,12,41,238,0,90,0,0,0,0,0,0,23,0,102,0,81,0,169,0,0,0,0,0,0,0,31,105,0,0,0,27,0,0,0,0,33,102,0,33,0,0,23,0,23,155,0,0,0,27,658,0,0,78,0,34,0,0,0,0,1,0,0,353,0,23,0,0,0,0,0,27,0,27
179,06,031402,11,20,172,66,131,0,12,104,131,12,0,0,0,44,1053,26,10,0,28,146,140,850,0,138,0,0,19,0,0,40,9,0,248,0,146,0,242,69,7,0,0,0,0,0,84,109,0,0,0,0,28,0,0,0,40,248,0,0,0,0,9,0,17,214,0,0,0,0,1204,0,0,132,0,164,0,0,0,0,0,0,0,522,0,17,0,46,0,28,0,12,0,0
180,06,032601,0,41,72,94,7,0,44,148,42,29,14,12,0,47,767,54,12,0,12,101,38,454,0,13,0,0,11,0,0,0,46,0,831,0,72,0,184,0,0,0,0,0,0,0,26,36,0,0,0,0,12,0,0,0,55,766,0,55,0,0,46,0,100,147,0,0,0,0,1782,0,0,210,0,0,0,0,0,0,9,0,0,719,0,93,0,0,0,0,12,18,0,0
181,06,032602,0,29,87,47,18,0,10,165,75,20,0,39,0,60,688,60,0,7,0,56,15,426,0,0,0,0,20,7,0,0,7,0,589,0,87,0,93,9,20,0,0,0,0,0,51,136,0,0,0,0,0,0,0,0,27,559,0,20,0,0,7,0,50,215,0,0,0,0,1435,0,0,91,7,36,0,0,0,0,0,0,0,719,0,50,0,9,0,0,0,20,0,20
182,06,032700,0,60,291,235,18,10,51,278,161,0,0,16,0,54,1572,47,9,33,18,69,222,1136,0,75,0,0,0,0,0,0,93,0,947,0,291,10,145,0,0,0,0,0,0,0,198,288,0,0,0,0,18,0,0,0,37,928,0,37,0,10,93,0,101,389,0,0,0,0,2414,0,0,89,0,0,0,0,0,0,10,0,0,1293,0,101,0,0,0,0,18,25,0,25
183,06,032801,36,8,82,146,29,0,20,166,24,8,0,32,16,89,849,54,10,9,24,61,35,506,0,9,0,0,0,0,0,0,18,0,341,0,82,0,31,0,0,0,0,0,0,0,64,115,0,0,9,0,24,16,0,0,32,341,0,32,0,0,18,0,66,181,0,0,0,0,1313,0,9,52,0,0,0,0,0,0,0,0,0,911,7,66,0,0,0,0,24,0,0,0
184,06,032802,4,22,62,135,9,0,32,253,79,0,0,22,0,37,1031,93,0,26,134,60,63,489,0,88,0,0,0,9,0,0,0,12,515,0,62,0,129,0,0,0,0,0,0,0,37,81,0,0,0,25,134,0,0,0,160,515,0,117,0,0,0,0,37,143,9,0,0,25,1528,34,0,57,9,0,34,0,34,9,0,0,0,856,0,37,0,0,0,0,91,25,34,25
185,06,032901,68,43,47,138,20,13,36,392,92,0,0,45,0,85,1212,43,12,18,44,52,64,599,0,0,0,0,0,13,0,0,9,9,486,0,47,13,70,0,0,0,0,0,13,0,38,119,0,0,0,0,44,0,0,0,54,467,0,31,0,0,9,10,101,220,13,0,0,0,1642,0,0,72,13,0,10,0,0,13,0,0,0,1075,0,101,0,0,0,0,31,0,0,0
186,06,032902,11,11,144,101,44,0,46,298,34,16,5,13,16,24,1070,173,0,6,32,34,62,467,0,28,0,0,0,40,0,0,20,0,392,0,131,0,66,0,0,0,0,0,0,0,111,154,0,0,0,0,32,16,0,0,59,385,0,19,0,0,20,0,30,184,19,0,0,0,1330,0,0,38,40,0,0,0,0,19,0,0,0,872,16,30,0,0,0,0,13,0,0,0
187,06,033001,9,94,341,39,68,0,6,296,72,26,0,56,0,0,1176,58,0,0,0,54,57,781,0,17,0,0,28,0,0,0,18,0,459,0,341,0,47,0,0,0,0,0,0,0,323,445,0,0,0,0,0,0,0,0,26,440,0,26,0,0,18,0,18,491,0,0,0,0,1373,0,0,42,0,23,0,0,0,0,0,0,0,832,0,18,0,0,0,0,0,28,0,0
188,06,033002,71,22,102,98,49,0,33,115,52,0,0,51,0,48,852,77,0,8,14,13,99,534,0,14,0,0,12,8,14,0,8,0,769,0,102,0,106,0,0,0,0,0,0,0,94,145,0,0,0,0,14,0,0,0,22,749,0,0,0,0,8,14,35,192,0,0,0,0,1533,0,0,64,8,0,0,0,0,0,0,0,0,686,0,35,0,0,0,0,0,50,0,38
189,06,033100,7,30,221,146,0,36,116,236,54,19,12,35,34,40,1256,55,12,0,29,61,113,736,0,15,0,0,9,10,0,0,87,21,498,0,221,36,42,0,0,9,0,0,27,0,124,177,0,0,34,0,29,34,0,0,60,466,0,50,0,0,87,0,115,311,10,9,0,0,1413,0,34,90,10,15,0,10,0,10,0,10,0,774,0,115,0,0,0,0,19,0,0,0
190,06,033201,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,81,0,0,0,0,0,0,6,0,186,0,6,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,0,6,0,6,6,0,0,0,0,595,0,0,17,0,60,0,0,0,0,16,0,0,235,0,6,0,0,0,0,0,0,0,0
191,06,033203,0,0,0,12,16,0,7,0,0,0,0,0,0,0,136,0,0,0,27,20,54,102,0,65,0,0,0,0,13,14,0,0,475,0,0,0,321,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,27,421,0,0,0,0,0,13,0,0,0,0,0,0,1589,0,0,165,0,232,0,0,0,0,38,0,0,614,0,0,0,0,0,14,0,0,0,0
192,06,033204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,549,0,0,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522,0,0,0,0,0,0,0,0,0,0,0,0,1634,0,0,205,0,128,0,0,0,0,23,0,0,562,0,0,0,0,0,0,0,0,0,0
193,06,035101,12,0,72,40,32,0,56,164,25,0,23,12,0,5,657,25,33,0,10,80,68,334,0,54,0,0,0,0,0,0,42,0,772,0,72,0,129,0,0,0,0,0,0,0,30,42,0,0,0,0,10,0,0,0,33,708,0,33,0,0,42,0,47,89,0,0,0,0,1460,0,0,75,0,0,0,0,0,0,0,0,0,559,0,47,0,0,0,0,10,0,0,0
194,06,035102,12,5,95,137,101,0,12,217,48,30,0,48,0,38,983,56,33,0,56,24,71,567,0,19,0,0,18,0,0,0,42,30,448,0,95,0,90,0,18,0,0,0,0,0,35,109,0,0,0,0,56,0,0,0,86,410,0,86,0,0,42,0,42,169,0,0,0,0,1271,0,0,88,0,0,0,0,0,0,0,0,0,686,0,42,0,0,0,0,56,0,0,0
195,06,035201,7,58,181,113,57,0,49,286,96,0,0,37,8,44,1377,83,87,11,48,80,132,798,0,49,0,0,0,40,0,0,55,0,731,0,181,0,123,0,0,0,0,0,0,0,115,222,0,0,8,11,48,8,0,0,59,692,0,19,0,0,55,0,87,320,40,0,0,11,1867,0,8,67,40,8,0,0,0,40,0,0,0,1012,0,87,0,0,0,0,8,0,0,0
196,06,035202,16,44,165,54,12,0,8,128,53,18,0,8,0,26,610,0,0,8,15,35,20,417,0,33,0,0,0,8,8,0,87,0,887,0,165,0,173,0,0,0,0,0,0,0,78,78,0,0,0,0,15,0,0,0,41,851,0,25,0,0,87,8,165,243,0,0,0,0,1709,0,0,189,8,27,0,0,0,0,0,0,0,573,0,165,0,0,0,0,7,0,0,0
197,06,035300,0,75,359,106,46,0,80,498,133,31,0,46,0,82,1898,77,0,0,38,272,55,1174,0,155,0,0,27,17,38,0,139,0,902,0,359,0,277,0,27,0,0,0,0,0,193,278,0,0,0,0,38,0,0,0,69,824,0,14,0,0,139,38,257,562,0,0,0,0,2551,0,0,89,17,0,38,0,0,0,0,0,0,1405,0,227,0,0,0,0,0,57,38,27
198,06,035400,52,42,116,150,50,0,105,545,99,0,15,102,0,130,1945,123,19,88,53,27,229,945,0,43,0,0,0,135,0,0,39,0,1077,0,116,0,145,0,0,0,0,0,0,0,54,194,0,0,0,23,53,0,0,0,156,1053,0,21,0,0,39,0,110,327,32,0,0,23,2444,0,0,312,135,13,0,0,0,32,0,0,0,999,0,110,0,0,0,0,21,23,0,23
199,06,040100,72,28,31,123,39,0,18,100,36,38,0,0,23,21,722,91,4,0,0,50,48,376,0,0,0,0,9,38,0,0,13,0,760,0,31,0,104,0,9,0,0,0,0,0,9,9,0,0,0,0,0,23,0,0,38,739,0,0,23,0,13,0,57,75,0,0,0,0,1677,0,0,243,38,0,0,0,0,0,0,0,0,674,0,57,0,0,0,0,0,0,0,0
200,06,040200,43,0,18,35,99,0,99,117,161,0,0,0,0,59,829,0,36,0,0,30,132,534,0,17,0,0,13,0,0,0,0,0,1321,0,18,0,141,0,13,0,0,0,0,0,5,14,0,0,0,0,0,0,0,0,0,1271,0,0,0,0,0,0,50,77,0,0,0,0,2326,0,0,71,0,83,0,0,0,0,0,0,0,834,0,50,0,0,0,0,0,13,0,13
201,06,042601,17,44,45,43,42,0,31,46,33,0,0,0,10,16,438,63,0,0,20,11,17,251,0,78,0,0,0,9,0,0,12,0,786,0,45,0,227,0,0,0,0,0,0,0,33,78,0,0,0,0,20,10,0,0,20,757,0,11,0,0,12,0,27,105,9,0,0,0,1706,0,0,138,9,8,0,0,0,9,0,0,0,696,10,27,0,0,0,0,11,0,0,0
202,06,042602,42,23,102,41,75,0,0,104,44,0,0,10,0,60,601,18,12,0,0,15,55,425,0,10,0,0,40,0,0,0,32,0,656,0,102,0,122,0,29,0,0,0,0,0,41,72,0,0,0,0,0,0,0,0,0,630,0,0,0,0,32,0,83,195,0,0,0,0,1346,0,0,132,0,22,0,0,0,0,9,0,0,517,0,83,0,0,0,0,0,0,0,0
203,06,042700,0,88,45,10,77,0,31,115,54,0,0,0,0,62,685,19,11,0,137,0,36,372,0,0,0,0,0,18,0,0,22,0,1150,0,45,0,217,0,0,0,0,0,0,0,23,120,0,0,0,0,137,0,0,0,137,1021,0,119,0,0,0,0,68,188,18,0,0,0,2594,0,0,181,18,118,0,0,0,18,0,0,0,1145,0,37,0,0,0,0,119,31,0,22
204,06,042800,0,57,79,82,50,0,47,125,62,0,9,2,0,15,693,21,0,21,32,32,59,438,0,8,0,0,3,32,0,0,34,0,595,0,58,0,56,0,0,0,0,0,0,0,24,71,0,0,0,0,32,0,0,0,46,576,0,14,0,0,30,0,72,146,18,0,0,0,922,0,0,50,32,0,0,0,0,18,0,0,0,269,0,68,0,0,0,0,14,7,0,4
205,06,045100,52,12,46,36,30,0,14,67,0,0,15,36,0,35,514,0,0,0,7,35,129,359,0,96,0,0,0,0,0,0,0,0,1237,0,46,0,161,0,0,0,0,0,0,19,46,98,0,0,0,0,7,0,0,0,22,1191,0,22,0,0,0,0,12,129,0,0,0,0,1919,0,0,28,0,25,0,0,0,0,19,0,0,514,0,12,0,0,0,0,7,0,0,0
206,06,045201,12,20,46,35,64,0,0,141,77,0,0,41,8,0,678,58,39,73,15,0,49,332,0,42,0,0,16,0,0,0,25,0,556,0,46,0,90,0,0,0,0,0,0,0,21,21,0,0,0,0,15,8,0,0,48,524,0,48,0,0,25,0,70,107,0,0,0,0,1324,0,0,72,0,58,0,0,0,0,0,0,0,596,8,70,0,0,0,0,15,0,0,0
207,06,045202,0,8,30,17,33,0,0,81,0,0,0,8,0,0,394,19,70,19,27,47,35,178,0,55,0,0,30,6,0,0,0,27,700,0,30,0,145,0,30,0,0,0,0,0,0,16,0,0,0,0,27,0,0,0,46,675,0,40,0,0,0,0,0,46,6,0,0,0,1465,0,0,153,6,21,0,0,0,6,0,0,0,509,0,0,0,0,0,0,21,0,0,0
208,06,047600,28,17,27,115,48,0,0,198,50,16,0,16,0,101,1002,151,17,17,33,119,49,542,0,3,0,0,0,16,0,0,0,0,1030,0,27,0,79,0,0,0,0,0,0,0,27,69,0,0,0,0,33,0,0,0,66,991,0,50,0,0,0,0,92,161,16,0,0,0,2220,0,0,102,16,29,0,0,0,16,21,0,0,1035,0,92,0,0,0,0,17,0,0,0
209,06,047701,0,90,118,35,58,0,25,134,33,0,7,40,0,0,840,51,23,9,15,72,130,576,0,73,0,0,0,0,0,0,8,0,891,0,112,0,184,0,0,0,0,0,0,0,104,165,0,0,0,0,15,0,0,0,22,807,0,22,0,0,8,0,83,248,0,0,0,0,2008,0,0,76,0,0,0,0,0,0,0,0,0,968,0,63,0,0,0,0,15,20,0,0
210,06,047702,18,34,30,46,10,0,22,161,119,0,13,0,23,14,617,48,11,0,9,26,33,312,0,0,0,0,0,9,0,0,0,0,776,0,21,0,83,0,0,0,0,0,0,0,21,67,0,0,0,0,9,23,0,0,22,751,0,13,0,0,0,0,9,76,9,0,0,0,1592,0,0,111,9,0,0,0,0,9,0,0,0,705,23,9,0,0,0,0,0,0,0,0
211,06,047801,7,36,66,40,50,0,46,204,88,0,25,50,0,38,920,70,10,16,17,84,73,525,0,34,0,0,8,16,0,0,34,0,843,0,58,0,97,0,0,0,0,0,0,0,24,102,0,0,0,10,17,0,0,0,58,831,0,42,0,0,34,0,70,190,9,0,0,0,1703,0,0,69,16,0,0,0,0,9,11,0,0,746,0,70,0,0,0,0,8,7,0,0
212,06,047802,8,58,46,30,40,11,9,227,64,0,0,12,9,19,633,18,23,0,34,12,13,305,0,0,0,0,8,7,0,0,19,0,811,0,46,11,141,0,0,11,0,0,0,0,27,78,0,0,0,0,34,9,0,0,34,713,0,27,0,0,19,0,39,125,7,11,0,0,1465,0,0,58,7,7,0,0,0,7,0,0,0,589,9,39,0,0,0,0,27,8,0,0
213,06,047902,22,46,180,40,23,0,56,184,23,0,0,0,6,24,790,40,0,20,10,69,47,452,31,18,0,0,87,10,0,0,12,0,826,0,180,0,174,0,87,0,0,0,0,31,50,72,0,0,0,0,10,6,0,0,30,798,0,20,6,0,0,0,54,244,10,0,0,0,1517,0,0,168,10,0,0,0,0,10,53,0,0,452,0,42,0,0,0,0,0,60,0,60
214,06,047903,12,61,139,43,16,0,52,219,19,31,0,0,46,9,785,27,5,13,23,0,70,357,0,6,0,0,36,0,12,0,27,0,705,0,128,0,58,0,36,0,0,0,0,0,65,65,0,0,0,0,23,46,0,0,67,697,0,55,0,0,27,12,108,209,0,0,0,0,1378,0,0,123,0,36,0,0,0,0,0,0,0,508,46,108,0,0,0,0,11,0,0,0
215,06,047904,11,12,43,25,0,0,22,101,42,0,0,7,11,261,631,24,0,0,0,72,0,462,0,94,0,0,0,0,0,0,43,0,990,0,43,0,107,0,0,0,0,0,0,0,0,12,0,0,0,0,0,11,0,0,0,990,0,0,11,0,43,0,74,86,0,0,0,0,1469,0,0,62,0,0,0,0,0,0,0,0,0,323,0,74,0,0,0,0,0,0,0,0
216,06,060100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,998,0,0,0,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,939,0,0,0,0,0,0,0,0,0,0,0,0,1338,0,0,222,0,12,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0
217,06,060400,18,29,29,21,0,0,9,26,0,22,0,36,0,5,284,8,0,0,0,19,62,201,0,83,0,0,29,10,0,0,0,0,587,0,29,0,146,0,29,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,22,510,0,12,0,0,0,0,52,94,0,0,0,0,1026,0,0,79,10,32,0,0,0,0,0,0,0,245,0,23,0,0,0,0,0,29,0,0
218,06,060502,0,28,71,0,6,0,13,59,33,0,0,6,0,8,259,5,0,6,6,5,13,170,0,141,0,0,6,6,0,0,19,57,77,0,71,0,222,8,0,0,0,0,0,0,52,70,0,0,0,0,6,0,0,0,12,44,0,6,0,0,0,0,29,113,6,0,0,0,925,0,0,50,6,249,0,0,0,6,0,0,0,351,0,0,0,0,0,0,0,29,0,19
219,06,060701,64,39,0,164,222,0,16,48,0,0,0,0,0,64,1143,177,52,0,64,170,63,722,0,66,0,0,0,0,0,0,0,0,937,0,0,0,114,0,0,0,0,0,0,0,0,63,0,0,0,0,64,0,0,0,64,937,0,64,0,0,0,0,16,79,0,0,0,0,3343,0,0,129,0,333,0,0,0,0,0,0,0,1878,0,16,0,0,0,0,64,0,0,0
220,06,060702,0,12,44,13,13,0,0,13,15,0,0,44,0,0,313,0,0,0,21,61,77,279,0,110,0,0,0,0,0,0,0,0,379,0,44,0,96,0,0,0,0,0,0,0,44,100,0,0,0,0,21,0,0,0,21,299,0,21,0,0,0,0,0,100,0,0,0,0,1349,0,0,24,0,109,0,0,0,0,0,0,0,727,0,0,0,0,0,0,21,0,0,0
221,06,060703,0,194,65,104,143,0,0,53,113,0,0,268,0,48,1217,52,30,0,0,62,85,1082,0,170,0,0,0,0,0,0,13,19,1407,0,65,0,418,0,0,0,0,0,0,0,52,368,0,0,0,0,0,0,0,0,0,1182,0,0,0,0,13,0,188,575,0,0,0,0,2784,0,0,56,0,58,0,19,0,0,0,0,0,1074,0,99,0,0,0,0,0,89,0,0
