,Category,Attribute,2024_Outer Mission,2024_San Francisco,2023_Outer Mission,2023_San Francisco,2022_Outer Mission,2022_San Francisco,2021_Outer Mission,2021_San Francisco,2020_Outer Mission,2020_San Francisco,2019_Outer Mission,2019_San Francisco,2018_Outer Mission,2018_San Francisco,2017_Outer Mission,2017_San Francisco,2016_Outer Mission,2016_San Francisco,2015_Outer Mission,2015_San Francisco,2014_Outer Mission,2014_San Francisco,2013_Outer Mission,2013_San Francisco,2012_Outer Mission,2012_San Francisco,2011_Outer Mission,2011_San Francisco,2010_Outer Mission,2010_San Francisco,2000_Outer Mission,2000_San Francisco
194,Income,Median Family Income,144870.9239130435,173217.40919847722,142328.1990521327,168157.06857647406,133214.2857142857,162072.2573065061,125132.97872340426,147571.96998698416,207840.08090957167,136237.13751169317,100431.03448275862,131782.45925697073,80941.35802469136,123389.0414629245,98123.1778425656,114544.38509474756,89918.7306501548,104226.22450924336,80837.17357910906,96832.0036998497,80195.55214723926,94375.29425612051,85756.21546961326,91412.3330491617,85436.13707165109,89631.6362975967,85876.62337662338,88215.45859723199,86024.09638554217,86703.84419407802,62711.198428290765,63964.11709159584
195,Income,Median Household Income,144190.14084507042,140630.3486172417,141825.09505703422,140840.72978303747,130854.74308300397,136440.23367285798,119965.03496503497,126479.8932723461,200452.21447028423,117453.07472291742,98168.63323500492,113537.43350844154,87264.15094339623,104995.55809378768,92552.92338709676,96817.47583985272,85545.09132420091,88612.28084661327,76383.87484957882,81982.65550239234,76737.28813559322,78773.52733781732,81358.97435897436,75789.09138932911,78240.74074074074,73882.86576506091,79196.21749408984,73015.850789739,78402.14067278287,71436.31988152536,60057.51533742331,55915.28958767848
196,Income,Percent in Poverty,0.0981039866057287,0.1113604023552502,0.0935939905752811,0.1056659306523586,0.1034791163581075,0.1047756967547361,0.0913618481627186,0.1030257299879177,0.0953455147003534,0.1025115875378968,0.0670653395408572,0.1031213469423362,0.1226623472242674,0.1082799641527579,0.0569355632070831,0.1161249583248412,0.0680773530995072,0.1241638395338585,0.0893343958394497,0.1320454925572838,0.076356044143338,0.13237241619923,0.0894386298763082,0.1342626531666365,0.0931244174175507,0.1315243500198909,0.0978891003230517,0.1229353033059334,0.0648796549645225,0.1186272068431713,0.086196711627449,0.1131303602506546
197,Journey to Work,Journey to Work by Bike,0.0138113966889234,0.0329879276302361,0.0078243087045434,0.0328941674178437,0.0143082938191498,0.0341092630722379,0.0092076928788891,0.0335150801847893,0.0375576542938721,0.0360319321482704,0.0111767637217911,0.0395593184563246,0.0717197452229299,0.0402347124177166,0.0045903144365389,0.0391703298703084,0.0052440500201694,0.0413504597283024,0.0058902726354762,0.040321010944916,0.00715157858015,0.0380119973241799,0.0098255124512959,0.0349765620975634,0.0109217999126256,0.0337878173375318,0.0098047798301672,0.0309165432438948,0.0075750661677466,0.0296686416502084,,
198,Journey to Work,Journey to Work by Car,0.458245678221897,0.3452646188684758,0.4431403929936872,0.3458510748341253,0.441477414524582,0.3510609441848422,0.4752357614910522,0.3588679653159753,0.2499450911486931,0.37429372183569,0.5676656937424361,0.3901755455750085,0.2991082802547771,0.4020433086110863,0.5993420549307628,0.4114097840900359,0.5949173053650666,0.4221576916161781,0.5976943789969708,0.4308964478752917,0.5817198674341532,0.4365885488062991,0.5681856683042521,0.4452395190134804,0.5702927042376583,0.4531176660909666,0.5654381510986606,0.4547285273080058,0.5830975632016063,0.4605014841250592,,
199,Journey to Work,Journey to Work by Carpooled,0.0793926644105003,0.0594444432508384,0.0753089712812305,0.0598689890880534,0.0767822976457865,0.0644066891061601,0.0775970891809608,0.0648023603071281,0.0329453107840983,0.0687035531460274,0.0938990531786146,0.0694032388569016,0.0639490445859872,0.0727092207031444,0.1090199678677989,0.0681800719025877,0.1068979427188382,0.0718422163963489,0.121760350050488,0.0725140795212214,0.1316937031222745,0.0751203570684417,0.1122310689479925,0.075151344123951,0.1190913062472695,0.0802577434686911,0.114330736233914,0.0780284503840457,0.1126220680843296,0.0793273506346511,,
200,Journey to Work,Journey to Work by Drove Alone,0.3788530138113967,0.2858201756176374,0.3678314217124566,0.2859820857460718,0.3646951168787954,0.2866542550786821,0.3976386723100913,0.2940656050088471,0.2169997803645947,0.3055901686896625,0.4737666405638214,0.3207723067181068,0.2351592356687898,0.3293340879079419,0.4903220870629638,0.3432297121874482,0.4880193626462283,0.3503154752198291,0.4759340289464827,0.3583823683540703,0.4500261643118786,0.3614681917378574,0.4559545993562595,0.3700881748895294,0.4512013979903888,0.3728599226222754,0.4511074148647465,0.37670007692396,0.4704754951172766,0.3811741334904081,,
201,Journey to Work,Journey to Work by Other Journey Type,0.0567090460075002,0.0305493905805866,0.0555703743220414,0.0324318504710777,0.0445054487979369,0.0361559421504925,0.0425484517709957,0.0391636442245334,0.01229958269273,0.0399008861416274,0.012671744856553,0.0388361848251384,0.0160509554140127,0.035435220762716,0.0194323311146813,0.0315392734522543,0.0158128277531262,0.0280143667707797,0.0194378996970716,0.0243859660380344,0.0211058782487353,0.0231721626986302,0.015924106386583,0.0223852685000414,0.0140672782874617,0.0208049470705376,0.0213604132014357,0.0207005820962353,0.006753673450762,0.0203019068408348,,
202,Journey to Work,Journey to Work by Transit,0.2576602945211744,0.1874601186396615,0.2999021961411932,0.2143989563036599,0.3386573496381332,0.2393217190460338,0.3382342021237098,0.2776723592662871,0.2851965736876785,0.3125722620103036,0.3657008613938919,0.3476826498743311,0.3854777070063694,0.3422055421519276,0.3162726646775304,0.340200744907574,0.3303751512706737,0.3361264075128678,0.3211881521373275,0.33148957377498,0.33289726146869,0.3290030377137092,0.352786718617652,0.3261373485718893,0.3619921363040629,0.3235692184302985,0.3521841897925238,0.3268556470223538,0.3444373459888655,0.3255488952796738,,
203,Journey to Work,Journey to Work by Walk,0.0204884295252904,0.0936462681789177,0.0141371032275273,0.0997802411225646,0.0138091672905748,0.1054430156049005,0.0104700378703497,0.1105132947421516,0.2618054030309686,0.1202991391883776,0.0071189577845803,0.1177632890462844,0.1458598726114649,0.1145086825723051,0.0258587713258358,0.1107756825286417,0.0282371924162968,0.1061221844516083,0.0251598788286772,0.1036997110302594,0.0276469562183847,0.1026067312226523,0.027951888870066,0.1009229583940837,0.0166885102664919,0.0987910300169064,0.0214479558784907,0.0984351140656035,0.0332207721091539,0.0979984523520783,,
204,Journey to Work,Journey to Work by Worked at Home,0.1930851550352144,0.310091676102122,0.1794256246110074,0.2746437098507286,0.1472423259296231,0.2339091159414929,0.1243038538650033,0.1802676562662631,0.1531956951460575,0.116902058675731,0.0356659785007474,0.0659830122229127,0.0817834394904458,0.0655725334842482,0.0345038635146507,0.0669041851511855,0.0254134731746672,0.0662288899202635,0.0306294177044766,0.0692072903365182,0.0294784580498866,0.070617522234529,0.0253261053701507,0.0703383434229416,0.0260375709916994,0.0699293210537588,0.0297645101987218,0.0683635862639066,0.0249155790818654,0.0659806197521453,,
205,Journey to Work,Total Workers 16 Years and Older,10933.0,465443.0,11247.0,473701.0,12021.0,486642.0,13467.0,499596.0,9106.0,489538.0,14047.0,511662.0,7850.0,503595.0,13071.0,494558.0,12395.0,478326.0,11884.0,467523.0,11466.0,455935.0,11806.0,446499.0,11445.0,438886.0,11423.0,435495.0,10957.0,432915.0,,
206,Language Spoken at Home,Asian/Pacific Islander,0.4442543484459652,0.2470039804215141,0.4585708022797019,0.2459647954995896,0.4520051390290905,0.247097183003279,0.4533561351004703,0.2481442975804763,0.2208077950652208,0.2558145309884826,0.4694290671734281,0.2516018990089936,0.1726753792999849,0.2531708347159793,0.4690743759114695,0.2568026549790575,0.4596883914856265,0.2561885070759319,0.4535117955145709,0.2592387211354363,0.4484851229563878,0.260963254722774,0.4450377462714049,0.2613799537269324,0.4446075877421493,0.2653853842419396,0.4520033780613681,0.2665288360625807,0.4332660992768239,0.2677287629452116,0.4391441418161145,0.2609588949238919
207,Language Spoken at Home,English Only,0.3016348255869214,0.5640374393838846,0.3116079692142822,0.5661986246521591,0.3026521060842433,0.5709539892586235,0.2768277041470714,0.5733330751346163,0.6178689297501179,0.5682819383259912,0.2666281087333719,0.5713939580039774,0.4231635872014421,0.5691634740112824,0.2764862314489148,0.5625054664191796,0.2715382927364494,0.5601954434407136,0.2715878060790546,0.5575280480692013,0.2604954485756985,0.5543380140103793,0.2686890075492543,0.550138780705953,0.2884952398995879,0.547604150711213,0.285352350567702,0.546699749514331,0.2904511241206277,0.5455905248223936,0.2941754095818905,0.5425749346208006
208,Language Spoken at Home,Other European Languages,0.0184393118524855,0.0673309517123619,0.0185591115008037,0.0655517407058917,0.0201431586675231,0.0624193320168072,0.016460025651988,0.059645113932201,0.1019173345906019,0.059691133305852,0.0195819218375609,0.0600565192671686,0.0164488508337088,0.0599342363268876,0.0347001801492665,0.0608971244205595,0.0342330480579328,0.062842279218325,0.0321410985272393,0.0620848055213137,0.044789638150446,0.0625744610004773,0.0422113791198674,0.0644114427675554,0.028465874106001,0.0638871509163081,0.0246316974758374,0.0637733623530679,0.0260736950853544,0.0625979691493488,0.0281668303271486,0.0667712733856367
209,Language Spoken at Home,Other Languages,0.0057504039539967,0.0104100425997025,0.0047250231379999,0.0108631458829653,0.004726071395797,0.0116678663049295,0.0054296707994869,0.0104836747809647,0.0074650322175074,0.0109883833542754,0.0051640089234074,0.0097013546871888,0.0081117620549797,0.0099188512473981,0.001887278030368,0.0098431988027327,0.0009216589861751,0.0101513500962148,0.0011191190294999,0.0100414772961448,0.0064308681672025,0.0091828376019031,0.0049254280979561,0.0077827552621819,0.0035996779235542,0.0074262630877989,0.0030496387351036,0.0068748924566641,0.0023121956019087,0.0074376849790379,0.0035660757661894,0.0093180446590223
210,Language Spoken at Home,Spanish Only,0.2299211101606311,0.1112175858825366,0.2065370938672122,0.1114216932593942,0.2204735248233458,0.1078616294163606,0.2479264643009833,0.1083938385717415,0.0519409083765519,0.1052240140253986,0.2391968933322316,0.1072462690326713,0.3796004206098843,0.1078126036984524,0.2178519344599811,0.1099515553784705,0.2336186087338161,0.1106224201688145,0.2416401808496351,0.1111069479779037,0.2397989221502649,0.1129414326644662,0.2391364389615172,0.1162870675373771,0.2348316203287074,0.1156970510427402,0.2349629351599887,0.1161231596133562,0.247896885915285,0.116645058104008,0.2349475425086567,0.1203768524106484
211,Nativity,Foreign Born,0.515818678122343,0.3403494832376768,0.5287562738868168,0.342062934632266,0.5382134652765507,0.3385720139991239,0.5498941952616074,0.3411085800360263,0.3352029520295203,0.3453368702026664,0.5585416500279531,0.3428171556321123,0.4198038367229194,0.3443893212863572,0.5179315415407238,0.3476908126511878,0.5059531166316483,0.3491118540488798,0.5142392528040696,0.3513759706790252,0.5265565438373571,0.3552538529141195,0.54200577014167,0.3557249176341387,0.5384445230932579,0.3570791503803887,0.5387434323811205,0.3563440752225165,0.5376772638798777,0.3562922956380173,0.5869787856620337,0.3676179588095266
212,Population,Total Population,22347.0,828137.0,21717.0,834326.0,22636.0,849196.0,24101.0,864367.0,13550.0,843307.0,25042.0,873136.0,13866.0,868157.0,24482.0,862338.0,24273.0,848284.0,23983.0,838717.0,23610.0,827231.0,23223.0,815872.0,22604.0,806149.0,22649.0,796570.0,21578.0,787463.0,20505.0,776733.0
213,Race/Ethnicity,Asian,12653.0,291269.0,12910.0,291587.0,12748.0,295301.0,13250.0,297045.0,5828.0,295594.0,13812.0,300424.0,3450.0,297109.0,13558.0,294766.0,12987.0,287268.0,12555.0,283839.0,12262.0,277746.0,11700.0,272144.0,11356.0,270041.0,11407.0,266890.0,10986.0,264325.0,10314.0,239938.0
214,Race/Ethnicity,"Asian Alone, Not Hispanic or Latino",12473.0,289132.0,12733.0,289226.0,12562.0,293206.0,13074.0,294750.0,5828.0,292611.0,13753.0,297514.0,3410.0,294288.0,13480.0,292113.0,12898.0,284461.0,12456.0,281309.0,12169.0,275566.0,11612.0,270166.0,11265.0,268086.0,11357.0,265286.0,10943.0,262894.0,10295.0,238597.0
215,Race/Ethnicity,Black/African American,190.0,40938.0,333.0,42187.0,671.0,43734.0,634.0,44783.0,739.0,44310.0,382.0,45141.0,271.0,44954.0,251.0,45225.0,248.0,45129.0,309.0,46350.0,241.0,47181.0,291.0,47596.0,284.0,48063.0,242.0,49025.0,248.0,48716.0,428.0,59060.0
216,Race/Ethnicity,"Black/African American Alone, Not Hispanic or Latino",179.0,38533.0,188.0,39883.0,354.0,41610.0,352.0,42290.0,692.0,42212.0,313.0,43367.0,244.0,43171.0,232.0,43532.0,186.0,43280.0,256.0,44404.0,176.0,45223.0,226.0,45513.0,216.0,45937.0,225.0,47110.0,248.0,47512.0,411.0,57819.0
217,Race/Ethnicity,Latino Population (of Any Race),6257.0,134409.0,5091.0,133028.0,5660.0,131258.0,6592.0,133033.0,1009.0,128095.0,7159.0,133007.0,5914.0,132320.0,6614.0,131645.0,7157.0,129630.0,7375.0,128337.0,7289.0,126317.0,7081.0,123998.0,6909.0,121482.0,6598.0,118832.0,6176.0,115660.0,5712.0,109565.0
218,Race/Ethnicity,Native American Indian,199.0,6014.0,275.0,5476.0,118.0,4682.0,103.0,4168.0,92.0,3742.0,19.0,3223.0,56.0,2746.0,72.0,3306.0,81.0,2922.0,99.0,2854.0,211.0,3124.0,168.0,3430.0,75.0,3690.0,108.0,3733.0,92.0,3994.0,79.0,3524.0
219,Race/Ethnicity,"Native American Indian Alone, Not Hispanic or Latino",18.0,1520.0,44.0,1691.0,0.0,1758.0,0.0,1675.0,0.0,1780.0,0.0,1634.0,7.0,1363.0,53.0,1435.0,55.0,1427.0,69.0,1520.0,180.0,1680.0,132.0,1942.0,75.0,2044.0,108.0,2064.0,92.0,2092.0,0.0,2054.0
220,Race/Ethnicity,Native Hawaiian/Pacific Islander,123.0,2928.0,70.0,3141.0,101.0,3312.0,180.0,3111.0,56.0,3159.0,78.0,3154.0,0.0,2876.0,15.0,3108.0,50.0,3046.0,40.0,3520.0,30.0,3454.0,29.0,3365.0,26.0,3437.0,12.0,3237.0,36.0,3266.0,74.0,3581.0
221,Race/Ethnicity,"Native Hawaiian/Pacific Islander Alone, Not Hispanic or Latino",76.0,2714.0,45.0,2825.0,101.0,3010.0,180.0,2847.0,56.0,3002.0,78.0,2900.0,0.0,2659.0,15.0,2807.0,50.0,2800.0,40.0,3241.0,30.0,3297.0,29.0,3266.0,26.0,3374.0,12.0,3194.0,36.0,3259.0,62.0,3379.0
222,Race/Ethnicity,Other/Two or More Races,6171.0,163040.0,4748.0,153653.0,4679.0,145963.0,5309.0,139467.0,1027.0,125071.0,5012.0,115689.0,4595.0,114521.0,5408.0,108266.0,5149.0,101232.0,4986.0,93165.0,4219.0,86057.0,3282.0,78343.0,3102.0,72083.0,2804.0,65327.0,1990.0,61023.0,3614.0,85305.0
223,Race/Ethnicity,"Population, Not Hispanic or Latino",16090.0,693728.0,16626.0,701298.0,16976.0,717938.0,17509.0,731334.0,12541.0,715212.0,17883.0,740129.0,7952.0,735837.0,17868.0,730693.0,17116.0,718654.0,16608.0,710380.0,16321.0,700914.0,16142.0,691874.0,15695.0,684667.0,16051.0,677738.0,15402.0,671803.0,14793.0,667168.0
224,Race/Ethnicity,Some Other Race Alone,4046.0,64723.0,3183.0,64679.0,3202.0,65376.0,3607.0,67048.0,326.0,65222.0,3665.0,67055.0,3915.0,67260.0,4163.0,64657.0,4254.0,59600.0,4117.0,54310.0,3588.0,49468.0,2699.0,43764.0,2640.0,38956.0,2305.0,35292.0,1432.0,33147.0,2769.0,49990.0
225,Race/Ethnicity,"Some Other Race Alone, Not Hispanic or Latino",292.0,6455.0,278.0,6437.0,255.0,5958.0,225.0,5572.0,152.0,4507.0,30.0,3626.0,52.0,4163.0,57.0,4369.0,55.0,4217.0,37.0,3941.0,47.0,4109.0,32.0,3747.0,17.0,3178.0,24.0,2895.0,47.0,2817.0,41.0,2211.0
226,Race/Ethnicity,Two Or More Races,2125.0,98317.0,1565.0,88974.0,1477.0,80587.0,1702.0,72419.0,701.0,59849.0,1347.0,48634.0,680.0,47261.0,1245.0,43609.0,895.0,41632.0,869.0,38855.0,631.0,36589.0,583.0,34579.0,462.0,33127.0,499.0,30035.0,558.0,27876.0,845.0,35315.0
227,Race/Ethnicity,"Two Or More Races, Not Hispanic or Latino",640.0,50101.0,627.0,48020.0,601.0,46750.0,746.0,45411.0,587.0,41578.0,703.0,37097.0,328.0,36981.0,716.0,33881.0,685.0,32874.0,640.0,29746.0,364.0,28138.0,305.0,26593.0,245.0,25118.0,220.0,22816.0,295.0,21598.0,316.0,24222.0
228,Race/Ethnicity,"White Alone, Not Hispanic or Latino",2412.0,305273.0,2711.0,313216.0,3103.0,325646.0,2932.0,338789.0,5226.0,329522.0,3006.0,353991.0,3911.0,353212.0,3315.0,352556.0,3187.0,349595.0,3110.0,346219.0,3355.0,342901.0,3806.0,340647.0,3851.0,336930.0,4105.0,334373.0,3741.0,331631.0,3668.0,338886.0
229,Race/Ethnicity,"White, Including Hispanic or Latino",3011.0,323948.0,3381.0,338282.0,4319.0,356204.0,4625.0,375793.0,5808.0,371431.0,5739.0,405505.0,5494.0,405951.0,5178.0,407667.0,5758.0,408687.0,5994.0,408989.0,6647.0,409669.0,7753.0,410994.0,7761.0,408835.0,8076.0,408358.0,8226.0,406139.0,5996.0,385325.0
230,Sex,Female,0.4851210453304694,0.4867226074912725,0.4721646636275728,0.4860857746252663,0.4859074041350061,0.4853108116383026,0.48902535164516,0.4877187583514872,0.4571955719557196,0.4904346815572502,0.5032345659292389,0.4899431474592732,0.4800951968844656,0.4898284526877051,0.5037578629196962,0.4902520821302088,0.5049231656573148,0.4905255786977003,0.5195346703915273,0.4911024815283343,0.5228293096145701,0.4916014994602475,0.5180639882874736,0.4920342896925008,0.5072111130773315,0.4927835921151052,0.5130910856991479,0.4931933163438241,0.498795069051812,0.4936320817613018,0.5174835405998537,0.4914455803989273
231,Sex,Male,0.5148789546695306,0.5132773925087274,0.5278353363724271,0.5139142253747336,0.5140925958649938,0.5146891883616974,0.5109746483548401,0.5122812416485127,0.5428044280442804,0.5095653184427498,0.4967654340707611,0.5100568525407267,0.5199048031155344,0.5101715473122949,0.4962421370803039,0.5097479178697912,0.4950768343426853,0.5094744213022997,0.4804653296084726,0.5088975184716656,0.4771706903854299,0.5083985005397526,0.4819360117125263,0.5079657103074993,0.4927888869226685,0.5072164078848947,0.4869089143008521,0.5068066836561759,0.501204930948188,0.5063679182386982,0.4825164594001463,0.5085544196010727
232,Unit Size,1 Bedroom,579.0,105697.0,524.0,104704.0,479.0,103595.0,411.0,101827.0,2349.0,95564.0,624.0,99415.0,1313.0,101416.0,613.0,101729.0,557.0,104137.0,436.0,104433.0,444.0,104092.0,458.0,101808.0,569.0,101489.0,685.0,101201.0,814.0,101611.0,931.0,96929.0
233,Unit Size,2 Bedrooms,2483.0,122995.0,2551.0,121577.0,2621.0,120854.0,2594.0,120274.0,2884.0,115121.0,2647.0,118913.0,1572.0,117901.0,2792.0,118927.0,3214.0,118990.0,3248.0,117520.0,3169.0,118564.0,3045.0,118579.0,2808.0,115977.0,2551.0,115281.0,2574.0,114638.0,2650.0,103199.0
234,Unit Size,3-4 Bedrooms,2972.0,110262.0,2947.0,109923.0,2942.0,109063.0,3080.0,108530.0,989.0,102574.0,2938.0,106979.0,1333.0,104785.0,2889.0,102199.0,2617.0,99363.0,2753.0,97922.0,2628.0,96723.0,2645.0,96440.0,2488.0,96404.0,2460.0,95490.0,2158.0,94350.0,1843.0,78124.0
235,Unit Size,5 or More Bedrooms,442.0,11223.0,410.0,11034.0,402.0,10909.0,518.0,11065.0,47.0,10155.0,506.0,10137.0,181.0,10298.0,387.0,10185.0,276.0,9548.0,255.0,9881.0,280.0,9979.0,250.0,9700.0,261.0,9647.0,314.0,9581.0,383.0,9450.0,117.0,5997.0
236,Unit Size,No Bedroom,317.0,63394.0,236.0,63314.0,239.0,62863.0,221.0,62247.0,1445.0,59400.0,208.0,61407.0,629.0,58698.0,252.0,56471.0,197.0,53906.0,147.0,53159.0,165.0,50415.0,143.0,50972.0,230.0,51615.0,280.0,52676.0,239.0,51732.0,304.0,62278.0
237,Vehicles Available,Households with no Vehicle,0.1274372172827952,0.3018066414320898,0.135079365079365,0.2997340587282368,0.1190513833992094,0.2992847520242212,0.1339720194647202,0.3057846655610221,0.3572359843546284,0.3133212355811954,0.1351510685335298,0.3084199259318673,0.3450342465753425,0.3056426943628775,0.1468387853894675,0.304463188470562,0.1381920736232744,0.3036563923670211,0.1481977956508787,0.3048450502884566,0.1422011327108526,0.3040444861885435,0.1211593284764016,0.3023730780388743,0.1260036047845322,0.3051961032165513,0.154726368159204,0.301301277591082,0.1395348837209302,0.2969421112914002,0.1399401513817989,0.2856475583864118
238,Vehicles Available,Percent of No Vehicle Homeowning Households,0.0625285257873117,0.1134494994662897,0.0625427984478429,0.1080978202319819,0.0530147895335608,0.1070707944194627,0.0675526024363233,0.1070238726020337,0.0908618899273105,0.1080527665923225,0.0747790618626784,0.1051164569436579,0.1179596174282678,0.1053216227024304,0.0707047962170682,0.1083345186671358,0.0857528696826468,0.1061925975650688,0.0793080206695124,0.1004670351054721,0.06640625,0.0974002541694777,0.0604073987356591,0.0958404666793481,0.0670488534396809,0.0943477326456049,0.0610932475884244,0.0921579896866069,0.0656634746922024,0.0918134467814401,0.105138961719979,0.110965615921606
239,Vehicles Available,Percent of No Vehicle Renting Households,0.26761951700345,0.4182186126538945,0.3006774361646691,0.4196558186778367,0.2694300518134715,0.4198429809217752,0.2794759825327511,0.4286919717595522,0.4790973871733966,0.4379622097322881,0.2474704890387858,0.4309620277854122,0.4982078853046595,0.4264519356164138,0.2891414141414141,0.4211785461300971,0.2397558849171752,0.4187346071431747,0.2836942112240389,0.4220111023846922,0.2934433745988078,0.4234113803307066,0.2481644640234948,0.4216133106364285,0.2391200382592061,0.4286613189650752,0.3067885117493472,0.4246132413364647,0.2626538987688098,0.4200678729792038,0.2110337439742903,0.3796067821909182
240,Vehicles Available,Vehicles Available,10585.0,373023.0,10232.0,379835.0,10547.0,380150.0,11100.0,378485.0,4264.0,362471.0,11231.0,390320.0,4756.0,388399.0,11175.0,388467.0,10845.0,383323.0,10563.0,375627.0,10380.0,375369.0,10145.0,372514.0,9875.0,367044.0,9866.0,365371.0,9650.0,364274.0,9289.0,367151.0
241,Vehicles Available,Vehicles Homeowners,0.7908360888049126,0.5594742078283287,0.7994526974198592,0.5657608681083313,0.7888499099269934,0.5700790731788274,0.7792792792792793,0.5711481528289051,0.3766416510318949,0.5648345409473915,0.7343068293117264,0.5565533206654033,0.5597140454163162,0.5553809836475627,0.748903803131991,0.5525262094558169,0.7392346703550023,0.5462797370659164,0.7513963836031431,0.5469251903942424,0.7645472061657033,0.5457791173118576,0.7641202562838837,0.5444027840510228,0.7462278481012659,0.5523627146343226,0.7305899047232921,0.552667437902535,0.74,0.5531967258448095,0.7499192593390032,0.4896650152117249
242,Vehicles Available,Vehicles Per Capita,0.473665368953327,0.4719904241198807,0.4711516323617442,0.4724768416875745,0.4659392118748895,0.4671478849008562,0.4605618024148376,0.4563546130417693,0.3320872274143302,0.4449784613193777,0.4484865426084178,0.4511556297361401,0.342997259483629,0.4534357418958659,0.4564578057348256,0.4552685550880729,0.4467927326659251,0.4580212232841963,0.4404369761914689,0.4559055920884947,0.4396442185514612,0.4571076118234303,0.4368513973216208,0.463882067553634,0.4368695806052026,0.4631452499233441,0.4356042209369067,0.4659102356642171,0.4472147557697655,0.4783266956335622,0.4530114606193611,0.4726862383856486
243,Vehicles Available,Vehicles Renters,0.2091639111950874,0.4467231243113695,0.2005473025801407,0.4443587347137573,0.2111500900730065,0.4397764040510324,0.2207207207207207,0.4387994240194459,0.623358348968105,0.445563920975747,0.2656931706882735,0.4499615699938512,0.4402859545836837,0.4512009557182176,0.2510961968680089,0.456509819366896,0.2607653296449977,0.4621141961218085,0.2486036163968569,0.4610451325383958,0.2354527938342967,0.461623096206666,0.2358797437161163,0.4628926698056986,0.2537721518987342,0.4585417552119092,0.2694100952767079,0.4560679419001508,0.26,0.450833713084107,0.2500807406609969,0.5103349847882751
