,year,label,Category,Attribute,010800,011100,011101,011102,011200,011900,011901,011902,012000,012001,012002,012100
105,2000,DEC_SF3,Housing Prices,Extremely Rent Burdened,0.114797261716693,0.1708561020036429,INACTIVE,INACTIVE,0.2048567870485678,0.1786558595069233,INACTIVE,INACTIVE,0.2559241706161137,INACTIVE,INACTIVE,0.2
106,2000,DEC_SF3,Housing Prices,Home Value 10000 to 14999 ,16.0,0.0,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0
107,2000,DEC_SF3,Housing Prices,Home Value 100000 to 124999,20.0,0.0,INACTIVE,INACTIVE,0.0,18.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0
108,2000,DEC_SF3,Housing Prices,"Home Value 1000000 to 1499999 (1000000 or more, DEC2000 and ACS2009-2014)",193.0,24.0,INACTIVE,INACTIVE,181.0,23.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,9.0
109,2000,DEC_SF3,Housing Prices,Home Value 125000 to 149999,0.0,0.0,INACTIVE,INACTIVE,0.0,10.0,INACTIVE,INACTIVE,9.0,INACTIVE,INACTIVE,0.0
110,2000,DEC_SF3,Housing Prices,Home Value 15000 to 19999 ,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0
111,2000,DEC_SF3,Housing Prices,Home Value 150000 to 174999,0.0,0.0,INACTIVE,INACTIVE,14.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,8.0
112,2000,DEC_SF3,Housing Prices,Home Value 175000 to 199999,0.0,0.0,INACTIVE,INACTIVE,9.0,50.0,INACTIVE,INACTIVE,9.0,INACTIVE,INACTIVE,0.0
113,2000,DEC_SF3,Housing Prices,Home Value 20000 to 24999 ,0.0,0.0,INACTIVE,INACTIVE,0.0,8.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0
114,2000,DEC_SF3,Housing Prices,Home Value 200000 to 249999,20.0,0.0,INACTIVE,INACTIVE,0.0,57.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,25.0
115,2000,DEC_SF3,Housing Prices,Home Value 25000 to 29999 ,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0
116,2000,DEC_SF3,Housing Prices,Home Value 250000 to 299999,18.0,0.0,INACTIVE,INACTIVE,0.0,79.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,8.0
117,2000,DEC_SF3,Housing Prices,Home Value 30000 to 34999 ,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0
118,2000,DEC_SF3,Housing Prices,Home Value 300000 to 399999,56.0,25.0,INACTIVE,INACTIVE,20.0,118.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,16.0
119,2000,DEC_SF3,Housing Prices,Home Value 35000 to 39999 ,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0
120,2000,DEC_SF3,Housing Prices,Home Value 40000 to 49999 ,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0
121,2000,DEC_SF3,Housing Prices,Home Value 400000 to 499999,80.0,15.0,INACTIVE,INACTIVE,9.0,60.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0
122,2000,DEC_SF3,Housing Prices,Home Value 50000 to 59999 ,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0
123,2000,DEC_SF3,Housing Prices,Home Value 500000 to 749999,125.0,98.0,INACTIVE,INACTIVE,113.0,34.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,21.0
124,2000,DEC_SF3,Housing Prices,Home Value 60000 to 69999 ,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0
125,2000,DEC_SF3,Housing Prices,Home Value 70000 to 79999 ,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0
126,2000,DEC_SF3,Housing Prices,Home Value 750000 to 999999,49.0,23.0,INACTIVE,INACTIVE,128.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0
127,2000,DEC_SF3,Housing Prices,Home Value 80000 to 89999 ,0.0,0.0,INACTIVE,INACTIVE,0.0,17.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0
128,2000,DEC_SF3,Housing Prices,Home Value 90000 to 99999 ,0.0,0.0,INACTIVE,INACTIVE,0.0,10.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0
129,2000,DEC_SF3,Housing Prices,Home Value Less than 10000,0.0,0.0,INACTIVE,INACTIVE,9.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0
130,2000,DEC_SF3,Housing Prices,Home Value Total,577.0,185.0,INACTIVE,INACTIVE,483.0,484.0,INACTIVE,INACTIVE,18.0,INACTIVE,INACTIVE,87.0
131,2000,DEC_SF3,Housing Prices,Housing Units with a Mortgage,60.0,0.0,INACTIVE,INACTIVE,37.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0
132,2000,DEC_SF3,Housing Prices,Housing Units with a Mortgage 0 to 30%,32.0,0.0,INACTIVE,INACTIVE,10.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0
133,2000,DEC_SF3,Housing Prices,Housing Units with a Mortgage 30-50%,9.0,0.0,INACTIVE,INACTIVE,16.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0
134,2000,DEC_SF3,Housing Prices,Housing Units with a Mortgage 50%+,19.0,0.0,INACTIVE,INACTIVE,11.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0
135,2000,DEC_SF3,Housing Prices,Housing Units with a Mortgage Not Computed,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0
136,2000,DEC_SF3,Housing Prices,Housing Units without a Mortgage,54.0,37.0,INACTIVE,INACTIVE,20.0,11.0,INACTIVE,INACTIVE,9.0,INACTIVE,INACTIVE,0.0
137,2000,DEC_SF3,Housing Prices,Housing Units without a Mortgage 0 to 30%,54.0,37.0,INACTIVE,INACTIVE,20.0,11.0,INACTIVE,INACTIVE,9.0,INACTIVE,INACTIVE,0.0
138,2000,DEC_SF3,Housing Prices,Housing Units without a Mortgage 30-50%,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0
139,2000,DEC_SF3,Housing Prices,Housing Units without a Mortgage 50%+,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0
140,2000,DEC_SF3,Housing Prices,Housing Units without a Mortgage Not Computed,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0
141,2000,DEC_SF3,Housing Prices,Median Contract Rent,811.9791666666666,750.9090909090909,INACTIVE,INACTIVE,971.1382113821138,810.0,INACTIVE,INACTIVE,661.9117647058823,INACTIVE,INACTIVE,737.2754491017964
142,2000,DEC_SF3,Housing Prices,Median Home Value,657000.0,633928.5714285714,INACTIVE,INACTIVE,881835.9375,295569.6202531645,INACTIVE,INACTIVE,200000.0,INACTIVE,INACTIVE,315625.0
143,2000,DEC_SF3,Housing Prices,Median Rent,832.9166666666666,774.0,INACTIVE,INACTIVE,1005.3827751196172,818.0124223602485,INACTIVE,INACTIVE,678.8366336633663,INACTIVE,INACTIVE,757.9044117647059
144,2000,DEC_SF3,Housing Prices,Median Rent as % of Household Income,24.394897959183677,25.93387573964497,INACTIVE,INACTIVE,21.08523316062176,26.128695652173917,INACTIVE,INACTIVE,30.242941176470588,INACTIVE,INACTIVE,28.33646288209607
145,2000,DEC_SF3,Housing Prices,Rent 100 to 149,0.0,40.0,INACTIVE,INACTIVE,0.0,8.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0
146,2000,DEC_SF3,Housing Prices,Rent 1000 to 1249,202.0,276.0,INACTIVE,INACTIVE,209.0,553.0,INACTIVE,INACTIVE,202.0,INACTIVE,INACTIVE,275.0
147,2000,DEC_SF3,Housing Prices,Rent 1250 to 1499,153.0,204.0,INACTIVE,INACTIVE,152.0,236.0,INACTIVE,INACTIVE,86.0,INACTIVE,INACTIVE,159.0
148,2000,DEC_SF3,Housing Prices,Rent 150 to 199,25.0,0.0,INACTIVE,INACTIVE,16.0,17.0,INACTIVE,INACTIVE,10.0,INACTIVE,INACTIVE,8.0
149,2000,DEC_SF3,Housing Prices,Rent 1500 to 1999,245.0,181.0,INACTIVE,INACTIVE,203.0,167.0,INACTIVE,INACTIVE,60.0,INACTIVE,INACTIVE,50.0
150,2000,DEC_SF3,Housing Prices,Rent 200 to 249,61.0,11.0,INACTIVE,INACTIVE,18.0,9.0,INACTIVE,INACTIVE,44.0,INACTIVE,INACTIVE,0.0
151,2000,DEC_SF3,Housing Prices,"Rent 2000 to 2499  (Rent 2000 or more, DEC2000 and ACS2009-2014)",177.0,47.0,INACTIVE,INACTIVE,230.0,63.0,INACTIVE,INACTIVE,20.0,INACTIVE,INACTIVE,18.0
152,2000,DEC_SF3,Housing Prices,Rent 250 to 299,31.0,8.0,INACTIVE,INACTIVE,0.0,17.0,INACTIVE,INACTIVE,67.0,INACTIVE,INACTIVE,9.0
153,2000,DEC_SF3,Housing Prices,Rent 300 to 349,17.0,47.0,INACTIVE,INACTIVE,26.0,25.0,INACTIVE,INACTIVE,56.0,INACTIVE,INACTIVE,37.0
154,2000,DEC_SF3,Housing Prices,Rent 350 to 399,59.0,114.0,INACTIVE,INACTIVE,39.0,41.0,INACTIVE,INACTIVE,38.0,INACTIVE,INACTIVE,53.0
155,2000,DEC_SF3,Housing Prices,Rent 400 to 449,19.0,89.0,INACTIVE,INACTIVE,0.0,64.0,INACTIVE,INACTIVE,159.0,INACTIVE,INACTIVE,62.0
156,2000,DEC_SF3,Housing Prices,Rent 450 to 499,31.0,112.0,INACTIVE,INACTIVE,15.0,123.0,INACTIVE,INACTIVE,178.0,INACTIVE,INACTIVE,56.0
157,2000,DEC_SF3,Housing Prices,Rent 500 to 549,89.0,167.0,INACTIVE,INACTIVE,53.0,202.0,INACTIVE,INACTIVE,131.0,INACTIVE,INACTIVE,93.0
158,2000,DEC_SF3,Housing Prices,Rent 550 to 599,72.0,174.0,INACTIVE,INACTIVE,40.0,149.0,INACTIVE,INACTIVE,133.0,INACTIVE,INACTIVE,115.0
159,2000,DEC_SF3,Housing Prices,Rent 600 to 649,50.0,185.0,INACTIVE,INACTIVE,73.0,185.0,INACTIVE,INACTIVE,302.0,INACTIVE,INACTIVE,251.0
160,2000,DEC_SF3,Housing Prices,Rent 650 to 699,114.0,176.0,INACTIVE,INACTIVE,79.0,155.0,INACTIVE,INACTIVE,202.0,INACTIVE,INACTIVE,208.0
161,2000,DEC_SF3,Housing Prices,Rent 700 to 749,153.0,149.0,INACTIVE,INACTIVE,98.0,175.0,INACTIVE,INACTIVE,129.0,INACTIVE,INACTIVE,168.0
162,2000,DEC_SF3,Housing Prices,Rent 750 to 799,126.0,200.0,INACTIVE,INACTIVE,71.0,153.0,INACTIVE,INACTIVE,141.0,INACTIVE,INACTIVE,136.0
163,2000,DEC_SF3,Housing Prices,Rent 800 to 899,120.0,390.0,INACTIVE,INACTIVE,128.0,322.0,INACTIVE,INACTIVE,235.0,INACTIVE,INACTIVE,235.0
164,2000,DEC_SF3,Housing Prices,Rent 900 to 999,108.0,166.0,INACTIVE,INACTIVE,129.0,222.0,INACTIVE,INACTIVE,285.0,INACTIVE,INACTIVE,253.0
165,2000,DEC_SF3,Housing Prices,Rent Burdened,0.3338599262769879,0.3868852459016393,INACTIVE,INACTIVE,0.2945205479452055,0.3789260385005066,INACTIVE,INACTIVE,0.4711690363349131,INACTIVE,INACTIVE,0.4083885209713024
166,2000,DEC_SF3,Housing Prices,Rent Less than 100,0.0,0.0,INACTIVE,INACTIVE,0.0,8.0,INACTIVE,INACTIVE,9.0,INACTIVE,INACTIVE,23.0
167,2000,DEC_SF3,Housing Prices,Rent Total,1899.0,2745.0,INACTIVE,INACTIVE,1606.0,2961.0,INACTIVE,INACTIVE,2532.0,INACTIVE,INACTIVE,2265.0
168,2000,DEC_SF3,Housing Prices,"Rent Total No cash rent  (No cash rent, DEC2000 and ACS2009-2014)",47.0,9.0,INACTIVE,INACTIVE,27.0,67.0,INACTIVE,INACTIVE,45.0,INACTIVE,INACTIVE,56.0
169,2000,DEC_SF3,Housing Prices,Rent Total No cash rent (ACS2015-),47.0,9.0,INACTIVE,INACTIVE,27.0,67.0,INACTIVE,INACTIVE,45.0,INACTIVE,INACTIVE,56.0
170,2000,DEC_SF3,Housing Prices,Rent Total With cash rent,1852.0,2736.0,INACTIVE,INACTIVE,1579.0,2894.0,INACTIVE,INACTIVE,2487.0,INACTIVE,INACTIVE,2209.0
171,2000,DEC_SF3,Housing Type,10-19 Units,0.2099447513812154,0.3220283174185051,INACTIVE,INACTIVE,0.2275268817204301,0.1469119579500657,INACTIVE,INACTIVE,0.1559334298118668,INACTIVE,INACTIVE,0.141157811260904
172,2000,DEC_SF3,Housing Type,2-4 Units,0.2659300184162063,0.0750740862693447,INACTIVE,INACTIVE,0.1251612903225806,0.0452036793692509,INACTIVE,INACTIVE,0.0065123010130246,INACTIVE,INACTIVE,0.0122918318794607
173,2000,DEC_SF3,Housing Type,20 Units or More,0.2206261510128913,0.4201514652617715,INACTIVE,INACTIVE,0.395268817204301,0.7245729303547963,INACTIVE,INACTIVE,0.7930535455861071,INACTIVE,INACTIVE,0.7993655828707376
174,2000,DEC_SF3,Housing Type,5-9 Units,0.2139963167587477,0.162331247942048,INACTIVE,INACTIVE,0.2172043010752688,0.0704336399474375,INACTIVE,INACTIVE,0.0314761215629522,INACTIVE,INACTIVE,0.0412371134020618
175,2000,DEC_SF3,Housing Type,Other Type,0.0025782688766114,0.0,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0
176,2000,DEC_SF3,Housing Type,Single Family Housing,0.0869244935543278,0.0204148831083305,INACTIVE,INACTIVE,0.0348387096774193,0.0128777923784494,INACTIVE,INACTIVE,0.0130246020260492,INACTIVE,INACTIVE,0.0059476605868358
177,2000,DEC_SF3,Income,Household Income 10000 to 14999,124.0,162.0,INACTIVE,INACTIVE,54.0,178.0,INACTIVE,INACTIVE,290.0,INACTIVE,INACTIVE,162.0
178,2000,DEC_SF3,Income,Household Income 100000 to 124999,169.0,101.0,INACTIVE,INACTIVE,245.0,235.0,INACTIVE,INACTIVE,76.0,INACTIVE,INACTIVE,86.0
179,2000,DEC_SF3,Income,Household Income 125000 to 149999,95.0,112.0,INACTIVE,INACTIVE,51.0,83.0,INACTIVE,INACTIVE,29.0,INACTIVE,INACTIVE,7.0
180,2000,DEC_SF3,Income,Household Income 15000 to 19999,86.0,179.0,INACTIVE,INACTIVE,48.0,236.0,INACTIVE,INACTIVE,245.0,INACTIVE,INACTIVE,127.0
181,2000,DEC_SF3,Income,Household Income 150000 to 199999,222.0,67.0,INACTIVE,INACTIVE,140.0,77.0,INACTIVE,INACTIVE,18.0,INACTIVE,INACTIVE,30.0
182,2000,DEC_SF3,Income,Household Income 20000 to 24999,114.0,265.0,INACTIVE,INACTIVE,67.0,185.0,INACTIVE,INACTIVE,243.0,INACTIVE,INACTIVE,174.0
183,2000,DEC_SF3,Income,Household Income 25000 to 29999,137.0,300.0,INACTIVE,INACTIVE,107.0,224.0,INACTIVE,INACTIVE,211.0,INACTIVE,INACTIVE,190.0
184,2000,DEC_SF3,Income,Household Income 30000 to 34999,145.0,222.0,INACTIVE,INACTIVE,132.0,181.0,INACTIVE,INACTIVE,103.0,INACTIVE,INACTIVE,180.0
185,2000,DEC_SF3,Income,Household Income 35000 to 39999,131.0,156.0,INACTIVE,INACTIVE,91.0,258.0,INACTIVE,INACTIVE,171.0,INACTIVE,INACTIVE,128.0
186,2000,DEC_SF3,Income,Household Income 40000 to 44999,126.0,246.0,INACTIVE,INACTIVE,50.0,175.0,INACTIVE,INACTIVE,144.0,INACTIVE,INACTIVE,147.0
187,2000,DEC_SF3,Income,Household Income 45000 to 49999,176.0,165.0,INACTIVE,INACTIVE,43.0,199.0,INACTIVE,INACTIVE,105.0,INACTIVE,INACTIVE,124.0
188,2000,DEC_SF3,Income,Household Income 50000 to 59999,132.0,207.0,INACTIVE,INACTIVE,123.0,216.0,INACTIVE,INACTIVE,163.0,INACTIVE,INACTIVE,292.0
189,2000,DEC_SF3,Income,Household Income 60000 to 74999,181.0,169.0,INACTIVE,INACTIVE,179.0,374.0,INACTIVE,INACTIVE,223.0,INACTIVE,INACTIVE,110.0
190,2000,DEC_SF3,Income,Household Income 75000 to 99999,213.0,209.0,INACTIVE,INACTIVE,189.0,366.0,INACTIVE,INACTIVE,94.0,INACTIVE,INACTIVE,149.0
191,2000,DEC_SF3,Income,Household Income Greater than 200000,235.0,48.0,INACTIVE,INACTIVE,404.0,145.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,18.0
192,2000,DEC_SF3,Income,Household Income Less than 10000,187.0,328.0,INACTIVE,INACTIVE,171.0,309.0,INACTIVE,INACTIVE,489.0,INACTIVE,INACTIVE,384.0
193,2000,DEC_SF3,Income,Households Total for Income,2473.0,2936.0,INACTIVE,INACTIVE,2094.0,3441.0,INACTIVE,INACTIVE,2604.0,INACTIVE,INACTIVE,2308.0
194,2000,DEC_SF3,Income,Median Family Income,47533.333333333336,33278.688524590165,INACTIVE,INACTIVE,71935.48387096774,52254.90196078432,INACTIVE,INACTIVE,29204.545454545456,INACTIVE,INACTIVE,41500.0
195,2000,DEC_SF3,Income,Median Household Income,50795.454545454544,35384.61538461538,INACTIVE,INACTIVE,73491.62011173184,44271.42857142857,INACTIVE,INACTIVE,25829.383886255924,INACTIVE,INACTIVE,33250.0
196,2000,DEC_SF3,Income,Percent in Poverty,0.1047675103001765,0.1244369369369369,INACTIVE,INACTIVE,0.0559459459459459,0.1231508165225744,INACTIVE,INACTIVE,0.1929226736566186,INACTIVE,INACTIVE,0.1657474600870827
197,2000,DEC_SF3,Language Spoken at Home,Asian/Pacific Islander,0.4847335861105568,0.3308864011745274,INACTIVE,INACTIVE,0.3253946275270008,0.2198830409356725,INACTIVE,INACTIVE,0.1933875623196011,INACTIVE,INACTIVE,0.2214532871972318
198,2000,DEC_SF3,Language Spoken at Home,English Only,0.4593893434444223,0.5518443751147,INACTIVE,INACTIVE,0.5995569094433675,0.6543859649122807,INACTIVE,INACTIVE,0.5730779323012333,INACTIVE,INACTIVE,0.5899653979238755
199,2000,DEC_SF3,Language Spoken at Home,Other European Languages,0.0331271203352624,0.0704716461736098,INACTIVE,INACTIVE,0.0445859872611464,0.0633528265107212,INACTIVE,INACTIVE,0.118604040934138,INACTIVE,INACTIVE,0.0980392156862745
200,2000,DEC_SF3,Language Spoken at Home,Other Languages,0.0,0.0007340796476417,INACTIVE,INACTIVE,0.0016615895873719,0.0017543859649122,INACTIVE,INACTIVE,0.0204670690107583,INACTIVE,INACTIVE,0.0170126874279123
201,2000,DEC_SF3,Language Spoken at Home,Spanish Only,0.0227499501097585,0.046063497889521,INACTIVE,INACTIVE,0.0288008861811132,0.0606237816764132,INACTIVE,INACTIVE,0.0944633954342692,INACTIVE,INACTIVE,0.0735294117647058
202,2000,DEC_SF3,Nativity,Foreign Born,0.4489278752436647,0.3941356359057384,INACTIVE,INACTIVE,0.3037837837837838,0.3192828533282472,INACTIVE,INACTIVE,0.4148773006134969,INACTIVE,INACTIVE,0.3835888699602499
203,2000,DEC_SF3,Population,Total Population,5130.0,5559.0,INACTIVE,INACTIVE,3700.0,5243.0,INACTIVE,INACTIVE,3912.0,INACTIVE,INACTIVE,3522.0
204,2000,DEC_SF3,Race/Ethnicity,Asian,2882.0,2169.0,INACTIVE,INACTIVE,1354.0,1395.0,INACTIVE,INACTIVE,995.0,INACTIVE,INACTIVE,1058.0
205,2000,DEC_SF3,Race/Ethnicity,"Asian Alone, Not Hispanic or Latino",2870.0,2162.0,INACTIVE,INACTIVE,1338.0,1389.0,INACTIVE,INACTIVE,986.0,INACTIVE,INACTIVE,1044.0
206,2000,DEC_SF3,Race/Ethnicity,Black/African American,34.0,144.0,INACTIVE,INACTIVE,83.0,120.0,INACTIVE,INACTIVE,171.0,INACTIVE,INACTIVE,76.0
207,2000,DEC_SF3,Race/Ethnicity,"Black/African American Alone, Not Hispanic or Latino",34.0,144.0,INACTIVE,INACTIVE,83.0,120.0,INACTIVE,INACTIVE,171.0,INACTIVE,INACTIVE,76.0
208,2000,DEC_SF3,Race/Ethnicity,Latino Population (of Any Race),115.0,309.0,INACTIVE,INACTIVE,77.0,414.0,INACTIVE,INACTIVE,462.0,INACTIVE,INACTIVE,269.0
209,2000,DEC_SF3,Race/Ethnicity,Native American Indian,13.0,44.0,INACTIVE,INACTIVE,0.0,7.0,INACTIVE,INACTIVE,11.0,INACTIVE,INACTIVE,36.0
210,2000,DEC_SF3,Race/Ethnicity,"Native American Indian Alone, Not Hispanic or Latino",0.0,37.0,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,INACTIVE,11.0,INACTIVE,INACTIVE,36.0
211,2000,DEC_SF3,Race/Ethnicity,Native Hawaiian/Pacific Islander,7.0,0.0,INACTIVE,INACTIVE,7.0,0.0,INACTIVE,INACTIVE,16.0,INACTIVE,INACTIVE,27.0
212,2000,DEC_SF3,Race/Ethnicity,"Native Hawaiian/Pacific Islander Alone, Not Hispanic or Latino",7.0,0.0,INACTIVE,INACTIVE,7.0,0.0,INACTIVE,INACTIVE,16.0,INACTIVE,INACTIVE,27.0
213,2000,DEC_SF3,Race/Ethnicity,Other/Two or More Races,120.0,354.0,INACTIVE,INACTIVE,92.0,262.0,INACTIVE,INACTIVE,504.0,INACTIVE,INACTIVE,204.0
214,2000,DEC_SF3,Race/Ethnicity,"Population, Not Hispanic or Latino",5015.0,5250.0,INACTIVE,INACTIVE,3623.0,4829.0,INACTIVE,INACTIVE,3450.0,INACTIVE,INACTIVE,3253.0
215,2000,DEC_SF3,Race/Ethnicity,Some Other Race Alone,21.0,74.0,INACTIVE,INACTIVE,22.0,150.0,INACTIVE,INACTIVE,204.0,INACTIVE,INACTIVE,64.0
216,2000,DEC_SF3,Race/Ethnicity,"Some Other Race Alone, Not Hispanic or Latino",0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,INACTIVE,35.0,INACTIVE,INACTIVE,0.0
217,2000,DEC_SF3,Race/Ethnicity,Two Or More Races,99.0,280.0,INACTIVE,INACTIVE,70.0,112.0,INACTIVE,INACTIVE,300.0,INACTIVE,INACTIVE,140.0
218,2000,DEC_SF3,Race/Ethnicity,"Two Or More Races, Not Hispanic or Latino",64.0,207.0,INACTIVE,INACTIVE,70.0,103.0,INACTIVE,INACTIVE,218.0,INACTIVE,INACTIVE,91.0
219,2000,DEC_SF3,Race/Ethnicity,"White Alone, Not Hispanic or Latino",2040.0,2700.0,INACTIVE,INACTIVE,2125.0,3217.0,INACTIVE,INACTIVE,2013.0,INACTIVE,INACTIVE,1979.0
220,2000,DEC_SF3,Race/Ethnicity,"White, Including Hispanic or Latino",2074.0,2848.0,INACTIVE,INACTIVE,2164.0,3459.0,INACTIVE,INACTIVE,2215.0,INACTIVE,INACTIVE,2121.0
221,2000,DEC_SF3,Sex,Female,0.5276803118908382,0.4853390897643461,INACTIVE,INACTIVE,0.5113513513513513,0.4871256913980545,INACTIVE,INACTIVE,0.4066973415132924,INACTIVE,INACTIVE,0.4471890971039182
222,2000,DEC_SF3,Sex,Male,0.4723196881091618,0.5146609102356539,INACTIVE,INACTIVE,0.4886486486486486,0.5128743086019455,INACTIVE,INACTIVE,0.5933026584867076,INACTIVE,INACTIVE,0.5528109028960818
223,2000,DEC_SF3,Unit Size,1 Bedroom,1091.0,1161.0,INACTIVE,INACTIVE,834.0,1694.0,INACTIVE,INACTIVE,800.0,INACTIVE,INACTIVE,928.0
224,2000,DEC_SF3,Unit Size,2 Bedrooms,757.0,587.0,INACTIVE,INACTIVE,753.0,430.0,INACTIVE,INACTIVE,134.0,INACTIVE,INACTIVE,111.0
225,2000,DEC_SF3,Unit Size,3-4 Bedrooms,364.0,200.0,INACTIVE,INACTIVE,244.0,152.0,INACTIVE,INACTIVE,34.0,INACTIVE,INACTIVE,29.0
226,2000,DEC_SF3,Unit Size,5 or More Bedrooms,18.0,12.0,INACTIVE,INACTIVE,43.0,0.0,INACTIVE,INACTIVE,8.0,INACTIVE,INACTIVE,0.0
227,2000,DEC_SF3,Unit Size,No Bedroom,485.0,1077.0,INACTIVE,INACTIVE,451.0,1529.0,INACTIVE,INACTIVE,1788.0,INACTIVE,INACTIVE,1454.0
228,2000,DEC_SF3,Vehicles Available,Households with no Vehicle,0.4430533117932149,0.5542662116040956,INACTIVE,INACTIVE,0.4471038774533269,0.6664731494920174,INACTIVE,INACTIVE,0.7654901960784314,INACTIVE,INACTIVE,0.8218537414965986
229,2000,DEC_SF3,Vehicles Available,Percent of No Vehicle Homeowning Households,0.3622183708838821,0.0594594594594594,INACTIVE,INACTIVE,0.2484472049689441,0.4628099173553719,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.4942528735632184
230,2000,DEC_SF3,Vehicles Available,Percent of No Vehicle Renting Households,0.4676145339652449,0.5876138433515483,INACTIVE,INACTIVE,0.5068493150684932,0.6997635933806147,INACTIVE,INACTIVE,0.7709320695102686,INACTIVE,INACTIVE,0.8344370860927153
231,2000,DEC_SF3,Vehicles Available,Vehicles Available,1819.0,1507.0,INACTIVE,INACTIVE,1465.0,1350.0,INACTIVE,INACTIVE,645.0,INACTIVE,INACTIVE,491.0
232,2000,DEC_SF3,Vehicles Available,Vehicles Homeowners,0.2902693787795492,0.1639017916390179,INACTIVE,INACTIVE,0.3488054607508532,0.2614814814814815,INACTIVE,INACTIVE,0.041860465116279,INACTIVE,INACTIVE,0.109979633401222
233,2000,DEC_SF3,Vehicles Available,Vehicles Per Capita,0.3545808966861598,0.2710919230077352,INACTIVE,INACTIVE,0.3959459459459459,0.257486172038909,INACTIVE,INACTIVE,0.1648773006134969,INACTIVE,INACTIVE,0.1394094264622373
234,2000,DEC_SF3,Vehicles Available,Vehicles Renters,0.7097306212204508,0.836098208360982,INACTIVE,INACTIVE,0.6511945392491467,0.7385185185185185,INACTIVE,INACTIVE,0.958139534883721,INACTIVE,INACTIVE,0.890020366598778
11,2010,ACS5YR,Affordability,# Units at or below 100 AMI Monthly Affordable Rent,1742,2435,INACTIVE,INACTIVE,1268,INACTIVE,987,1579,2270,INACTIVE,INACTIVE,1741
2,2010,ACS5YR,Affordability,# Units at or below 30 AMI Monthly Affordable Rent,923,1126,INACTIVE,INACTIVE,578,INACTIVE,537,856,777,INACTIVE,INACTIVE,228
5,2010,ACS5YR,Affordability,# Units at or below 50 AMI Monthly Affordable Rent,1742,2181,INACTIVE,INACTIVE,1162,INACTIVE,898,1511,1749,INACTIVE,INACTIVE,751
