,year,label,Category,Attribute
180,2010,ACS5YR,Income,Household Income Greater than 200000
181,2010,ACS5YR,Income,Household Income Less than 10000
182,2010,ACS5YR,Income,Households Total for Income
183,2010,ACS5YR,Income,Median Family Income
184,2010,ACS5YR,Income,Median Household Income
185,2010,ACS5YR,Income,Percent in Poverty
186,2010,ACS5YR,Journey to Work,Journey to Work by Bike
187,2010,ACS5YR,Journey to Work,Journey to Work by Car
188,2010,ACS5YR,Journey to Work,Journey to Work by Carpooled
189,2010,ACS5YR,Journey to Work,Journey to Work by Drove Alone
190,2010,ACS5YR,Journey to Work,Journey to Work by Other Journey Type
191,2010,ACS5YR,Journey to Work,Journey to Work by Transit
192,2010,ACS5YR,Journey to Work,Journey to Work by Walk
193,2010,ACS5YR,Journey to Work,Journey to Work by Worked at Home
194,2010,ACS5YR,Journey to Work,Total Workers 16 Years and Older
195,2010,ACS5YR,Journey to Work,"Total Workers 16 Years and Older, alternate"
196,2010,ACS5YR,Language Spoken at Home,Asian/Pacific Islander
197,2010,ACS5YR,Language Spoken at Home,"Asian/Pacific Islander, alternate"
198,2010,ACS5YR,Language Spoken at Home,English Only
199,2010,ACS5YR,Language Spoken at Home,"English Only, alternate"
200,2010,ACS5YR,Language Spoken at Home,Other European Languages
201,2010,ACS5YR,Language Spoken at Home,"Other European Languages, alternate"
202,2010,ACS5YR,Language Spoken at Home,Other Languages
203,2010,ACS5YR,Language Spoken at Home,"Other Languages, alternate"
204,2010,ACS5YR,Language Spoken at Home,Spanish Only
205,2010,ACS5YR,Language Spoken at Home,"Spanish Only, alternate"
206,2010,ACS5YR,Nativity,Foreign Born
207,2010,ACS5YR,Population,Total Population
208,2010,ACS5YR,Race/Ethnicity,Asian
209,2010,ACS5YR,Race/Ethnicity,"Asian Alone, Not Hispanic or Latino"
210,2010,ACS5YR,Race/Ethnicity,Black/African American
211,2010,ACS5YR,Race/Ethnicity,"Black/African American Alone, Not Hispanic or Latino"
212,2010,ACS5YR,Race/Ethnicity,Latino Population (of Any Race)
213,2010,ACS5YR,Race/Ethnicity,Native American Indian
214,2010,ACS5YR,Race/Ethnicity,"Native American Indian Alone, Not Hispanic or Latino"
215,2010,ACS5YR,Race/Ethnicity,Native Hawaiian/Pacific Islander
216,2010,ACS5YR,Race/Ethnicity,"Native Hawaiian/Pacific Islander Alone, Not Hispanic or Latino"
217,2010,ACS5YR,Race/Ethnicity,Other/Two or More Races
218,2010,ACS5YR,Race/Ethnicity,"Population, Not Hispanic or Latino"
219,2010,ACS5YR,Race/Ethnicity,Some Other Race Alone
220,2010,ACS5YR,Race/Ethnicity,"Some Other Race Alone, Not Hispanic or Latino"
221,2010,ACS5YR,Race/Ethnicity,Two Or More Races
222,2010,ACS5YR,Race/Ethnicity,"Two Or More Races, Not Hispanic or Latino"
223,2010,ACS5YR,Race/Ethnicity,"White Alone, Not Hispanic or Latino"
224,2010,ACS5YR,Race/Ethnicity,"White, Including Hispanic or Latino"
225,2010,ACS5YR,Sex,Female
226,2010,ACS5YR,Sex,Male
227,2010,ACS5YR,Unit Size,1 Bedroom
228,2010,ACS5YR,Unit Size,2 Bedrooms
229,2010,ACS5YR,Unit Size,3-4 Bedrooms
230,2010,ACS5YR,Unit Size,5 or More Bedrooms
231,2010,ACS5YR,Unit Size,No Bedroom
232,2010,ACS5YR,Vehicles Available,Households with no Vehicle
233,2010,ACS5YR,Vehicles Available,Percent of No Vehicle Homeowning Households
234,2010,ACS5YR,Vehicles Available,Percent of No Vehicle Renting Households
235,2010,ACS5YR,Vehicles Available,Vehicles Available
236,2010,ACS5YR,Vehicles Available,Vehicles Homeowners
237,2010,ACS5YR,Vehicles Available,Vehicles Per Capita
238,2010,ACS5YR,Vehicles Available,Vehicles Renters
0,2011,ACS5YR,Affordability,
1,2011,ACS5YR,Affordability,
2,2011,ACS5YR,Affordability,
3,2011,ACS5YR,Affordability,
4,2011,ACS5YR,Affordability,
5,2011,ACS5YR,Affordability,
6,2011,ACS5YR,Affordability,
7,2011,ACS5YR,Affordability,
8,2011,ACS5YR,Affordability,
9,2011,ACS5YR,Affordability,
10,2011,ACS5YR,Affordability,
11,2011,ACS5YR,Affordability,
0,2011,ACS5YR,Age,0-2 Years
1,2011,ACS5YR,Age,0-4 Years
2,2011,ACS5YR,Age,18-34 Years
3,2011,ACS5YR,Age,3-5 Years
4,2011,ACS5YR,Age,35-59 Years
5,2011,ACS5YR,Age,5-17 Years
6,2011,ACS5YR,Age,60 and older
7,2011,ACS5YR,Age,Under 18 Years
8,2011,ACS5YR,Age,Under 6 Years
9,2011,ACS5YR,Educational Attainment,College Degree or higher
10,2011,ACS5YR,Educational Attainment,High School or Less
11,2011,ACS5YR,Educational Attainment,Some College/Associate Degree
12,2011,ACS5YR,Employment,"6-17, Living with One Parent"
13,2011,ACS5YR,Employment,"6-17, Living with One Parent, Parent Not in Labor Force"
14,2011,ACS5YR,Employment,"6-17, Living with One Parent, Parent in Labor Force"
15,2011,ACS5YR,Employment,"6-17, Living with Two Parents"
16,2011,ACS5YR,Employment,"6-17, Living with Two Parents, One Parent in Labor Force"
17,2011,ACS5YR,Employment,"6-17, Living with Two Parents, Parents Not in Labor Force"
18,2011,ACS5YR,Employment,"6-17, Living with Two Parents, Parents in Labor Force"
19,2011,ACS5YR,Employment,Employed Residents
20,2011,ACS5YR,Employment,"Employed Residents, alternate"
21,2011,ACS5YR,Employment,Managerial Professional
22,2011,ACS5YR,Employment,"Managerial Professional, alternate"
23,2011,ACS5YR,Employment,Natural Resources
24,2011,ACS5YR,Employment,"Natural Resources, alternate"
25,2011,ACS5YR,Employment,Production Transport Materials
26,2011,ACS5YR,Employment,"Production Transport Materials, alternate"
27,2011,ACS5YR,Employment,Sales and Office
28,2011,ACS5YR,Employment,"Sales and Office, alternate"
29,2011,ACS5YR,Employment,Services
30,2011,ACS5YR,Employment,"Services, alternate"
31,2011,ACS5YR,Employment,"Under 6 Years, Living with One Parent"
32,2011,ACS5YR,Employment,"Under 6 Years, Living with One Parent, Parent Not in Labor Force"
33,2011,ACS5YR,Employment,"Under 6 Years, Living with One Parent, Parent in Labor Force"
34,2011,ACS5YR,Employment,"Under 6 Years, Living with Two Parents"
35,2011,ACS5YR,Employment,"Under 6 Years, Living with Two Parents, One Parent in Labor Force"
36,2011,ACS5YR,Employment,"Under 6 Years, Living with Two Parents, Parents Not in Labor Force"
37,2011,ACS5YR,Employment,"Under 6 Years, Living with Two Parents, Parents in Labor Force"
38,2011,ACS5YR,Employment,Unemployment Rate
39,2011,ACS5YR,Employment,"Unemployment Rate, alternate"
40,2011,ACS5YR,Employment,Worked in place of residence
41,2011,ACS5YR,Employment,Worked outside place of residence
42,2011,ACS5YR,Households,Average Family Household Size
43,2011,ACS5YR,Households,Average Household Size
44,2011,ACS5YR,Households,Family Households
45,2011,ACS5YR,Households,Households
46,2011,ACS5YR,Households,"Households with 60 years and older, % of Total (DEC, 65 years and older)"
47,2011,ACS5YR,Households,"Households with Children, % of Total"
48,2011,ACS5YR,Households,Living in Group Quarters
49,2011,ACS5YR,Households,Non-Family Households
50,2011,ACS5YR,Households,"Single Person Households, % of Total"
51,2011,ACS5YR,Housing,Median Year Moved In Owner
52,2011,ACS5YR,Housing,Median Year Moved In Renter
53,2011,ACS5YR,Housing,Median Year Structure Built
54,2011,ACS5YR,Housing,"Overcrowding, Renter Occupied Housing"
55,2011,ACS5YR,Housing,Owner Occupied
56,2011,ACS5YR,Housing,Post 1979 All and Pre 1979 Single Family Renter Occupied by Year Structure Built by Units in Structure
57,2011,ACS5YR,Housing,Pre 1980 MultiFamily Renter Occupied by Year Structure Built by Units in Structure
58,2011,ACS5YR,Housing,Renter Occupied
59,2011,ACS5YR,Housing,Total Number of Units
60,2011,ACS5YR,Housing,Total Vacant Units
61,2011,ACS5YR,Housing,Vacancy Rate
62,2011,ACS5YR,Housing Prices,Contract Rent 100 to 149
63,2011,ACS5YR,Housing Prices,Contract Rent 1000 to 1249
64,2011,ACS5YR,Housing Prices,Contract Rent 1250 to 1499
65,2011,ACS5YR,Housing Prices,Contract Rent 150 to 199
66,2011,ACS5YR,Housing Prices,Contract Rent 1500 to 1999
67,2011,ACS5YR,Housing Prices,Contract Rent 200 to 249
68,2011,ACS5YR,Housing Prices,"Contract Rent 2000 to 2499 (Contract Rent 2000 or more, DEC2000 and ACS2009-2014)"
69,2011,ACS5YR,Housing Prices,Contract Rent 250 to 299
70,2011,ACS5YR,Housing Prices,Contract Rent 2500 to 2999 (ACS2015-)
71,2011,ACS5YR,Housing Prices,Contract Rent 300 to 349
72,2011,ACS5YR,Housing Prices,Contract Rent 3000 to 3499 (ACS2015-)
73,2011,ACS5YR,Housing Prices,Contract Rent 350 to 399
74,2011,ACS5YR,Housing Prices,Contract Rent 3500 or more (ACS2015-)
75,2011,ACS5YR,Housing Prices,Contract Rent 400 to 449
76,2011,ACS5YR,Housing Prices,Contract Rent 500 to 549
77,2011,ACS5YR,Housing Prices,Contract Rent 550 to 599
78,2011,ACS5YR,Housing Prices,Contract Rent 600 to 649
79,2011,ACS5YR,Housing Prices,Contract Rent 650 to 699
80,2011,ACS5YR,Housing Prices,Contract Rent 700 to 749
81,2011,ACS5YR,Housing Prices,Contract Rent 750 to 749
82,2011,ACS5YR,Housing Prices,Contract Rent 750 to 799
83,2011,ACS5YR,Housing Prices,Contract Rent 800 to 899
84,2011,ACS5YR,Housing Prices,Contract Rent 900 to 999
85,2011,ACS5YR,Housing Prices,Contract Rent Less than 100
86,2011,ACS5YR,Housing Prices,Contract Rent Total
87,2011,ACS5YR,Housing Prices,Contract Rent Total No cash Rent (ACS2015-)
88,2011,ACS5YR,Housing Prices,"Contract Rent Total No cash Rent (No cash rent, DEC2000 and ACS2009-2014)"
89,2011,ACS5YR,Housing Prices,Contract Rent Total With cash Rent
90,2011,ACS5YR,Housing Prices,Extremely Rent Burdened
91,2011,ACS5YR,Housing Prices,Home Value 10000 to 14999 
92,2011,ACS5YR,Housing Prices,Home Value 100000 to 124999
93,2011,ACS5YR,Housing Prices,"Home Value 1000000 to 1499999 (1000000 or more, DEC2000 and ACS2009-2014)"
94,2011,ACS5YR,Housing Prices,Home Value 125000 to 149999
95,2011,ACS5YR,Housing Prices,Home Value 15000 to 19999 
96,2011,ACS5YR,Housing Prices,Home Value 150000 to 174999
97,2011,ACS5YR,Housing Prices,Home Value 1500000 to 1999999 (ACS2015-)
98,2011,ACS5YR,Housing Prices,Home Value 175000 to 199999
99,2011,ACS5YR,Housing Prices,Home Value 20000 to 24999 
100,2011,ACS5YR,Housing Prices,Home Value 200000 to 249999
101,2011,ACS5YR,Housing Prices,Home Value 2000000 or more (ACS2015-)
102,2011,ACS5YR,Housing Prices,Home Value 25000 to 29999 
103,2011,ACS5YR,Housing Prices,Home Value 250000 to 299999
104,2011,ACS5YR,Housing Prices,Home Value 30000 to 34999 
105,2011,ACS5YR,Housing Prices,Home Value 300000 to 399999
106,2011,ACS5YR,Housing Prices,Home Value 35000 to 39999 
107,2011,ACS5YR,Housing Prices,Home Value 40000 to 49999 
108,2011,ACS5YR,Housing Prices,Home Value 400000 to 499999
109,2011,ACS5YR,Housing Prices,Home Value 50000 to 59999 
110,2011,ACS5YR,Housing Prices,Home Value 500000 to 749999
111,2011,ACS5YR,Housing Prices,Home Value 60000 to 69999 
112,2011,ACS5YR,Housing Prices,Home Value 70000 to 79999 
113,2011,ACS5YR,Housing Prices,Home Value 750000 to 999999
114,2011,ACS5YR,Housing Prices,Home Value 80000 to 89999 
115,2011,ACS5YR,Housing Prices,Home Value 90000 to 99999 
116,2011,ACS5YR,Housing Prices,Home Value Less than 10000
117,2011,ACS5YR,Housing Prices,Home Value Total
118,2011,ACS5YR,Housing Prices,Housing Units with a Mortgage
119,2011,ACS5YR,Housing Prices,Housing Units with a Mortgage 0 to 30%
120,2011,ACS5YR,Housing Prices,Housing Units with a Mortgage 30-50%
121,2011,ACS5YR,Housing Prices,Housing Units with a Mortgage 50%+
122,2011,ACS5YR,Housing Prices,Housing Units with a Mortgage Not Computed
123,2011,ACS5YR,Housing Prices,Housing Units without a Mortgage
124,2011,ACS5YR,Housing Prices,Housing Units without a Mortgage 0 to 30%
125,2011,ACS5YR,Housing Prices,Housing Units without a Mortgage 30-50%
126,2011,ACS5YR,Housing Prices,Housing Units without a Mortgage 50%+
127,2011,ACS5YR,Housing Prices,Housing Units without a Mortgage Not Computed
128,2011,ACS5YR,Housing Prices,Median Contract Rent
129,2011,ACS5YR,Housing Prices,Median Home Value
130,2011,ACS5YR,Housing Prices,Median Rent
131,2011,ACS5YR,Housing Prices,Median Rent as % of Household Income
132,2011,ACS5YR,Housing Prices,Rent 100 to 149
133,2011,ACS5YR,Housing Prices,Rent 1000 to 1249
134,2011,ACS5YR,Housing Prices,Rent 1250 to 1499
135,2011,ACS5YR,Housing Prices,Rent 150 to 199
136,2011,ACS5YR,Housing Prices,Rent 1500 to 1999
137,2011,ACS5YR,Housing Prices,Rent 200 to 249
138,2011,ACS5YR,Housing Prices,"Rent 2000 to 2499  (Rent 2000 or more, DEC2000 and ACS2009-2014)"
139,2011,ACS5YR,Housing Prices,Rent 250 to 299
140,2011,ACS5YR,Housing Prices,Rent 2500 to 2999 (ACS2015-)
141,2011,ACS5YR,Housing Prices,Rent 300 to 349
142,2011,ACS5YR,Housing Prices,Rent 3000 to 3499 (ACS2015-)
143,2011,ACS5YR,Housing Prices,Rent 350 to 399
144,2011,ACS5YR,Housing Prices,Rent 3500 or more (ACS2015-)
145,2011,ACS5YR,Housing Prices,Rent 400 to 449
146,2011,ACS5YR,Housing Prices,Rent 450 to 499
147,2011,ACS5YR,Housing Prices,Rent 500 to 549
148,2011,ACS5YR,Housing Prices,Rent 550 to 599
149,2011,ACS5YR,Housing Prices,Rent 600 to 649
150,2011,ACS5YR,Housing Prices,Rent 650 to 699
151,2011,ACS5YR,Housing Prices,Rent 700 to 749
152,2011,ACS5YR,Housing Prices,Rent 750 to 799
153,2011,ACS5YR,Housing Prices,Rent 800 to 899
154,2011,ACS5YR,Housing Prices,Rent 900 to 999
155,2011,ACS5YR,Housing Prices,Rent Burdened
156,2011,ACS5YR,Housing Prices,Rent Less than 100
157,2011,ACS5YR,Housing Prices,Rent Total
158,2011,ACS5YR,Housing Prices,"Rent Total No cash rent  (No cash rent, DEC2000 and ACS2009-2014)"
159,2011,ACS5YR,Housing Prices,Rent Total No cash rent (ACS2015-)
160,2011,ACS5YR,Housing Prices,Rent Total With cash rent
161,2011,ACS5YR,Housing Type,10-19 Units
162,2011,ACS5YR,Housing Type,2-4 Units
163,2011,ACS5YR,Housing Type,20 Units or More
164,2011,ACS5YR,Housing Type,5-9 Units
165,2011,ACS5YR,Housing Type,Other Type
166,2011,ACS5YR,Housing Type,Single Family Housing
167,2011,ACS5YR,Income,Household Income 10000 to 14999
168,2011,ACS5YR,Income,Household Income 100000 to 124999
169,2011,ACS5YR,Income,Household Income 125000 to 149999
170,2011,ACS5YR,Income,Household Income 15000 to 19999
171,2011,ACS5YR,Income,Household Income 150000 to 199999
172,2011,ACS5YR,Income,Household Income 20000 to 24999
173,2011,ACS5YR,Income,Household Income 25000 to 29999
174,2011,ACS5YR,Income,Household Income 30000 to 34999
175,2011,ACS5YR,Income,Household Income 35000 to 39999
176,2011,ACS5YR,Income,Household Income 40000 to 44999
177,2011,ACS5YR,Income,Household Income 45000 to 49999
178,2011,ACS5YR,Income,Household Income 50000 to 59999
179,2011,ACS5YR,Income,Household Income 60000 to 74999
180,2011,ACS5YR,Income,Household Income 75000 to 99999
181,2011,ACS5YR,Income,Household Income Greater than 200000
182,2011,ACS5YR,Income,Household Income Less than 10000
183,2011,ACS5YR,Income,Households Total for Income
184,2011,ACS5YR,Income,Median Family Income
185,2011,ACS5YR,Income,Median Household Income
186,2011,ACS5YR,Income,Percent in Poverty
187,2011,ACS5YR,Journey to Work,Journey to Work by Bike
188,2011,ACS5YR,Journey to Work,Journey to Work by Car
189,2011,ACS5YR,Journey to Work,Journey to Work by Carpooled
190,2011,ACS5YR,Journey to Work,Journey to Work by Drove Alone
191,2011,ACS5YR,Journey to Work,Journey to Work by Other Journey Type
192,2011,ACS5YR,Journey to Work,Journey to Work by Transit
193,2011,ACS5YR,Journey to Work,Journey to Work by Walk
194,2011,ACS5YR,Journey to Work,Journey to Work by Worked at Home
195,2011,ACS5YR,Journey to Work,Total Workers 16 Years and Older
196,2011,ACS5YR,Journey to Work,"Total Workers 16 Years and Older, alternate"
197,2011,ACS5YR,Language Spoken at Home,Asian/Pacific Islander
198,2011,ACS5YR,Language Spoken at Home,"Asian/Pacific Islander, alternate"
199,2011,ACS5YR,Language Spoken at Home,English Only
200,2011,ACS5YR,Language Spoken at Home,"English Only, alternate"
201,2011,ACS5YR,Language Spoken at Home,Other European Languages
202,2011,ACS5YR,Language Spoken at Home,"Other European Languages, alternate"
203,2011,ACS5YR,Language Spoken at Home,Other Languages
204,2011,ACS5YR,Language Spoken at Home,"Other Languages, alternate"
205,2011,ACS5YR,Language Spoken at Home,Spanish Only
206,2011,ACS5YR,Language Spoken at Home,"Spanish Only, alternate"
207,2011,ACS5YR,Nativity,Foreign Born
208,2011,ACS5YR,Population,Total Population
209,2011,ACS5YR,Race/Ethnicity,Asian
210,2011,ACS5YR,Race/Ethnicity,"Asian Alone, Not Hispanic or Latino"
211,2011,ACS5YR,Race/Ethnicity,Black/African American
212,2011,ACS5YR,Race/Ethnicity,"Black/African American Alone, Not Hispanic or Latino"
213,2011,ACS5YR,Race/Ethnicity,Latino Population (of Any Race)
214,2011,ACS5YR,Race/Ethnicity,Native American Indian
215,2011,ACS5YR,Race/Ethnicity,"Native American Indian Alone, Not Hispanic or Latino"
216,2011,ACS5YR,Race/Ethnicity,Native Hawaiian/Pacific Islander
217,2011,ACS5YR,Race/Ethnicity,"Native Hawaiian/Pacific Islander Alone, Not Hispanic or Latino"
218,2011,ACS5YR,Race/Ethnicity,Other/Two or More Races
219,2011,ACS5YR,Race/Ethnicity,"Population, Not Hispanic or Latino"
220,2011,ACS5YR,Race/Ethnicity,Some Other Race Alone
221,2011,ACS5YR,Race/Ethnicity,"Some Other Race Alone, Not Hispanic or Latino"
222,2011,ACS5YR,Race/Ethnicity,Two Or More Races
223,2011,ACS5YR,Race/Ethnicity,"Two Or More Races, Not Hispanic or Latino"
224,2011,ACS5YR,Race/Ethnicity,"White Alone, Not Hispanic or Latino"
225,2011,ACS5YR,Race/Ethnicity,"White, Including Hispanic or Latino"
226,2011,ACS5YR,Sex,Female
227,2011,ACS5YR,Sex,Male
228,2011,ACS5YR,Unit Size,1 Bedroom
229,2011,ACS5YR,Unit Size,2 Bedrooms
230,2011,ACS5YR,Unit Size,3-4 Bedrooms
231,2011,ACS5YR,Unit Size,5 or More Bedrooms
232,2011,ACS5YR,Unit Size,No Bedroom
233,2011,ACS5YR,Vehicles Available,Households with no Vehicle
234,2011,ACS5YR,Vehicles Available,Percent of No Vehicle Homeowning Households
235,2011,ACS5YR,Vehicles Available,Percent of No Vehicle Renting Households
236,2011,ACS5YR,Vehicles Available,Vehicles Available
237,2011,ACS5YR,Vehicles Available,Vehicles Homeowners
238,2011,ACS5YR,Vehicles Available,Vehicles Per Capita
239,2011,ACS5YR,Vehicles Available,Vehicles Renters
0,2012,ACS5YR,Affordability,
1,2012,ACS5YR,Affordability,
2,2012,ACS5YR,Affordability,
3,2012,ACS5YR,Affordability,
4,2012,ACS5YR,Affordability,
5,2012,ACS5YR,Affordability,
6,2012,ACS5YR,Affordability,
7,2012,ACS5YR,Affordability,
8,2012,ACS5YR,Affordability,
9,2012,ACS5YR,Affordability,
10,2012,ACS5YR,Affordability,
11,2012,ACS5YR,Affordability,
0,2012,ACS5YR,Age,0-2 Years
1,2012,ACS5YR,Age,0-4 Years
2,2012,ACS5YR,Age,18-34 Years
3,2012,ACS5YR,Age,3-5 Years
4,2012,ACS5YR,Age,35-59 Years
5,2012,ACS5YR,Age,5-17 Years
6,2012,ACS5YR,Age,60 and older
7,2012,ACS5YR,Age,Under 18 Years
8,2012,ACS5YR,Age,Under 6 Years
9,2012,ACS5YR,Educational Attainment,College Degree or higher
10,2012,ACS5YR,Educational Attainment,"College Degree or higher, alternate"
11,2012,ACS5YR,Educational Attainment,High School or Less
12,2012,ACS5YR,Educational Attainment,"High School or Less, alternate"
13,2012,ACS5YR,Educational Attainment,Some College/Associate Degree
14,2012,ACS5YR,Educational Attainment,"Some College/Associate Degree, alternate"
15,2012,ACS5YR,Employment,"6-17, Living with One Parent"
16,2012,ACS5YR,Employment,"6-17, Living with One Parent, Parent Not in Labor Force"
17,2012,ACS5YR,Employment,"6-17, Living with One Parent, Parent in Labor Force"
18,2012,ACS5YR,Employment,"6-17, Living with Two Parents"
19,2012,ACS5YR,Employment,"6-17, Living with Two Parents, One Parent in Labor Force"
20,2012,ACS5YR,Employment,"6-17, Living with Two Parents, Parents Not in Labor Force"
21,2012,ACS5YR,Employment,"6-17, Living with Two Parents, Parents in Labor Force"
22,2012,ACS5YR,Employment,Employed Residents
23,2012,ACS5YR,Employment,"Employed Residents, alternate"
24,2012,ACS5YR,Employment,Managerial Professional
25,2012,ACS5YR,Employment,"Managerial Professional, alternate"
26,2012,ACS5YR,Employment,Natural Resources
27,2012,ACS5YR,Employment,"Natural Resources, alternate"
28,2012,ACS5YR,Employment,Production Transport Materials
29,2012,ACS5YR,Employment,"Production Transport Materials, alternate"
30,2012,ACS5YR,Employment,Sales and Office
31,2012,ACS5YR,Employment,"Sales and Office, alternate"
32,2012,ACS5YR,Employment,Services
