,year,label,Category,Attribute,010500,011700,061501,061502,061503,061504,061505,061506,061507,061508
106,2022,ACS5YR,Housing Prices,Home Value 250000 to 299999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,2022,ACS5YR,Housing Prices,Home Value 30000 to 34999 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,2022,ACS5YR,Housing Prices,Home Value 300000 to 399999,0.0,0.0,205.0,0.0,0.0,16.0,0.0,0.0,0.0,47.0
109,2022,ACS5YR,Housing Prices,Home Value 35000 to 39999 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,2022,ACS5YR,Housing Prices,Home Value 40000 to 49999 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,2022,ACS5YR,Housing Prices,Home Value 400000 to 499999,0.0,0.0,48.0,47.0,0.0,0.0,0.0,0.0,55.0,22.0
112,2022,ACS5YR,Housing Prices,Home Value 50000 to 59999 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,2022,ACS5YR,Housing Prices,Home Value 500000 to 749999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0
114,2022,ACS5YR,Housing Prices,Home Value 60000 to 69999 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,2022,ACS5YR,Housing Prices,Home Value 70000 to 79999 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,2022,ACS5YR,Housing Prices,Home Value 750000 to 999999,33.0,0.0,74.0,11.0,0.0,48.0,48.0,131.0,10.0,13.0
117,2022,ACS5YR,Housing Prices,Home Value 80000 to 89999 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,2022,ACS5YR,Housing Prices,Home Value 90000 to 99999 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,2022,ACS5YR,Housing Prices,Home Value Less than 10000,27.0,14.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0
120,2022,ACS5YR,Housing Prices,Home Value Total,407.0,132.0,727.0,168.0,333.0,271.0,356.0,1123.0,139.0,588.0
121,2022,ACS5YR,Housing Prices,Housing Units with a Mortgage,266.0,93.0,403.0,103.0,233.0,240.0,182.0,949.0,130.0,351.0
122,2022,ACS5YR,Housing Prices,Housing Units with a Mortgage 0 to 30%,148.0,56.0,380.0,52.0,143.0,216.0,182.0,748.0,117.0,149.0
123,2022,ACS5YR,Housing Prices,Housing Units with a Mortgage 30-50%,89.0,11.0,0.0,51.0,90.0,11.0,0.0,68.0,13.0,45.0
124,2022,ACS5YR,Housing Prices,Housing Units with a Mortgage 50%+,29.0,26.0,18.0,0.0,0.0,0.0,0.0,133.0,0.0,157.0
125,2022,ACS5YR,Housing Prices,Housing Units with a Mortgage Not Computed,0.0,0.0,5.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0
126,2022,ACS5YR,Housing Prices,Housing Units without a Mortgage,141.0,39.0,324.0,65.0,100.0,31.0,174.0,174.0,9.0,237.0
127,2022,ACS5YR,Housing Prices,Housing Units without a Mortgage 0 to 30%,89.0,25.0,112.0,38.0,57.0,31.0,78.0,118.0,9.0,224.0
128,2022,ACS5YR,Housing Prices,Housing Units without a Mortgage 30-50%,25.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,2022,ACS5YR,Housing Prices,Housing Units without a Mortgage 50%+,27.0,14.0,205.0,27.0,43.0,0.0,96.0,56.0,0.0,13.0
130,2022,ACS5YR,Housing Prices,Housing Units without a Mortgage Not Computed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,2022,ACS5YR,Housing Prices,Median Contract Rent,2782.4074074074074,1648.3333333333333,3086.283185840708,2630.9523809523807,3231.8840579710145,3242.1875,3181.818181818182,3500.5841584158416,3037.234042553192,3071.256038647343
132,2022,ACS5YR,Housing Prices,Median Home Value,1445652.1739130437,2000000.1666666667,1073000.0,482978.72340425535,2000000.301020408,1283730.1587301586,1278969.9570815451,1652745.995423341,1043269.2307692308,1661710.0371747212
133,2022,ACS5YR,Housing Prices,Median Rent,2831.521739130435,1714.4970414201184,3086.283185840708,2661.764705882353,3286.1271676300576,3264.285714285714,3235.294117647059,3500.6781512605044,3037.234042553192,3500.215328467153
134,2022,ACS5YR,Housing Prices,Median Rent as % of Household Income,21.43285714285714,25.089788732394364,16.890492957746478,44.43743169398907,20.05121527777778,15.87644927536232,15.137209302325582,18.460927835051542,35.332394366197185,17.244565217391305
135,2022,ACS5YR,Housing Prices,Rent 100 to 149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,2022,ACS5YR,Housing Prices,Rent 1000 to 1249,27.0,70.0,148.0,75.0,141.0,0.0,0.0,50.0,0.0,0.0
137,2022,ACS5YR,Housing Prices,Rent 1250 to 1499,27.0,42.0,0.0,364.0,58.0,0.0,0.0,98.0,106.0,108.0
138,2022,ACS5YR,Housing Prices,Rent 150 to 199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,2022,ACS5YR,Housing Prices,Rent 1500 to 1999,110.0,169.0,0.0,0.0,24.0,82.0,0.0,0.0,0.0,27.0
140,2022,ACS5YR,Housing Prices,Rent 200 to 249,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,2022,ACS5YR,Housing Prices,"Rent 2000 to 2499  (Rent 2000 or more, DEC2000 and ACS2009-2014)",203.0,124.0,4.0,42.0,126.0,93.0,0.0,0.0,106.0,18.0
142,2022,ACS5YR,Housing Prices,Rent 250 to 299,13.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
143,2022,ACS5YR,Housing Prices,Rent 2500 to 2999 (ACS2015-),138.0,156.0,17.0,17.0,61.0,0.0,68.0,165.0,72.0,62.0
144,2022,ACS5YR,Housing Prices,Rent 300 to 349,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,2022,ACS5YR,Housing Prices,Rent 3000 to 3499 (ACS2015-),151.0,36.0,113.0,80.0,519.0,175.0,34.0,70.0,235.0,0.0
146,2022,ACS5YR,Housing Prices,Rent 350 to 399,0.0,2.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
147,2022,ACS5YR,Housing Prices,Rent 3500 or more (ACS2015-),468.0,92.0,95.0,456.0,485.0,185.0,66.0,1190.0,84.0,274.0
148,2022,ACS5YR,Housing Prices,Rent 400 to 449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,2022,ACS5YR,Housing Prices,Rent 450 to 499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,2022,ACS5YR,Housing Prices,Rent 500 to 549,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,2022,ACS5YR,Housing Prices,Rent 550 to 599,6.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,2022,ACS5YR,Housing Prices,Rent 600 to 649,21.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,2022,ACS5YR,Housing Prices,Rent 650 to 699,37.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,2022,ACS5YR,Housing Prices,Rent 700 to 749,15.0,37.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
155,2022,ACS5YR,Housing Prices,Rent 750 to 799,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,2022,ACS5YR,Housing Prices,Rent 800 to 899,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,2022,ACS5YR,Housing Prices,Rent 900 to 999,31.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,2022,ACS5YR,Housing Prices,Rent Burdened,0.2787003610108303,0.4058823529411764,0.2440318302387268,0.577927548441449,0.2072135785007072,0.1672794117647058,0.0,0.1589319771137953,0.6384742951907131,0.3067729083665338
159,2022,ACS5YR,Housing Prices,Rent Less than 100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,2022,ACS5YR,Housing Prices,Rent Total,1385.0,1020.0,377.0,1187.0,1414.0,544.0,168.0,1573.0,603.0,502.0
161,2022,ACS5YR,Housing Prices,"Rent Total No cash rent  (No cash rent, DEC2000 and ACS2009-2014)",138.0,156.0,17.0,17.0,61.0,0.0,68.0,165.0,72.0,62.0
162,2022,ACS5YR,Housing Prices,Rent Total No cash rent (ACS2015-),54.0,11.0,0.0,92.0,0.0,9.0,0.0,0.0,0.0,13.0
163,2022,ACS5YR,Housing Prices,Rent Total With cash rent,1331.0,1009.0,377.0,1095.0,1414.0,535.0,168.0,1573.0,603.0,489.0
164,2022,ACS5YR,Housing Type,10-19 Units,0.0063076176613294,0.0459440057430007,0.0,0.0722543352601156,0.0200490998363338,0.0102929532858273,0.0,0.0373056994818652,0.0,0.0461847389558232
165,2022,ACS5YR,Housing Type,2-4 Units,0.0038816108685104,0.0315865039483129,0.0211267605633802,0.0138728323699421,0.0,0.0,0.0,0.0065630397236614,0.0,0.0
166,2022,ACS5YR,Housing Type,20 Units or More,0.9616690926734596,0.8743718592964824,0.7876489707475623,0.7832369942196532,0.9451718494271686,0.9699129057798892,0.8451127819548873,0.9333333333333332,0.9358024691358025,0.8815261044176707
167,2022,ACS5YR,Housing Type,5-9 Units,0.0043668122270742,0.0272792534099066,0.0,0.030057803468208,0.0208674304418985,0.0,0.0,0.0,0.0,0.0
168,2022,ACS5YR,Housing Type,Other Type,0.0,0.0100502512562814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,2022,ACS5YR,Housing Type,Single Family Housing,0.0237748665696263,0.0107681263460157,0.1912242686890574,0.1005780346820809,0.013911620294599,0.0197941409342834,0.1548872180451128,0.0227979274611398,0.0641975308641975,0.072289156626506
170,2022,ACS5YR,Income,Household Income 10000 to 14999,38.0,62.0,0.0,59.0,8.0,0.0,0.0,0.0,0.0,0.0
171,2022,ACS5YR,Income,Household Income 100000 to 124999,80.0,97.0,7.0,201.0,65.0,27.0,4.0,80.0,142.0,159.0
172,2022,ACS5YR,Income,Household Income 125000 to 149999,104.0,133.0,34.0,12.0,92.0,0.0,0.0,67.0,33.0,131.0
173,2022,ACS5YR,Income,Household Income 15000 to 19999,21.0,109.0,7.0,194.0,24.0,0.0,0.0,0.0,0.0,0.0
174,2022,ACS5YR,Income,Household Income 150000 to 199999,253.0,60.0,67.0,201.0,304.0,40.0,68.0,340.0,124.0,163.0
175,2022,ACS5YR,Income,Household Income 20000 to 24999,32.0,50.0,0.0,34.0,45.0,0.0,0.0,0.0,0.0,0.0
176,2022,ACS5YR,Income,Household Income 25000 to 29999,0.0,42.0,0.0,36.0,0.0,0.0,96.0,0.0,0.0,11.0
177,2022,ACS5YR,Income,Household Income 30000 to 34999,27.0,34.0,12.0,0.0,43.0,0.0,0.0,0.0,41.0,0.0
178,2022,ACS5YR,Income,Household Income 35000 to 39999,26.0,0.0,41.0,29.0,34.0,0.0,0.0,0.0,0.0,0.0
179,2022,ACS5YR,Income,Household Income 40000 to 44999,38.0,68.0,5.0,129.0,0.0,9.0,0.0,19.0,0.0,28.0
180,2022,ACS5YR,Income,Household Income 45000 to 49999,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,2022,ACS5YR,Income,Household Income 50000 to 59999,89.0,25.0,0.0,0.0,0.0,64.0,0.0,37.0,65.0,20.0
182,2022,ACS5YR,Income,Household Income 60000 to 74999,46.0,29.0,0.0,74.0,0.0,0.0,0.0,39.0,69.0,63.0
183,2022,ACS5YR,Income,Household Income 75000 to 99999,124.0,106.0,26.0,75.0,25.0,33.0,0.0,93.0,59.0,1.0
184,2022,ACS5YR,Income,Household Income Greater than 200000,846.0,232.0,695.0,252.0,954.0,629.0,356.0,2002.0,184.0,501.0
185,2022,ACS5YR,Income,Household Income Less than 10000,68.0,0.0,210.0,59.0,153.0,13.0,0.0,19.0,25.0,13.0
186,2022,ACS5YR,Income,Households Total for Income,1792.0,1152.0,1104.0,1355.0,1747.0,815.0,524.0,2696.0,742.0,1090.0
187,2022,ACS5YR,Income,Median Family Income,209361.10502283103,90094.3396226415,210909.52727272728,89062.5,211339.97612732096,223248.90835579517,218972.390070922,221147.69053398055,168814.43298969071,204891.5
188,2022,ACS5YR,Income,Median Household Income,190118.5770750988,87264.15094339623,210288.18129496404,96166.66666666669,204219.2463312369,217608.01748807632,213202.77528089887,216334.3196803197,119718.30985915492,186503.06748466255
189,2022,ACS5YR,Income,Percent in Poverty,0.0617760617760617,0.200397812033814,0.1305403764420158,0.1415044713308784,0.0692667706708268,0.0089470061940812,0.0084825636192271,0.0394186302576525,0.0323679727427597,0.1138613861386138
190,2022,ACS5YR,Journey to Work,Journey to Work by Bike,0.0326958667489204,0.0,0.0,0.0,0.0695102685624012,0.0261162594776748,0.0316901408450704,0.029126213592233,0.0,0.012588512981904
191,2022,ACS5YR,Journey to Work,Journey to Work by Car,0.1196792103639728,0.1305483028720626,0.225563909774436,0.1368613138686131,0.1449447077409162,0.1457455770850884,0.3286384976525822,0.119653634216741,0.0777860882572924,0.055861526357199
192,2022,ACS5YR,Journey to Work,Journey to Work by Carpooled,0.0209747069710055,0.0391644908616188,0.0,0.0,0.0,0.0143218197135636,0.1514084507042253,0.0133823143531881,0.0276738967838444,0.0
193,2022,ACS5YR,Journey to Work,Journey to Work by Drove Alone,0.0987045033929673,0.0913838120104438,0.225563909774436,0.1368613138686131,0.1449447077409162,0.1314237573715248,0.1772300469483568,0.1062713198635528,0.050112191473448,0.055861526357199
194,2022,ACS5YR,Journey to Work,Journey to Work by Other Journey Type,0.0228254164096236,0.0191470844212358,0.0404135338345864,0.1386861313868613,0.0,0.0,0.0,0.0440829178693256,0.0,0.074744295830055
195,2022,ACS5YR,Journey to Work,Journey to Work by Transit,0.1585441085749537,0.2236727589208006,0.0968045112781954,0.3503649635036496,0.1220379146919431,0.0909856781802864,0.1291079812206572,0.0847546575701915,0.2849663425579656,0.2604248623131392
196,2022,ACS5YR,Journey to Work,Journey to Work by Walk,0.3670573719925971,0.453437771975631,0.518796992481203,0.208941605839416,0.424565560821485,0.3058129738837405,0.1443661971830986,0.2823405930202046,0.5048616305160808,0.3721479150275373
197,2022,ACS5YR,Journey to Work,Journey to Work by Worked at Home,0.2991980259099321,0.1731940818102698,0.1184210526315789,0.1651459854014598,0.2389415481832543,0.4313395113732097,0.3661971830985915,0.4400419837313041,0.1323859386686612,0.2242328874901652
198,2022,ACS5YR,Journey to Work,Total Workers 16 Years and Older,1621.0,1149.0,1064.0,1096.0,2532.0,1187.0,852.0,3811.0,1337.0,1271.0
199,2022,ACS5YR,Journey to Work,"Total Workers 16 Years and Older, alternate",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,2022,ACS5YR,Language Spoken at Home,Asian/Pacific Islander,0.3261600537995965,0.2943227091633466,0.2421383647798742,0.124396782841823,0.2414976599063962,0.3972798854688618,0.3173996175908222,0.3546304541406945,0.3824969400244798,0.2718271827182718
201,2022,ACS5YR,Language Spoken at Home,"Asian/Pacific Islander, alternate",0.3261600537995965,0.2943227091633466,0.2421383647798742,0.124396782841823,0.2414976599063962,0.3972798854688618,0.3173996175908222,0.3546304541406945,0.3824969400244798,0.2718271827182718
202,2022,ACS5YR,Language Spoken at Home,English Only,0.4771351714862138,0.4506972111553785,0.6509433962264151,0.7083109919571046,0.4917316692667706,0.4738725841088045,0.5774378585086042,0.4850845948352627,0.3317013463892289,0.5274527452745275
203,2022,ACS5YR,Language Spoken at Home,"English Only, alternate",0.4771351714862138,0.4506972111553785,0.6509433962264151,0.7083109919571046,0.4917316692667706,0.4738725841088045,0.5774378585086042,0.4850845948352627,0.3317013463892289,0.5274527452745275
204,2022,ACS5YR,Language Spoken at Home,Other European Languages,0.1657700067249495,0.1952191235059761,0.0842767295597484,0.0638069705093833,0.0882995319812792,0.085898353614889,0.0382409177820267,0.1371326803205699,0.131578947368421,0.0895589558955895
205,2022,ACS5YR,Language Spoken at Home,"Other European Languages, alternate",0.1657700067249495,0.1952191235059761,0.0842767295597484,0.0638069705093833,0.0882995319812792,0.085898353614889,0.0382409177820267,0.1371326803205699,0.131578947368421,0.0895589558955895
206,2022,ACS5YR,Language Spoken at Home,Other Languages,0.0245460659045057,0.0,0.0,0.0,0.0402496099843993,0.0157480314960629,0.0,0.0,0.0,0.0081008100810081
207,2022,ACS5YR,Language Spoken at Home,"Other Languages, alternate",0.0245460659045057,0.0,0.0,0.0,0.0402496099843993,0.0157480314960629,0.0,0.0,0.0,0.0081008100810081
208,2022,ACS5YR,Language Spoken at Home,Spanish Only,0.0063887020847343,0.0597609561752988,0.0226415094339622,0.103485254691689,0.1382215288611544,0.0272011453113815,0.0669216061185468,0.0231522707034728,0.1542227662178702,0.103060306030603
209,2022,ACS5YR,Language Spoken at Home,"Spanish Only, alternate",0.0063887020847343,0.0597609561752988,0.0226415094339622,0.103485254691689,0.1382215288611544,0.0272011453113815,0.0669216061185468,0.0231522707034728,0.1542227662178702,0.103060306030603
210,2022,ACS5YR,Nativity,Foreign Born,0.4749034749034749,0.4319066147859922,0.3091787439613526,0.2951078379800105,0.5372854914196568,0.3714103382259093,0.3421300659754948,0.3988108346179255,0.4751693002257336,0.3658865886588658
211,2022,ACS5YR,Population,Total Population,3108.0,2056.0,1656.0,1901.0,3205.0,1567.0,1061.0,4541.0,1772.0,2222.0
212,2022,ACS5YR,Race/Ethnicity,Asian,1270.0,746.0,724.0,179.0,1427.0,967.0,572.0,2398.0,1082.0,937.0
213,2022,ACS5YR,Race/Ethnicity,"Asian Alone, Not Hispanic or Latino",1270.0,746.0,724.0,179.0,1427.0,967.0,572.0,2398.0,1082.0,937.0
214,2022,ACS5YR,Race/Ethnicity,Black/African American,16.0,63.0,0.0,47.0,25.0,13.0,79.0,50.0,0.0,26.0
215,2022,ACS5YR,Race/Ethnicity,"Black/African American Alone, Not Hispanic or Latino",16.0,63.0,0.0,47.0,25.0,5.0,79.0,50.0,0.0,26.0
216,2022,ACS5YR,Race/Ethnicity,Latino Population (of Any Race),49.0,270.0,36.0,227.0,458.0,46.0,70.0,316.0,316.0,251.0
217,2022,ACS5YR,Race/Ethnicity,Native American Indian,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,8.0
218,2022,ACS5YR,Race/Ethnicity,"Native American Indian Alone, Not Hispanic or Latino",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
219,2022,ACS5YR,Race/Ethnicity,Native Hawaiian/Pacific Islander,0.0,0.0,36.0,0.0,0.0,87.0,0.0,0.0,0.0,16.0
220,2022,ACS5YR,Race/Ethnicity,"Native Hawaiian/Pacific Islander Alone, Not Hispanic or Latino",0.0,0.0,36.0,0.0,0.0,87.0,0.0,0.0,0.0,16.0
221,2022,ACS5YR,Race/Ethnicity,Other/Two or More Races,263.0,474.0,93.0,213.0,392.0,40.0,93.0,56.0,155.0,290.0
222,2022,ACS5YR,Race/Ethnicity,"Population, Not Hispanic or Latino",3059.0,1786.0,1620.0,1674.0,2747.0,1521.0,991.0,4225.0,1456.0,1971.0
223,2022,ACS5YR,Race/Ethnicity,Some Other Race Alone,47.0,150.0,0.0,61.0,353.0,11.0,70.0,0.0,0.0,141.0
224,2022,ACS5YR,Race/Ethnicity,"Some Other Race Alone, Not Hispanic or Latino",28.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
225,2022,ACS5YR,Race/Ethnicity,Two Or More Races,216.0,324.0,93.0,152.0,39.0,29.0,23.0,56.0,155.0,149.0
226,2022,ACS5YR,Race/Ethnicity,"Two Or More Races, Not Hispanic or Latino",207.0,179.0,93.0,136.0,24.0,29.0,23.0,56.0,0.0,26.0
227,2022,ACS5YR,Race/Ethnicity,"White Alone, Not Hispanic or Latino",1538.0,761.0,767.0,1312.0,1271.0,433.0,317.0,1721.0,374.0,945.0
228,2022,ACS5YR,Race/Ethnicity,"White, Including Hispanic or Latino",1559.0,773.0,803.0,1462.0,1327.0,460.0,317.0,2037.0,535.0,945.0
229,2022,ACS5YR,Sex,Female,0.4752252252252252,0.4197470817120622,0.4710144927536231,0.4187269857969489,0.4620904836193448,0.5060625398851308,0.5786993402450519,0.4450561550319313,0.5609480812641083,0.3910891089108911
230,2022,ACS5YR,Sex,Male,0.5247747747747747,0.5802529182879378,0.5289855072463768,0.581273014203051,0.5379095163806552,0.4939374601148691,0.4213006597549482,0.5549438449680687,0.4390519187358916,0.6089108910891089
231,2022,ACS5YR,Unit Size,1 Bedroom,882.0,281.0,617.0,666.0,1286.0,513.0,178.0,1107.0,262.0,418.0
232,2022,ACS5YR,Unit Size,2 Bedrooms,615.0,147.0,491.0,610.0,507.0,391.0,300.0,1176.0,287.0,719.0
233,2022,ACS5YR,Unit Size,3-4 Bedrooms,223.0,95.0,427.0,8.0,217.0,112.0,56.0,278.0,94.0,144.0
234,2022,ACS5YR,Unit Size,5 or More Bedrooms,6.0,45.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0
235,2022,ACS5YR,Unit Size,No Bedroom,335.0,825.0,311.0,446.0,434.0,247.0,96.0,334.0,167.0,213.0
236,2022,ACS5YR,Vehicles Available,Households with no Vehicle,0.3655133928571428,0.7482638888888888,0.3034420289855072,0.4457564575645756,0.499141385231826,0.1975460122699386,0.032442748091603,0.211053412462908,0.6563342318059299,0.3504587155963303
237,2022,ACS5YR,Vehicles Available,Percent of No Vehicle Homeowning Households,0.1056511056511056,0.2954545454545454,0.077028885832187,0.0416666666666666,0.5375375375375375,0.055350553505535,0.0112359550561797,0.101513802315227,0.302158273381295,0.1122448979591836
238,2022,ACS5YR,Vehicles Available,Percent of No Vehicle Renting Households,0.4418772563176895,0.8068627450980392,0.7400530503978779,0.5029486099410277,0.4900990099009901,0.2683823529411764,0.0773809523809523,0.2892561983471074,0.7379767827529021,0.6294820717131474
239,2022,ACS5YR,Vehicles Available,Vehicles Available,1252.0,394.0,1158.0,798.0,1200.0,685.0,767.0,2491.0,277.0,867.0
240,2022,ACS5YR,Vehicles Available,Vehicles Homeowners,0.3546325878594249,0.3172588832487309,0.915371329879102,0.2606516290726817,0.1283333333333333,0.3970802919708029,0.5958279009126467,0.4472099558410277,0.4296028880866426,0.6608996539792388
241,2022,ACS5YR,Vehicles Available,Vehicles Per Capita,0.4028314028314028,0.1916342412451362,0.6992753623188406,0.4197790636507101,0.374414976599064,0.4371410338225909,0.7229029217719133,0.548557586434706,0.1563205417607223,0.3901890189018901
242,2022,ACS5YR,Vehicles Available,Vehicles Renters,0.645367412140575,0.682741116751269,0.0846286701208981,0.7393483709273183,0.8716666666666667,0.602919708029197,0.4041720990873533,0.5527900441589723,0.5703971119133574,0.3391003460207612
11,2023,ACS5YR,Affordability,# Units at or below 100 AMI Monthly Affordable Rent,1022,895,195,552,963,480,15,344,377,411
2,2023,ACS5YR,Affordability,# Units at or below 30 AMI Monthly Affordable Rent,1022,366,195,466,963,480,15,344,377,411
5,2023,ACS5YR,Affordability,# Units at or below 50 AMI Monthly Affordable Rent,1022,680,195,552,963,480,15,344,377,411
8,2023,ACS5YR,Affordability,# Units at or below 80 AMI Monthly Affordable Rent,1022,895,195,552,963,480,15,344,377,411
9,2023,ACS5YR,Affordability,100 AMI Annual Income,164779.87421383648,55873.78640776699,204803.5204236006,120475.46012269938,182345.0134770889,210169.32567567567,223916.1439842209,214860.64529262087,155000.0,183174.38692098093
10,2023,ACS5YR,Affordability,100 AMI Monthly Affordable Rent,13731.656184486374,4656.148867313916,17066.96003530005,10039.621676891615,15195.41778975741,17514.110472972974,18659.67866535174,17905.053774385073,12916.666666666666,15264.532243415078
0,2023,ACS5YR,Affordability,30 AMI Annual Income,49433.96226415094,16762.135922330097,61441.05612708018,36142.63803680981,54703.504043126675,63050.7977027027,67174.84319526626,64458.193587786256,46500.0,54952.31607629428
1,2023,ACS5YR,Affordability,30 AMI Monthly Affordable Rent,4119.496855345912,1396.8446601941748,5120.088010590015,3011.886503067484,4558.625336927223,5254.233141891892,5597.903599605522,5371.516132315522,3875.0,4579.3596730245235
3,2023,ACS5YR,Affordability,50 AMI Annual Income,82389.93710691824,27936.893203883494,102401.7602118003,60237.73006134969,91172.50673854446,105084.66283783784,111958.07199211045,107430.32264631044,77500.0,91587.19346049047
4,2023,ACS5YR,Affordability,50 AMI Monthly Affordable Rent,6865.828092243187,2328.074433656958,8533.480017650025,5019.810838445807,7597.708894878705,8757.055236486487,9329.83933267587,8952.526887192536,6458.333333333333,7632.266121707539
6,2023,ACS5YR,Affordability,80 AMI Annual Income,131823.8993710692,44699.029126213594,163842.81633888048,96380.36809815951,145876.01078167112,168135.46054054055,179132.91518737673,171888.51623409672,124000.0,146539.50953678475
7,2023,ACS5YR,Affordability,80 AMI Monthly Affordable Rent,10985.324947589099,3724.919093851133,13653.56802824004,8031.6973415132925,12156.334231805928,14011.288378378378,14927.742932281393,14324.04301950806,10333.333333333334,12211.625794732063
0,2023,ACS5YR,Age,0-2 Years,0.2830188679245283,1.0,0.4533333333333333,0.391304347826087,,0.6748466257668712,0.6794871794871795,0.7848101265822784,0.7628205128205128,0.0
1,2023,ACS5YR,Age,0-4 Years,0.029902423670129,0.0374935798664612,0.0830105146651909,0.0164009111617312,0.0,0.064228785747773,0.0611015490533562,0.0160634404229361,0.092258064516129,0.0
2,2023,ACS5YR,Age,18-34 Years,0.256531318854265,0.1417565485362095,0.1588267847260653,0.3444191343963553,0.6049280177187154,0.4885138302859821,0.338209982788296,0.4914599430662871,0.4206451612903226,0.4608523290386521
3,2023,ACS5YR,Age,3-5 Years,0.7169811320754716,0.0,0.5466666666666666,0.6086956521739131,,0.3251533742331288,0.3205128205128205,0.2151898734177215,0.2371794871794871,1.0
4,2023,ACS5YR,Age,35-59 Years,0.3094113943972301,0.5156651258346173,0.6330935251798561,0.3640091116173121,0.2898671096345515,0.293483356774496,0.410499139414802,0.3895892639284262,0.252258064516129,0.375619425173439
5,2023,ACS5YR,Age,5-17 Years,0.0884482215926975,0.0688238315356959,0.0,0.0665148063781321,0.0155038759689922,0.0121894045944678,0.0258175559380378,0.032736884912566,0.0561290322580645,0.0138751238850346
6,2023,ACS5YR,Age,60 and older,0.3157066414856783,0.2362609142270159,0.1250691754288876,0.2086560364464692,0.0897009966777408,0.1415846225972808,0.1643717728055077,0.0701504676697844,0.1787096774193548,0.1496531219028741
7,2023,ACS5YR,Age,Under 18 Years,376.0,207.0,150.0,182.0,56.0,163.0,101.0,240.0,230.0,28.0
8,2023,ACS5YR,Age,Under 6 Years,159.0,73.0,150.0,92.0,0.0,163.0,78.0,79.0,156.0,14.0
9,2023,ACS5YR,Educational Attainment,College Degree or higher,0.7293543543543544,0.5116959064327485,0.7385093167701864,0.8237934904601572,0.8748357424441524,0.8229411764705883,0.8516377649325626,0.9309329710144928,0.6509186351706037,0.743368291178285
10,2023,ACS5YR,Educational Attainment,"College Degree or higher, alternate",0.7293543543543544,0.5116959064327485,0.7385093167701864,0.8237934904601572,0.8748357424441524,0.8229411764705883,0.8516377649325626,0.9309329710144928,0.6509186351706037,0.743368291178285
11,2023,ACS5YR,Educational Attainment,High School or Less,0.2188438438438438,0.2742690058479532,0.0614906832298136,0.1397306397306397,0.0772010512483574,0.1270588235294117,0.0317919075144508,0.0335144927536231,0.184601924759405,0.1054904380012338
