,Category,Attribute,2010_Farallon Islands,2011_Farallon Islands,2012_Farallon Islands,2013_Farallon Islands,2014_Farallon Islands,2015_Farallon Islands,2016_Farallon Islands,2017_Farallon Islands,2018_Farallon Islands,2019_Farallon Islands,2020_Farallon Islands,2021_Farallon Islands,2022_Farallon Islands,2023_Farallon Islands,2024_Farallon Islands,Category_y,2010_San Francisco,2011_San Francisco,2012_San Francisco,2013_San Francisco,2014_San Francisco,2015_San Francisco,2016_San Francisco,2017_San Francisco,2018_San Francisco,2019_San Francisco,2020_San Francisco,2021_San Francisco,2022_San Francisco,2023_San Francisco,2024_San Francisco
240,Income,"Household Income 35000 to 39999 by Race, Native Hawaiian and Other Pacific Islander Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,114.0,114.0,57.0,63.0,77.0,44.0,51.0,62.0,47.0,74.0,35.0,0.0,12.0,16.0,0.0
241,Income,"Household Income 35000 to 39999 by Race, Some Other Race Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,452.0,476.0,389.0,495.0,832.0,830.0,729.0,736.0,825.0,604.0,500.0,743.0,413.0,438.0,398.0
242,Income,"Household Income 35000 to 39999 by Race, Two or More Races",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,359.0,387.0,395.0,372.0,398.0,365.0,348.0,349.0,161.0,137.0,248.0,353.0,494.0,569.0,522.0
243,Income,"Household Income 35000 to 39999 by Race, White Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,5051.0,5068.0,4944.0,5270.0,5402.0,5125.0,4679.0,4162.0,3618.0,3195.0,3033.0,3001.0,2327.0,2285.0,1918.0
244,Income,"Household Income 35000 to 39999 by Race, White Alone, Not Hispanic or Latino",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,3999.0,4029.0,4128.0,4531.0,4677.0,4303.0,4038.0,3680.0,3165.0,2852.0,2803.0,2751.0,2108.0,2155.0,1904.0
245,Income,Household Income 40000 to 44999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,12388.0,11813.0,11229.0,10533.0,10111.0,10048.0,9521.0,9090.0,8703.0,8401.0,7180.0,7242.0,6629.0,6485.0,6774.0
246,Income,"Household Income 40000 to 44999 by Race, American Indian and Alaska Native Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,90.0,79.0,50.0,27.0,33.0,31.0,49.0,41.0,46.0,20.0,96.0,11.0,20.0,49.0,75.0
247,Income,"Household Income 40000 to 44999 by Race, Asian Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,3861.0,3763.0,3507.0,3001.0,3074.0,3000.0,3081.0,3208.0,3299.0,2847.0,2234.0,2381.0,2575.0,2298.0,1922.0
248,Income,"Household Income 40000 to 44999 by Race, Black or African American Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,709.0,683.0,782.0,983.0,731.0,824.0,828.0,775.0,549.0,780.0,828.0,747.0,566.0,469.0,392.0
249,Income,"Household Income 40000 to 44999 by Race, Hispanic or Latino",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,1555.0,1659.0,1727.0,1790.0,1641.0,1706.0,1560.0,1669.0,1491.0,1545.0,1200.0,1132.0,837.0,925.0,1164.0
250,Income,"Household Income 40000 to 44999 by Race, Native Hawaiian and Other Pacific Islander Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,76.0,98.0,52.0,43.0,37.0,0.0,0.0,0.0,7.0,10.0,14.0,34.0,0.0,57.0,33.0
251,Income,"Household Income 40000 to 44999 by Race, Some Other Race Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,641.0,680.0,681.0,773.0,623.0,741.0,755.0,714.0,715.0,834.0,585.0,588.0,403.0,486.0,604.0
252,Income,"Household Income 40000 to 44999 by Race, Two or More Races",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,220.0,205.0,252.0,209.0,275.0,279.0,322.0,294.0,337.0,262.0,324.0,505.0,334.0,483.0,540.0
253,Income,"Household Income 40000 to 44999 by Race, White Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,6791.0,6305.0,5905.0,5497.0,5338.0,5173.0,4486.0,4058.0,3750.0,3648.0,3099.0,2976.0,2731.0,2643.0,3208.0
254,Income,"Household Income 40000 to 44999 by Race, White Alone, Not Hispanic or Latino",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,5924.0,5390.0,4924.0,4548.0,4422.0,4318.0,3761.0,3195.0,3030.0,2998.0,2613.0,2634.0,2526.0,2496.0,3078.0
255,Income,Household Income 45000 to 49999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,10300.0,9415.0,9577.0,9786.0,9158.0,8882.0,8397.0,8105.0,7473.0,6892.0,6867.0,6862.0,6266.0,6578.0,7018.0
256,Income,"Household Income 45000 to 49999 by Race, American Indian and Alaska Native Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,19.0,44.0,37.0,82.0,55.0,42.0,32.0,5.0,4.0,22.0,25.0,66.0,102.0,41.0,14.0
257,Income,"Household Income 45000 to 49999 by Race, Asian Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,3215.0,2810.0,2633.0,2899.0,2996.0,2794.0,2563.0,2653.0,2550.0,2439.0,2552.0,2262.0,1753.0,1896.0,1973.0
258,Income,"Household Income 45000 to 49999 by Race, Black or African American Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,676.0,701.0,567.0,525.0,510.0,473.0,488.0,426.0,474.0,510.0,518.0,466.0,779.0,841.0,775.0
259,Income,"Household Income 45000 to 49999 by Race, Hispanic or Latino",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,1652.0,1247.0,1391.0,1574.0,1339.0,1379.0,1434.0,1365.0,1402.0,1290.0,1112.0,1246.0,1094.0,1258.0,1373.0
260,Income,"Household Income 45000 to 49999 by Race, Native Hawaiian and Other Pacific Islander Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,32.0,30.0,125.0,112.0,15.0,33.0,40.0,30.0,56.0,51.0,0.0,20.0,12.0,0.0,0.0
261,Income,"Household Income 45000 to 49999 by Race, Some Other Race Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,316.0,327.0,531.0,550.0,379.0,417.0,595.0,817.0,831.0,712.0,572.0,757.0,566.0,666.0,755.0
262,Income,"Household Income 45000 to 49999 by Race, Two or More Races",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,280.0,219.0,231.0,208.0,166.0,186.0,194.0,170.0,232.0,319.0,301.0,257.0,417.0,673.0,806.0
263,Income,"Household Income 45000 to 49999 by Race, White Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,5762.0,5284.0,5453.0,5410.0,5037.0,4937.0,4485.0,4004.0,3326.0,2839.0,2899.0,3034.0,2637.0,2461.0,2695.0
264,Income,"Household Income 45000 to 49999 by Race, White Alone, Not Hispanic or Latino",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,4506.0,4397.0,4635.0,4466.0,4152.0,4040.0,3672.0,3426.0,2803.0,2422.0,2514.0,2671.0,2361.0,2181.0,2557.0
265,Income,Household Income 50000 to 59999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,20695.0,20395.0,19646.0,19492.0,19378.0,18365.0,17317.0,15341.0,14470.0,14334.0,13496.0,13729.0,13172.0,11474.0,11035.0
266,Income,"Household Income 50000 to 59999 by Race, American Indian and Alaska Native Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,103.0,61.0,31.0,65.0,57.0,59.0,47.0,116.0,73.0,76.0,99.0,176.0,152.0,237.0,180.0
267,Income,"Household Income 50000 to 59999 by Race, Asian Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,5456.0,5196.0,5285.0,5229.0,5452.0,5525.0,5473.0,5026.0,4723.0,4938.0,4678.0,4761.0,4731.0,4012.0,3784.0
268,Income,"Household Income 50000 to 59999 by Race, Black or African American Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,1751.0,1491.0,1537.0,1483.0,1310.0,1101.0,971.0,908.0,781.0,645.0,827.0,888.0,1087.0,893.0,895.0
269,Income,"Household Income 50000 to 59999 by Race, Hispanic or Latino",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,3034.0,3255.0,3289.0,3233.0,3244.0,3056.0,2747.0,2521.0,2388.0,2307.0,2172.0,2567.0,2254.0,1656.0,1584.0
270,Income,"Household Income 50000 to 59999 by Race, Native Hawaiian and Other Pacific Islander Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,90.0,98.0,80.0,51.0,115.0,114.0,113.0,45.0,36.0,28.0,42.0,116.0,10.0,81.0,75.0
271,Income,"Household Income 50000 to 59999 by Race, Some Other Race Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,963.0,969.0,946.0,1150.0,1310.0,1291.0,1281.0,1075.0,1148.0,1397.0,1245.0,1503.0,1271.0,754.0,830.0
272,Income,"Household Income 50000 to 59999 by Race, Two or More Races",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,522.0,601.0,576.0,705.0,747.0,714.0,722.0,637.0,488.0,608.0,755.0,738.0,916.0,712.0,871.0
273,Income,"Household Income 50000 to 59999 by Race, White Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,11810.0,11979.0,11191.0,10809.0,10387.0,9561.0,8710.0,7534.0,7221.0,6642.0,5850.0,5547.0,5005.0,4785.0,4400.0
274,Income,"Household Income 50000 to 59999 by Race, White Alone, Not Hispanic or Latino",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,9993.0,9976.0,9122.0,8989.0,8649.0,7992.0,7391.0,6439.0,6258.0,5987.0,5482.0,5102.0,4492.0,4320.0,4205.0
275,Income,Household Income 60000 to 74999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,27010.0,26781.0,26841.0,26291.0,26252.0,26979.0,25900.0,24553.0,23398.0,21137.0,20959.0,19022.0,17182.0,17737.0,17650.0
276,Income,"Household Income 60000 to 74999 by Race, American Indian and Alaska Native Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,86.0,134.0,123.0,155.0,139.0,129.0,102.0,91.0,49.0,43.0,76.0,46.0,108.0,189.0,252.0
277,Income,"Household Income 60000 to 74999 by Race, Asian Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,6884.0,7188.0,7658.0,7694.0,7621.0,8117.0,7991.0,7624.0,7563.0,6812.0,6896.0,6098.0,5499.0,6292.0,6320.0
278,Income,"Household Income 60000 to 74999 by Race, Black or African American Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,1324.0,1364.0,1253.0,1317.0,1256.0,1230.0,1437.0,1382.0,1203.0,1264.0,1220.0,1244.0,1056.0,1058.0,1227.0
279,Income,"Household Income 60000 to 74999 by Race, Hispanic or Latino",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,3947.0,3869.0,3755.0,3701.0,4067.0,4142.0,4013.0,3711.0,3548.0,3429.0,3595.0,3604.0,2957.0,3173.0,3409.0
280,Income,"Household Income 60000 to 74999 by Race, Native Hawaiian and Other Pacific Islander Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,102.0,83.0,88.0,45.0,117.0,127.0,124.0,132.0,98.0,63.0,28.0,38.0,158.0,109.0,132.0
281,Income,"Household Income 60000 to 74999 by Race, Some Other Race Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,1137.0,1166.0,1261.0,1594.0,1948.0,2131.0,1999.0,1829.0,1730.0,1867.0,1729.0,1727.0,1355.0,1555.0,1562.0
282,Income,"Household Income 60000 to 74999 by Race, Two or More Races",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,966.0,970.0,987.0,748.0,762.0,873.0,805.0,821.0,1011.0,849.0,1352.0,1756.0,1395.0,1623.0,1681.0
283,Income,"Household Income 60000 to 74999 by Race, White Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,16511.0,15876.0,15471.0,14738.0,14409.0,14372.0,13442.0,12674.0,11744.0,10239.0,9658.0,8113.0,7611.0,6911.0,6476.0
284,Income,"Household Income 60000 to 74999 by Race, White Alone, Not Hispanic or Latino",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,13920.0,13434.0,13227.0,12845.0,12549.0,12694.0,11831.0,11198.0,10354.0,8960.0,8519.0,7162.0,6918.0,6335.0,5919.0
285,Income,Household Income 75000 to 99999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,38689.0,37903.0,37058.0,37860.0,36872.0,36784.0,36333.0,34768.0,33589.0,32723.0,30297.0,29804.0,30936.0,30304.0,29418.0
286,Income,"Household Income 75000 to 99999 by Race, American Indian and Alaska Native Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,171.0,126.0,167.0,151.0,150.0,120.0,120.0,176.0,76.0,87.0,29.0,18.0,16.0,129.0,150.0
287,Income,"Household Income 75000 to 99999 by Race, Asian Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,11105.0,11445.0,10562.0,11137.0,10718.0,10505.0,10446.0,10089.0,10945.0,10817.0,10623.0,10526.0,10934.0,10019.0,9761.0
288,Income,"Household Income 75000 to 99999 by Race, Black or African American Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,1428.0,1271.0,1494.0,1573.0,1432.0,1452.0,1228.0,1020.0,1016.0,1076.0,881.0,937.0,1298.0,1438.0,1334.0
289,Income,"Household Income 75000 to 99999 by Race, Hispanic or Latino",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,4161.0,4040.0,4170.0,4253.0,4378.0,4608.0,4664.0,4640.0,4688.0,4765.0,4033.0,4130.0,4993.0,5124.0,4865.0
290,Income,"Household Income 75000 to 99999 by Race, Native Hawaiian and Other Pacific Islander Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,217.0,162.0,190.0,179.0,157.0,79.0,84.0,133.0,167.0,182.0,188.0,123.0,151.0,130.0,44.0
291,Income,"Household Income 75000 to 99999 by Race, Some Other Race Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,1073.0,1096.0,1288.0,1561.0,1571.0,1829.0,1977.0,2008.0,2180.0,2101.0,1913.0,2083.0,2812.0,2909.0,2476.0
292,Income,"Household Income 75000 to 99999 by Race, Two or More Races",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,1173.0,1100.0,1225.0,1248.0,1204.0,1227.0,1561.0,1313.0,1215.0,1343.0,1437.0,1786.0,2529.0,2672.0,3064.0
293,Income,"Household Income 75000 to 99999 by Race, White Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,23522.0,22703.0,22132.0,22011.0,21640.0,21572.0,20917.0,20029.0,17990.0,17117.0,15226.0,14331.0,13196.0,13007.0,12589.0
294,Income,"Household Income 75000 to 99999 by Race, White Alone, Not Hispanic or Latino",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,20674.0,19992.0,19488.0,19489.0,19108.0,19094.0,18729.0,17907.0,15904.0,14971.0,13647.0,12955.0,11940.0,11983.0,11961.0
295,Income,Household Income Greater than 200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,39183.0,42493.0,45348.0,48524.0,52380.0,58060.0,65693.0,76014.0,86676.0,97866.0,98664.0,113561.0,125937.0,130863.0,132400.0
296,Income,"Household Income Greater than 200000 by Race, American Indian and Alaska Native Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,87.0,62.0,50.0,75.0,51.0,47.0,44.0,70.0,99.0,71.0,65.0,89.0,203.0,201.0,370.0
297,Income,"Household Income Greater than 200000 by Race, Asian Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,7047.0,7536.0,8164.0,9692.0,10532.0,12168.0,14352.0,17099.0,19646.0,23164.0,25343.0,28924.0,32878.0,36044.0,38292.0
298,Income,"Household Income Greater than 200000 by Race, Black or African American Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,579.0,691.0,610.0,731.0,694.0,711.0,680.0,1049.0,1435.0,1916.0,2020.0,2194.0,2632.0,2260.0,2375.0
299,Income,"Household Income Greater than 200000 by Race, Hispanic or Latino",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,1974.0,2104.0,2247.0,2447.0,2916.0,3243.0,3807.0,4537.0,5387.0,6072.0,6080.0,7260.0,9516.0,10790.0,11364.0
300,Income,"Household Income Greater than 200000 by Race, Native Hawaiian and Other Pacific Islander Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,21.0,21.0,6.0,16.0,21.0,9.0,12.0,62.0,92.0,94.0,124.0,180.0,276.0,401.0,344.0
301,Income,"Household Income Greater than 200000 by Race, Some Other Race Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,394.0,328.0,331.0,378.0,557.0,613.0,809.0,1228.0,1518.0,1539.0,1860.0,2453.0,3185.0,3826.0,3915.0
302,Income,"Household Income Greater than 200000 by Race, Two or More Races",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,798.0,923.0,895.0,1151.0,1239.0,1662.0,1922.0,2726.0,3622.0,4190.0,5220.0,6636.0,8315.0,9628.0,11012.0
303,Income,"Household Income Greater than 200000 by Race, White Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,30257.0,32932.0,35292.0,36481.0,39286.0,42850.0,47874.0,53780.0,60264.0,66892.0,64032.0,73085.0,78448.0,78503.0,76092.0
304,Income,"Household Income Greater than 200000 by Race, White Alone, Not Hispanic or Latino",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,28742.0,31325.0,33457.0,34603.0,37153.0,40512.0,45167.0,50858.0,56874.0,63023.0,60704.0,69710.0,74766.0,75159.0,73335.0
305,Income,Household Income Less than 10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,22063.0,21497.0,22697.0,23124.0,22534.0,22966.0,22331.0,20160.0,18530.0,17060.0,16356.0,16253.0,15250.0,15332.0,17117.0
306,Income,"Household Income Less than 10000 by Race, American Indian and Alaska Native Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,152.0,115.0,183.0,209.0,162.0,163.0,132.0,92.0,39.0,50.0,17.0,52.0,104.0,116.0,99.0
307,Income,"Household Income Less than 10000 by Race, Asian Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,7067.0,7048.0,7671.0,8368.0,8122.0,8171.0,8022.0,7242.0,6586.0,6042.0,6240.0,5884.0,5841.0,5564.0,6473.0
308,Income,"Household Income Less than 10000 by Race, Black or African American Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,3560.0,3406.0,3636.0,3737.0,3576.0,3508.0,3649.0,3274.0,2781.0,2492.0,2403.0,2277.0,1829.0,1627.0,1500.0
309,Income,"Household Income Less than 10000 by Race, Hispanic or Latino",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,2076.0,2332.0,2613.0,2521.0,2461.0,2659.0,2598.0,2290.0,2394.0,2320.0,1973.0,1932.0,1899.0,2097.0,2594.0
310,Income,"Household Income Less than 10000 by Race, Native Hawaiian and Other Pacific Islander Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,34.0,77.0,115.0,141.0,169.0,199.0,102.0,69.0,53.0,26.0,26.0,38.0,49.0,72.0,68.0
311,Income,"Household Income Less than 10000 by Race, Some Other Race Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,587.0,638.0,850.0,909.0,977.0,1018.0,1053.0,880.0,1150.0,1206.0,1010.0,1103.0,1078.0,1210.0,1353.0
312,Income,"Household Income Less than 10000 by Race, Two or More Races",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,946.0,1064.0,997.0,1045.0,975.0,995.0,976.0,741.0,676.0,632.0,660.0,875.0,1075.0,1191.0,1602.0
313,Income,"Household Income Less than 10000 by Race, White Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,9717.0,9149.0,9245.0,8715.0,8553.0,8912.0,8397.0,7862.0,7245.0,6612.0,6000.0,6024.0,5274.0,5552.0,6022.0
314,Income,"Household Income Less than 10000 by Race, White Alone, Not Hispanic or Latino",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,8478.0,7770.0,7735.0,7377.0,7327.0,7489.0,7114.0,6703.0,6095.0,5523.0,5083.0,5354.0,4767.0,5179.0,5610.0
315,Income,Households Total for Income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,335264.0,337745.0,340178.0,344700.0,348153.0,352566.0,356034.0,358040.0,358942.0,361559.0,347723.0,360574.0,360015.0,361734.0,362994.0
316,Income,"Households Total for Income by Race, American Indian and Alaska Native Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,1600.0,1478.0,1456.0,1473.0,1392.0,1139.0,1084.0,1238.0,984.0,1255.0,1320.0,1489.0,1524.0,1998.0,2072.0
317,Income,"Households Total for Income by Race, Asian Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,91188.0,93135.0,94427.0,96884.0,98581.0,101793.0,104027.0,106239.0,108169.0,110514.0,110248.0,111673.0,113661.0,116085.0,118853.0
318,Income,"Households Total for Income by Race, Black or African American Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,21793.0,21667.0,20865.0,21006.0,20003.0,19099.0,18542.0,18554.0,17889.0,18488.0,17710.0,17797.0,17551.0,16692.0,16401.0
319,Income,"Households Total for Income by Race, Hispanic or Latino",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,36796.0,37059.0,37954.0,38879.0,40169.0,41642.0,42294.0,42253.0,42312.0,42371.0,39172.0,42429.0,42976.0,44924.0,46625.0
320,Income,"Households Total for Income by Race, Native Hawaiian and Other Pacific Islander Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,1087.0,1093.0,1122.0,1045.0,1178.0,1105.0,1077.0,1116.0,1047.0,977.0,1048.0,1180.0,1144.0,1272.0,1013.0
321,Income,"Households Total for Income by Race, Some Other Race Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,9995.0,10512.0,11668.0,13693.0,15196.0,16854.0,18044.0,18560.0,18983.0,19414.0,17847.0,19712.0,19874.0,19978.0,20773.0
322,Income,"Households Total for Income by Race, Two or More Races",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,9406.0,9798.0,10553.0,10876.0,11336.0,11824.0,12640.0,12898.0,13769.0,14328.0,17585.0,22093.0,25811.0,29735.0,33498.0
