,Category,Attribute,2024_Inner Richmond,2024_San Francisco,2023_Inner Richmond,2023_San Francisco,2022_Inner Richmond,2022_San Francisco,2021_Inner Richmond,2021_San Francisco,2020_Inner Richmond,2020_San Francisco,2019_Inner Richmond,2019_San Francisco,2018_Inner Richmond,2018_San Francisco,2017_Inner Richmond,2017_San Francisco,2016_Inner Richmond,2016_San Francisco,2015_Inner Richmond,2015_San Francisco,2014_Inner Richmond,2014_San Francisco,2013_Inner Richmond,2013_San Francisco,2012_Inner Richmond,2012_San Francisco,2011_Inner Richmond,2011_San Francisco,2010_Inner Richmond,2010_San Francisco,2000_Inner Richmond,2000_San Francisco
193,Income,Households Total for Income,8672.0,362994.0,8711.0,361734.0,8757.0,360015.0,8950.0,360574.0,8346.0,347723.0,9385.0,361559.0,5431.0,358942.0,9445.0,358040.0,9508.0,356034.0,9486.0,352566.0,9317.0,348153.0,9204.0,344700.0,9116.0,340178.0,8980.0,337745.0,9053.0,335264.0,9203.0,329850.0
194,Income,Median Family Income,204131.024609375,173217.40919847722,200227.87369791663,168157.06857647406,203867.6146901929,162072.2573065061,190754.039497307,147571.96998698416,180833.3333333333,136237.13751169317,151630.4347826087,131782.45925697073,115744.83775811207,123389.0414629245,121794.28044280443,114544.38509474756,106944.44444444444,104226.22450924336,101115.0234741784,96832.0036998497,106664.45623342176,94375.29425612051,99266.43192488264,91412.3330491617,96119.79166666669,89631.6362975967,88521.12676056338,88215.45859723199,90497.21189591078,86703.84419407802,67967.2131147541,63964.11709159584
195,Income,Median Household Income,177687.91627021885,140630.3486172417,165692.5343811395,140840.72978303747,163807.18954248363,136440.23367285798,143506.4935064935,126479.8932723461,148346.69338677355,117453.07472291742,116506.24349635796,113537.43350844154,100339.9581589958,104995.55809378768,97055.40037243949,96817.47583985272,87801.48423005566,88612.28084661327,78530.80568720379,81982.65550239234,74733.67697594501,78773.52733781732,72291.66666666667,75789.09138932911,70843.78563283922,73882.86576506091,67601.66840458811,73015.850789739,66640.19337016574,71436.31988152536,55751.4450867052,55915.28958767848
196,Income,Percent in Poverty,0.0401881787698313,0.1113604023552502,0.0534069981583793,0.1056659306523586,0.0616234390009606,0.1047756967547361,0.0620660927520133,0.1030257299879177,0.0944167553340426,0.1025115875378968,0.0858313660861431,0.1031213469423362,0.0897073377633253,0.1082799641527579,0.0946276761472381,0.1161249583248412,0.1262495537308104,0.1241638395338585,0.1402141289253236,0.1320454925572838,0.1423258003766478,0.13237241619923,0.1432968850500781,0.1342626531666365,0.148720108568487,0.1315243500198909,0.1215247505570086,0.1229353033059334,0.1229672852496652,0.1186272068431713,0.0808009754267492,0.1131303602506546
197,Journey to Work,Journey to Work by Bike,0.0383013474887709,0.0329879276302361,0.0415668126601107,0.0328941674178437,0.0396743035044304,0.0341092630722379,0.0422577051615298,0.0335150801847893,0.0874441160869894,0.0360319321482704,0.0588830286828986,0.0395593184563246,0.0458512599877074,0.0402347124177166,0.0533551311585048,0.0391703298703084,0.052112676056338,0.0413504597283024,0.0457070306300587,0.040321010944916,0.0416804498842209,0.0380119973241799,0.0389483138727851,0.0349765620975634,0.0412908564335953,0.0337878173375318,0.0460106841288988,0.0309165432438948,0.0397577672459189,0.0296686416502084,,
198,Journey to Work,Journey to Work by Car,0.3337688852592895,0.3452646188684758,0.3505495413602181,0.3458510748341253,0.3763870040712062,0.3510609441848422,0.4264389157073895,0.3588679653159753,0.1879214973099947,0.37429372183569,0.4295932374828408,0.3901755455750085,0.4709280885064535,0.4020433086110863,0.416511852567437,0.4114097840900359,0.3896713615023474,0.4221576916161781,0.3993016981431518,0.4308964478752917,0.4125868342705921,0.4365885488062991,0.396505266595901,0.4452395190134804,0.3974348365742656,0.4531176660909666,0.4100465276581079,0.4547285273080058,0.4368088467614534,0.4605014841250592,,
199,Journey to Work,Journey to Work by Carpooled,0.0448346263781135,0.0594444432508384,0.0562763407982811,0.0598689890880534,0.0612277480641813,0.0644066891061601,0.0670627552914964,0.0648023603071281,0.0253845570963097,0.0687035531460274,0.0636514702694892,0.0694032388569016,0.0781807006760909,0.0727092207031444,0.043397488296054,0.0681800719025877,0.0373239436619718,0.0718422163963489,0.0421361688620853,0.0725140795212214,0.0511081706913661,0.0751203570684417,0.072915816118233,0.075151344123951,0.0782788580885395,0.0802577434686911,0.0852145442012752,0.0780284503840457,0.0962787431981744,0.0793273506346511,,
200,Journey to Work,Journey to Work by Drove Alone,0.2889342588811759,0.2858201756176374,0.294273200561937,0.2859820857460718,0.3151592560070248,0.2866542550786821,0.359376160415893,0.2940656050088471,0.1625369402136849,0.3055901686896625,0.3659417672133516,0.3207723067181068,0.3927473878303626,0.3293340879079419,0.3731143642713829,0.3432297121874482,0.3523474178403756,0.3503154752198291,0.3571655292810665,0.3583823683540703,0.3614786635792259,0.3614681917378574,0.323589450477668,0.3700881748895294,0.3191559784857261,0.3728599226222754,0.3248319834568327,0.37670007692396,0.3405301035632789,0.3811741334904081,,
201,Journey to Work,Journey to Work by Other Journey Type,0.0255614536545528,0.0305493905805866,0.0286753160895793,0.0324318504710777,0.0230701684361778,0.0361559421504925,0.0289639806906795,0.0391636442245334,0.0505417898007122,0.0399008861416274,0.0224694747489343,0.0388361848251384,0.0253226797787338,0.035435220762716,0.0167199227168016,0.0315392734522543,0.0155712050078247,0.0280143667707797,0.0156324392953499,0.0243859660380344,0.0191035395302679,0.0231721626986302,0.0168204458234669,0.0223852685000414,0.0116673562267273,0.0208049470705376,0.0127520248147509,0.0207005820962353,0.0164999122345093,0.0203019068408348,,
202,Journey to Work,Journey to Work by Transit,0.2363413638219681,0.1874601186396615,0.2250227253945954,0.2143989563036599,0.2452303025464995,0.2393217190460338,0.2618640920906053,0.2776723592662871,0.4376752292187618,0.3125722620103036,0.3570551260747056,0.3476826498743311,0.3493546404425323,0.3422055421519276,0.3736345396447945,0.340200744907574,0.408998435054773,0.3361264075128678,0.3950166640215838,0.33148957377498,0.3768607343698313,0.3290030377137092,0.3848289376990283,0.3261373485718893,0.3843607778237484,0.3235692184302985,0.3685162846803377,0.3268556470223538,0.3518518518518518,0.3255488952796738,,
203,Journey to Work,Journey to Work by Walk,0.0384646794610044,0.0936462681789177,0.0457813403850921,0.0997802411225646,0.049093957052766,0.1054430156049005,0.046565168956554,0.1105132947421516,0.094263847844207,0.1202991391883776,0.0627844808901091,0.1177632890462844,0.0401966810079901,0.1145086825723051,0.0604889648510069,0.1107756825286417,0.0538341158059467,0.1061221844516083,0.0548325662593239,0.1036997110302594,0.0645881574594773,0.1026067312226523,0.075120437658202,0.1009229583940837,0.0855606123293338,0.0987910300169064,0.0887471997242805,0.0984351140656035,0.0871511321748288,0.0979984523520783,,
204,Journey to Work,Journey to Work by Worked at Home,0.327562270314414,0.310091676102122,0.3084042641104041,0.2746437098507286,0.2665442643889199,0.2339091159414929,0.1939101373932417,0.1802676562662631,0.1421535197393347,0.116902058675731,0.0692146521205115,0.0659830122229127,0.0683466502765826,0.0655725334842482,0.079289589061455,0.0669041851511855,0.0798122065727699,0.0662288899202635,0.0895096016505316,0.0692072903365182,0.0851802844856103,0.070617522234529,0.0877765983506164,0.0703383434229416,0.0796855606123293,0.0699293210537588,0.0739272789936239,0.0683635862639066,0.0679304897314376,0.0659806197521453,,
205,Journey to Work,Total Workers 16 Years and Older,12245.0,465443.0,12101.0,473701.0,12527.0,486642.0,13465.0,499596.0,13197.0,489538.0,13841.0,511662.0,8135.0,503595.0,13457.0,494558.0,12780.0,478326.0,12602.0,467523.0,12092.0,455935.0,12247.0,446499.0,12085.0,438886.0,11606.0,435495.0,11394.0,432915.0,,
206,Language Spoken at Home,Asian/Pacific Islander,0.2347913259114652,0.2470039804215141,0.2663910836690911,0.2459647954995896,0.2654719838465421,0.247097183003279,0.2579800135830018,0.2481442975804763,0.0932959615604621,0.2558145309884826,0.2707582894615313,0.2516018990089936,0.2792369772560528,0.2531708347159793,0.264997681965693,0.2568026549790575,0.2684923902484156,0.2561885070759319,0.2627410789154942,0.2592387211354363,0.260931442312411,0.260963254722774,0.306578442654392,0.2613799537269324,0.3089335484817368,0.2653853842419396,0.3297840129188534,0.2665288360625807,0.3263777955271565,0.2677287629452116,0.3507256224821627,0.2609588949238919
207,Language Spoken at Home,English Only,0.6423785152746267,0.5640374393838846,0.6115326251896813,0.5661986246521591,0.6155981827359919,0.5709539892586235,0.6270980886775978,0.5733330751346163,0.767475117263471,0.5682819383259912,0.6244111942366306,0.5713939580039774,0.5404255319148936,0.5691634740112824,0.6285118219749652,0.5625054664191796,0.6146088726465282,0.5601954434407136,0.6308115158855865,0.5575280480692013,0.6254110026009717,0.5543380140103793,0.577819332566168,0.550138780705953,0.5751796978142878,0.547604150711213,0.5516754138070247,0.546699749514331,0.5503194888178914,0.5455905248223936,0.5068679318545842,0.5425749346208006
208,Language Spoken at Home,Other European Languages,0.0558750593573576,0.0673309517123619,0.0591805766312594,0.0655517407058917,0.0655729429581019,0.0624193320168072,0.0581158436014359,0.059645113932201,0.0697288639743736,0.059691133305852,0.0513530987346448,0.0600565192671686,0.0490095377842993,0.0599342363268876,0.0465461288827074,0.0608971244205595,0.0505157977517694,0.062842279218325,0.0445821298798099,0.0620848055213137,0.0526083329243755,0.0625744610004773,0.0699079401611047,0.0644114427675554,0.070265512688866,0.0638871509163081,0.0751917642309245,0.0637733623530679,0.0807707667731629,0.0625979691493488,0.1043537348929767,0.0667712733856367
209,Language Spoken at Home,Other Languages,0.0054872579538859,0.0104100425997025,0.0044477002773271,0.0108631458829653,0.0046945986875315,0.0116678663049295,0.0067429902008343,0.0104836747809647,0.0265987873241047,0.0109883833542754,0.0050798928604414,0.0097013546871888,0.0217168011738811,0.0099188512473981,0.0051460361613351,0.0098431988027327,0.0037007910440856,0.0101513500962148,0.004518773874965,0.0100414772961448,0.0063306669283996,0.0091828376019031,0.0039317222861526,0.0077827552621819,0.0045963522566133,0.0074262630877989,0.0053492127573677,0.0068748924566641,0.0080371405750798,0.0074376849790379,0.0050478085715672,0.0093180446590223
210,Language Spoken at Home,Spanish Only,0.0614678415026644,0.1112175858825366,0.0584480142326408,0.1114216932593942,0.0486622917718324,0.1078616294163606,0.0500630639371301,0.1083938385717415,0.0429012698775883,0.1052240140253986,0.0483975247067516,0.1072462690326713,0.109611151870873,0.1078126036984524,0.054798331015299,0.1099515553784705,0.062682148309201,0.1106224201688145,0.0573465014441442,0.1111069479779037,0.054718555233842,0.1129414326644662,0.0417625623321825,0.1162870675373771,0.0410248887584959,0.1156970510427402,0.0379995962858296,0.1161231596133562,0.0344948083067092,0.116645058104008,0.0330049021987089,0.1203768524106484
211,Nativity,Foreign Born,0.2569071755118267,0.3403494832376768,0.2671635161147031,0.342062934632266,0.2865853658536585,0.3385720139991239,0.2875453668397115,0.3411085800360263,0.2204394252809302,0.3453368702026664,0.2982899167109693,0.3428171556321123,0.3418137053754616,0.3443893212863572,0.3061848814010197,0.3476908126511878,0.3066702217482113,0.3491118540488798,0.2940468227424749,0.3513759706790252,0.288331771321462,0.3552538529141195,0.3269749782718082,0.3557249176341387,0.3272379530717917,0.3570791503803887,0.3503935106947998,0.3563440752225165,0.3557197330791229,0.3562922956380173,0.404348842646715,0.3676179588095266
212,Population,Total Population,20124.0,828137.0,20261.0,834326.0,20992.0,849196.0,21767.0,864367.0,17887.0,843307.0,22572.0,873136.0,14622.0,868157.0,22555.0,862338.0,22503.0,848284.0,22425.0,838717.0,21340.0,827231.0,21861.0,815872.0,21437.0,806149.0,20711.0,796570.0,20980.0,787463.0,21385.0,776733.0
213,Race/Ethnicity,Asian,6845.0,291269.0,7271.0,291587.0,7727.0,295301.0,8102.0,297045.0,3234.0,295594.0,8460.0,300424.0,5521.0,297109.0,8254.0,294766.0,8103.0,287268.0,8183.0,283839.0,7894.0,277746.0,9183.0,272144.0,8896.0,270041.0,9054.0,266890.0,9225.0,264325.0,9088.0,239938.0
214,Race/Ethnicity,"Asian Alone, Not Hispanic or Latino",6792.0,289132.0,7139.0,289226.0,7587.0,293206.0,8025.0,294750.0,3161.0,292611.0,8368.0,297514.0,5469.0,294288.0,8112.0,292113.0,7979.0,284461.0,8062.0,281309.0,7794.0,275566.0,9102.0,270166.0,8848.0,268086.0,9038.0,265286.0,9205.0,262894.0,9072.0,238597.0
215,Race/Ethnicity,Black/African American,239.0,40938.0,291.0,42187.0,306.0,43734.0,390.0,44783.0,2192.0,44310.0,424.0,45141.0,874.0,44954.0,440.0,45225.0,344.0,45129.0,453.0,46350.0,339.0,47181.0,392.0,47596.0,532.0,48063.0,517.0,49025.0,505.0,48716.0,273.0,59060.0
216,Race/Ethnicity,"Black/African American Alone, Not Hispanic or Latino",231.0,38533.0,284.0,39883.0,300.0,41610.0,383.0,42290.0,2173.0,42212.0,424.0,43367.0,874.0,43171.0,440.0,43532.0,313.0,43280.0,431.0,44404.0,320.0,45223.0,368.0,45513.0,520.0,45937.0,517.0,47110.0,505.0,47512.0,273.0,57819.0
217,Race/Ethnicity,Latino Population (of Any Race),2049.0,134409.0,1942.0,133028.0,1923.0,131258.0,1993.0,133033.0,1574.0,128095.0,1833.0,133007.0,2148.0,132320.0,1803.0,131645.0,2005.0,129630.0,1746.0,128337.0,1718.0,126317.0,1606.0,123998.0,1618.0,121482.0,1266.0,118832.0,1400.0,115660.0,849.0,109565.0
218,Race/Ethnicity,Native American Indian,105.0,6014.0,53.0,5476.0,51.0,4682.0,45.0,4168.0,2.0,3742.0,29.0,3223.0,7.0,2746.0,7.0,3306.0,20.0,2922.0,18.0,2854.0,6.0,3124.0,70.0,3430.0,132.0,3690.0,126.0,3733.0,166.0,3994.0,70.0,3524.0
219,Race/Ethnicity,"Native American Indian Alone, Not Hispanic or Latino",15.0,1520.0,46.0,1691.0,51.0,1758.0,45.0,1675.0,0.0,1780.0,29.0,1634.0,0.0,1363.0,7.0,1435.0,20.0,1427.0,18.0,1520.0,6.0,1680.0,70.0,1942.0,77.0,2044.0,78.0,2064.0,103.0,2092.0,62.0,2054.0
220,Race/Ethnicity,Native Hawaiian/Pacific Islander,72.0,2928.0,72.0,3141.0,80.0,3312.0,65.0,3111.0,0.0,3159.0,0.0,3154.0,29.0,2876.0,18.0,3108.0,90.0,3046.0,63.0,3520.0,82.0,3454.0,219.0,3365.0,165.0,3437.0,95.0,3237.0,54.0,3266.0,7.0,3581.0
221,Race/Ethnicity,"Native Hawaiian/Pacific Islander Alone, Not Hispanic or Latino",72.0,2714.0,72.0,2825.0,80.0,3010.0,65.0,2847.0,0.0,3002.0,0.0,2900.0,29.0,2659.0,18.0,2807.0,61.0,2800.0,42.0,3241.0,65.0,3297.0,203.0,3266.0,144.0,3374.0,95.0,3194.0,54.0,3259.0,7.0,3379.0
222,Race/Ethnicity,Other/Two or More Races,3155.0,163040.0,2848.0,153653.0,2636.0,145963.0,2425.0,139467.0,1690.0,125071.0,1752.0,115689.0,1865.0,114521.0,1792.0,108266.0,1831.0,101232.0,1418.0,93165.0,1406.0,86057.0,1439.0,78343.0,1224.0,72083.0,1219.0,65327.0,1440.0,61023.0,1175.0,85305.0
223,Race/Ethnicity,"Population, Not Hispanic or Latino",18075.0,693728.0,18319.0,701298.0,19069.0,717938.0,19774.0,731334.0,16313.0,715212.0,20739.0,740129.0,12474.0,735837.0,20752.0,730693.0,20498.0,718654.0,20679.0,710380.0,19622.0,700914.0,20255.0,691874.0,19819.0,684667.0,19445.0,677738.0,19580.0,671803.0,20536.0,667168.0
224,Race/Ethnicity,Some Other Race Alone,738.0,64723.0,617.0,64679.0,628.0,65376.0,657.0,67048.0,780.0,65222.0,588.0,67055.0,1263.0,67260.0,549.0,64657.0,636.0,59600.0,349.0,54310.0,321.0,49468.0,414.0,43764.0,280.0,38956.0,399.0,35292.0,434.0,33147.0,287.0,49990.0
225,Race/Ethnicity,"Some Other Race Alone, Not Hispanic or Latino",110.0,6455.0,84.0,6437.0,83.0,5958.0,106.0,5572.0,124.0,4507.0,44.0,3626.0,67.0,4163.0,91.0,4369.0,106.0,4217.0,119.0,3941.0,109.0,4109.0,149.0,3747.0,88.0,3178.0,169.0,2895.0,171.0,2817.0,14.0,2211.0
226,Race/Ethnicity,Two Or More Races,2417.0,98317.0,2231.0,88974.0,2008.0,80587.0,1768.0,72419.0,910.0,59849.0,1164.0,48634.0,602.0,47261.0,1243.0,43609.0,1195.0,41632.0,1069.0,38855.0,1085.0,36589.0,1025.0,34579.0,944.0,33127.0,820.0,30035.0,1006.0,27876.0,888.0,35315.0
227,Race/Ethnicity,"Two Or More Races, Not Hispanic or Latino",1468.0,50101.0,1310.0,48020.0,1240.0,46750.0,1142.0,45411.0,793.0,41578.0,922.0,37097.0,445.0,36981.0,1074.0,33881.0,980.0,32874.0,838.0,29746.0,866.0,28138.0,770.0,26593.0,697.0,25118.0,656.0,22816.0,842.0,21598.0,799.0,24222.0
228,Race/Ethnicity,"White Alone, Not Hispanic or Latino",9387.0,305273.0,9384.0,313216.0,9728.0,325646.0,10008.0,338789.0,10062.0,329522.0,10952.0,353991.0,5590.0,353212.0,11010.0,352556.0,11039.0,349595.0,11169.0,346219.0,10462.0,342901.0,9593.0,340647.0,9445.0,336930.0,8892.0,334373.0,8700.0,331631.0,10309.0,338886.0
229,Race/Ethnicity,"White, Including Hispanic or Latino",9708.0,323948.0,9726.0,338282.0,10192.0,356204.0,10740.0,375793.0,10769.0,371431.0,11907.0,405505.0,6326.0,405951.0,12044.0,407667.0,12115.0,408687.0,12290.0,408989.0,11613.0,409669.0,10558.0,410994.0,10488.0,408835.0,9700.0,408358.0,9590.0,406139.0,10772.0,385325.0
230,Sex,Female,0.5249950308089842,0.4867226074912725,0.5380287251369626,0.4860857746252663,0.5316310975609756,0.4853108116383026,0.5360407956999127,0.4877187583514872,0.4316542740537821,0.4904346815572502,0.5478911926280348,0.4899431474592732,0.5127205580631925,0.4898284526877051,0.5459543338505874,0.4902520821302088,0.5304626049860018,0.4905255786977003,0.5220958751393534,0.4911024815283343,0.5281630740393627,0.4916014994602475,0.5227574218928686,0.4920342896925008,0.5098194710080701,0.4927835921151052,0.5131572594273575,0.4931933163438241,0.5377979027645376,0.4936320817613018,0.525929389759177,0.4914455803989273
231,Sex,Male,0.4750049691910157,0.5132773925087274,0.4619712748630373,0.5139142253747336,0.4683689024390244,0.5146891883616974,0.4639592043000873,0.5122812416485127,0.5683457259462179,0.5095653184427498,0.4521088073719653,0.5100568525407267,0.4872794419368075,0.5101715473122949,0.4540456661494125,0.5097479178697912,0.4695373950139981,0.5094744213022997,0.4779041248606466,0.5088975184716656,0.4718369259606373,0.5083985005397526,0.4772425781071314,0.5079657103074993,0.4901805289919298,0.5072164078848947,0.4868427405726425,0.5068066836561759,0.4622020972354623,0.5063679182386982,0.474070610240823,0.5085544196010727
232,Unit Size,1 Bedroom,2235.0,105697.0,2278.0,104704.0,2299.0,103595.0,2357.0,101827.0,2968.0,95564.0,2229.0,99415.0,1198.0,101416.0,2316.0,101729.0,2449.0,104137.0,2741.0,104433.0,2766.0,104092.0,2770.0,101808.0,2809.0,101489.0,2850.0,101201.0,2731.0,101611.0,3111.0,96929.0
233,Unit Size,2 Bedrooms,3412.0,122995.0,3307.0,121577.0,3228.0,120854.0,3405.0,120274.0,2829.0,115121.0,3581.0,118913.0,1759.0,117901.0,3539.0,118927.0,3462.0,118990.0,3501.0,117520.0,3339.0,118564.0,3573.0,118579.0,3476.0,115977.0,3535.0,115281.0,3755.0,114638.0,2903.0,103199.0
234,Unit Size,3-4 Bedrooms,2953.0,110262.0,3139.0,109923.0,3191.0,109063.0,2964.0,108530.0,2056.0,102574.0,3106.0,106979.0,2312.0,104785.0,2962.0,102199.0,2921.0,99363.0,2687.0,97922.0,2789.0,96723.0,2617.0,96440.0,2662.0,96404.0,2642.0,95490.0,2592.0,94350.0,2419.0,78124.0
235,Unit Size,5 or More Bedrooms,512.0,11223.0,369.0,11034.0,353.0,10909.0,331.0,11065.0,101.0,10155.0,365.0,10137.0,201.0,10298.0,442.0,10185.0,462.0,9548.0,420.0,9881.0,400.0,9979.0,444.0,9700.0,450.0,9647.0,339.0,9581.0,306.0,9450.0,189.0,5997.0
236,Unit Size,No Bedroom,631.0,63394.0,555.0,63314.0,599.0,62863.0,628.0,62247.0,1594.0,59400.0,595.0,61407.0,263.0,58698.0,653.0,56471.0,662.0,53906.0,617.0,53159.0,690.0,50415.0,570.0,50972.0,526.0,51615.0,544.0,52676.0,488.0,51732.0,901.0,62278.0
237,Vehicles Available,Households with no Vehicle,0.2406595940959409,0.3018066414320898,0.2330386867179428,0.2997340587282368,0.2431197898823798,0.2992847520242212,0.2360893854748603,0.3057846655610221,0.4306254493170381,0.3133212355811954,0.2182205647309536,0.3084199259318673,0.188731357024489,0.3056426943628775,0.2183165696135521,0.304463188470562,0.2441102229701304,0.3036563923670211,0.2682901117436221,0.3048450502884566,0.283567671997424,0.3040444861885435,0.2888961321164711,0.3023730780388743,0.3086880210618692,0.3051961032165513,0.3086859688195991,0.301301277591082,0.2679774660333591,0.2969421112914002,0.2336029733275032,0.2856475583864118
238,Vehicles Available,Percent of No Vehicle Homeowning Households,0.1287425149700598,0.1134494994662897,0.1498246732547019,0.1080978202319819,0.1549432739059967,0.1070707944194627,0.1606963508536993,0.1070238726020337,0.1654135338345864,0.1080527665923225,0.1611360239162929,0.1051164569436579,0.0776627218934911,0.1053216227024304,0.1331179321486268,0.1083345186671358,0.1308780006576784,0.1061925975650688,0.1535764375876578,0.1004670351054721,0.1314726404700697,0.0974002541694777,0.1234211476001443,0.0958404666793481,0.1359369132557266,0.0943477326456049,0.1306923361717882,0.0921579896866069,0.1133647229264759,0.0918134467814401,0.160919540229885,0.110965615921606
239,Vehicles Available,Percent of No Vehicle Renting Households,0.3000352982703848,0.4182186126538945,0.2798708288482239,0.4196558186778367,0.2910789844851904,0.4198429809217752,0.2738554418916653,0.4286919717595522,0.4933333333333333,0.4379622097322881,0.2498344370860927,0.4309620277854122,0.2988632196552989,0.4264519356164138,0.2598425196850393,0.4211785461300971,0.2973558064017318,0.4187346071431747,0.3176062707265601,0.4220111023846922,0.3463754928723082,0.4234113803307066,0.3601741022850925,0.4216133106364285,0.3799783046644971,0.4286613189650752,0.3852524287306896,0.4246132413364647,0.3358232676414495,0.4200678729792038,0.2639900790575105,0.3796067821909182
240,Vehicles Available,Vehicles Available,9106.0,373023.0,9310.0,379835.0,9188.0,380150.0,9769.0,378485.0,6065.0,362471.0,10923.0,390320.0,7036.0,388399.0,11144.0,388467.0,11042.0,383323.0,10517.0,375627.0,10199.0,375369.0,10504.0,372514.0,9793.0,367044.0,9477.0,365371.0,9979.0,364274.0,10821.0,367151.0
241,Vehicles Available,Vehicles Homeowners,0.4326817482978256,0.5594742078283287,0.4069817400644468,0.5657608681083313,0.4096647801480191,0.5700790731788274,0.3818200429931416,0.5711481528289051,0.2896949711459192,0.5648345409473915,0.4057493362629314,0.5565533206654033,0.6385730528709495,0.5553809836475627,0.4017408470926059,0.5525262094558169,0.4105234558956711,0.5462797370659164,0.3849006370638014,0.5469251903942424,0.39798019413668,0.5457791173118576,0.4165079969535415,0.5444027840510228,0.4118247727968957,0.5523627146343226,0.4268228342302416,0.552667437902535,0.4350135284096603,0.5531967258448095,0.3585620552629147,0.4896650152117249
242,Vehicles Available,Vehicles Per Capita,0.4524945338898827,0.4719904241198807,0.4595034795913331,0.4724768416875745,0.4376905487804878,0.4671478849008562,0.4487986401433362,0.4563546130417693,0.3390730698272488,0.4449784613193777,0.4839181286549707,0.4511556297361401,0.4811927232936671,0.4534357418958659,0.4940811350033252,0.4552685550880729,0.4906901302048616,0.4580212232841963,0.4689855072463768,0.4559055920884947,0.4779287722586691,0.4571076118234303,0.4804903709802845,0.463882067553634,0.456826981387321,0.4631452499233441,0.4575829269470329,0.4659102356642171,0.4756434699714013,0.4783266956335622,0.506008884732289,0.4726862383856486
243,Vehicles Available,Vehicles Renters,0.5673182517021744,0.4467231243113695,0.5930182599355531,0.4443587347137573,0.5903352198519809,0.4397764040510324,0.6181799570068585,0.4387994240194459,0.7103050288540808,0.445563920975747,0.5942506637370686,0.4499615699938512,0.3614269471290506,0.4512009557182176,0.5982591529073941,0.456509819366896,0.5894765441043289,0.4621141961218085,0.6150993629361985,0.4610451325383958,0.6020198058633199,0.461623096206666,0.5834920030464585,0.4628926698056986,0.5881752272031042,0.4585417552119092,0.5731771657697584,0.4560679419001508,0.5649864715903398,0.450833713084107,0.6414379447370853,0.5103349847882751
