,year,label,Category,Attribute,017700,020100,020101,020102,020200,020201,020202,020700,020701,020702,020800,020801,020802,020900,021000,022801,022802,022803,022901,022902,022903
18,2023,ACS5YR,Employment,"6-17, Living with Two Parents",85.0,INACTIVE,0.0,185.0,INACTIVE,17.0,46.0,INACTIVE,90.0,137.0,INACTIVE,434.0,0.0,39.0,212.0,358.0,143.0,423.0,543.0,116.0,173.0
19,2023,ACS5YR,Employment,"6-17, Living with Two Parents, One Parent in Labor Force",1.0,INACTIVE,,0.6216216216216216,INACTIVE,0.0,0.0,INACTIVE,0.4777777777777778,0.9197080291970804,INACTIVE,0.2096774193548387,,0.0,0.0,0.6256983240223464,0.7062937062937062,0.0236406619385342,0.3241252302025783,0.0,0.0
20,2023,ACS5YR,Employment,"6-17, Living with Two Parents, Parents Not in Labor Force",0.0,INACTIVE,,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,,0.4102564102564102,0.0,0.0,0.0,0.0520094562647754,0.1104972375690607,0.1551724137931034,0.0
21,2023,ACS5YR,Employment,"6-17, Living with Two Parents, Parents in Labor Force",0.0,INACTIVE,,0.3783783783783784,INACTIVE,1.0,1.0,INACTIVE,0.5222222222222223,0.0802919708029197,INACTIVE,0.7903225806451613,,0.5897435897435898,1.0,0.3743016759776536,0.2937062937062937,0.9243498817966904,0.565377532228361,0.8448275862068966,1.0
22,2023,ACS5YR,Employment,Employed Residents,1754.0,INACTIVE,2871.0,1995.0,INACTIVE,1172.0,2866.0,INACTIVE,2113.0,1423.0,INACTIVE,2226.0,1507.0,2328.0,2300.0,2745.0,1093.0,2351.0,2481.0,1191.0,1898.0
23,2023,ACS5YR,Employment,"Employed Residents, alternate",1754.0,INACTIVE,2871.0,1995.0,INACTIVE,1172.0,2866.0,INACTIVE,2113.0,1423.0,INACTIVE,2226.0,1507.0,2328.0,2300.0,2745.0,1093.0,2351.0,2481.0,1191.0,1898.0
24,2023,ACS5YR,Employment,Managerial Professional,0.5427594070695553,INACTIVE,0.5506792058516197,0.4812030075187969,INACTIVE,0.6715017064846417,0.7267969295184926,INACTIVE,0.8769522006625651,0.7730147575544624,INACTIVE,0.5920934411500449,0.5726609157266092,0.6039518900343642,0.7913043478260869,0.6604735883424409,0.6276303751143641,0.5482773287962569,0.5671100362756953,0.6062132661628883,0.6475237091675448
25,2023,ACS5YR,Employment,"Managerial Professional, alternate",0.5427594070695553,INACTIVE,0.5506792058516197,0.4812030075187969,INACTIVE,0.6715017064846417,0.7267969295184926,INACTIVE,0.8769522006625651,0.7730147575544624,INACTIVE,0.5920934411500449,0.5726609157266092,0.6039518900343642,0.7913043478260869,0.6604735883424409,0.6276303751143641,0.5482773287962569,0.5671100362756953,0.6062132661628883,0.6475237091675448
26,2023,ACS5YR,Employment,Natural Resources,0.0507411630558722,INACTIVE,0.0606060606060606,0.0456140350877193,INACTIVE,0.0059726962457337,0.0024424284717376,INACTIVE,0.0,0.0056219255094869,INACTIVE,0.0161725067385444,0.0099535500995355,0.0189003436426116,0.05,0.0699453551912568,0.0247026532479414,0.0595491280306252,0.0596533655783958,0.0184718723761544,0.1048472075869336
27,2023,ACS5YR,Employment,"Natural Resources, alternate",0.0507411630558722,INACTIVE,0.0606060606060606,0.0456140350877193,INACTIVE,0.0059726962457337,0.0024424284717376,INACTIVE,0.0,0.0056219255094869,INACTIVE,0.0161725067385444,0.0099535500995355,0.0189003436426116,0.05,0.0699453551912568,0.0247026532479414,0.0595491280306252,0.0596533655783958,0.0184718723761544,0.1048472075869336
28,2023,ACS5YR,Employment,Production Transport Materials,0.0427594070695553,INACTIVE,0.0174155346569139,0.1478696741854636,INACTIVE,0.0716723549488054,0.0083740404745289,INACTIVE,0.0,0.0267041461700632,INACTIVE,0.0727762803234501,0.0650298606502986,0.0571305841924398,0.0182608695652173,0.0298724954462659,0.031107044830741,0.1016588685665674,0.0673115679161628,0.0772460117548278,0.0200210748155953
29,2023,ACS5YR,Employment,"Production Transport Materials, alternate",0.0427594070695553,INACTIVE,0.0174155346569139,0.1478696741854636,INACTIVE,0.0716723549488054,0.0083740404745289,INACTIVE,0.0,0.0267041461700632,INACTIVE,0.0727762803234501,0.0650298606502986,0.0571305841924398,0.0182608695652173,0.0298724954462659,0.031107044830741,0.1016588685665674,0.0673115679161628,0.0772460117548278,0.0200210748155953
30,2023,ACS5YR,Employment,Sales and Office,0.2035347776510832,INACTIVE,0.1264367816091954,0.1433583959899749,INACTIVE,0.0656996587030716,0.1315422191207257,INACTIVE,0.0899195456696639,0.0913562895291637,INACTIVE,0.0952380952380952,0.172528201725282,0.1632302405498281,0.087391304347826,0.1289617486338797,0.161939615736505,0.1335601871544023,0.0689238210399032,0.1486146095717884,0.1564805057955743
31,2023,ACS5YR,Employment,"Sales and Office, alternate",0.2035347776510832,INACTIVE,0.1264367816091954,0.1433583959899749,INACTIVE,0.0656996587030716,0.1315422191207257,INACTIVE,0.0899195456696639,0.0913562895291637,INACTIVE,0.0952380952380952,0.172528201725282,0.1632302405498281,0.087391304347826,0.1289617486338797,0.161939615736505,0.1335601871544023,0.0689238210399032,0.1486146095717884,0.1564805057955743
32,2023,ACS5YR,Employment,Services,0.1602052451539338,INACTIVE,0.2448624172762104,0.1819548872180451,INACTIVE,0.1851535836177474,0.130844382414515,INACTIVE,0.0331282536677709,0.1033028812368236,INACTIVE,0.2237196765498652,0.1798274717982747,0.156786941580756,0.0530434782608695,0.1107468123861566,0.1546203110704483,0.156954487452148,0.2370012091898428,0.1494542401343409,0.0711275026343519
33,2023,ACS5YR,Employment,"Services, alternate",0.1602052451539338,INACTIVE,0.2448624172762104,0.1819548872180451,INACTIVE,0.1851535836177474,0.130844382414515,INACTIVE,0.0331282536677709,0.1033028812368236,INACTIVE,0.2237196765498652,0.1798274717982747,0.156786941580756,0.0530434782608695,0.1107468123861566,0.1546203110704483,0.156954487452148,0.2370012091898428,0.1494542401343409,0.0711275026343519
34,2023,ACS5YR,Employment,"Under 6 Years, Living with One Parent",0.0,INACTIVE,41.0,20.0,INACTIVE,0.0,67.0,INACTIVE,0.0,0.0,INACTIVE,22.0,103.0,16.0,0.0,0.0,30.0,130.0,0.0,59.0,0.0
35,2023,ACS5YR,Employment,"Under 6 Years, Living with One Parent, Parent Not in Labor Force",,INACTIVE,0.0,0.65,INACTIVE,,0.0,INACTIVE,,,INACTIVE,1.0,0.3592233009708738,0.0,,,0.3,0.7461538461538462,,0.0,
36,2023,ACS5YR,Employment,"Under 6 Years, Living with One Parent, Parent in Labor Force",,INACTIVE,1.0,0.35,INACTIVE,,1.0,INACTIVE,,,INACTIVE,0.0,0.6407766990291263,1.0,,,0.7,0.2538461538461538,,1.0,
37,2023,ACS5YR,Employment,"Under 6 Years, Living with Two Parents",55.0,INACTIVE,120.0,14.0,INACTIVE,13.0,43.0,INACTIVE,154.0,40.0,INACTIVE,123.0,12.0,101.0,130.0,251.0,63.0,189.0,68.0,42.0,160.0
38,2023,ACS5YR,Employment,"Under 6 Years, Living with Two Parents, One Parent in Labor Force",0.2,INACTIVE,0.0,0.8571428571428571,INACTIVE,0.0,0.0,INACTIVE,0.0,0.825,INACTIVE,0.2520325203252032,0.0,0.198019801980198,0.3,0.298804780876494,0.1904761904761904,0.2063492063492063,0.0,0.3095238095238095,0.0625
39,2023,ACS5YR,Employment,"Under 6 Years, Living with Two Parents, Parents Not in Labor Force",0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6617647058823529,0.0,0.0
40,2023,ACS5YR,Employment,"Under 6 Years, Living with Two Parents, Parents in Labor Force",0.8,INACTIVE,1.0,0.1428571428571428,INACTIVE,1.0,1.0,INACTIVE,1.0,0.175,INACTIVE,0.7479674796747967,1.0,0.801980198019802,0.7,0.701195219123506,0.8095238095238095,0.7936507936507936,0.3382352941176471,0.6904761904761905,0.9375
41,2023,ACS5YR,Employment,Unemployment Rate,0.0045402951191827,INACTIVE,0.0394780863164938,0.1987951807228915,INACTIVE,0.1107738998482549,0.0294615645106671,INACTIVE,0.1228725612287256,0.007670850767085,INACTIVE,0.03719723183391,0.113007651559741,0.0635559131134352,0.0523279769262464,0.0949554896142433,0.0658119658119658,0.0689108910891089,0.0197550375345713,0.0379644588045234,0.0641025641025641
42,2023,ACS5YR,Employment,"Unemployment Rate, alternate",0.0045402951191827,INACTIVE,0.0394780863164938,0.1987951807228915,INACTIVE,0.1107738998482549,0.0294615645106671,INACTIVE,0.1228725612287256,0.007670850767085,INACTIVE,0.03719723183391,0.113007651559741,0.0635559131134352,0.0523279769262464,0.0949554896142433,0.0658119658119658,0.0689108910891089,0.0197550375345713,0.0379644588045234,0.0641025641025641
43,2023,ACS5YR,Employment,Worked in place of residence,0.7426383981154299,INACTIVE,0.7789623312011372,0.7742262810755961,INACTIVE,0.8140747176368376,0.8696904247660188,INACTIVE,0.7953020134228188,0.815677966101695,INACTIVE,0.8198154443904808,0.8729508196721312,0.8138321009134406,0.7855570233377367,0.8400884303610906,0.8502824858757062,0.8141216503615483,0.8562703583061889,0.7580101180438449,0.8049702863317126
44,2023,ACS5YR,Employment,Worked outside place of residence,0.2573616018845701,INACTIVE,0.2210376687988628,0.2257737189244038,INACTIVE,0.1859252823631624,0.1303095752339813,INACTIVE,0.2046979865771812,0.1843220338983051,INACTIVE,0.1801845556095191,0.1270491803278688,0.1861678990865593,0.2144429766622633,0.1599115696389093,0.1497175141242938,0.1858783496384517,0.143729641693811,0.2419898819561551,0.1950297136682874
45,2023,ACS5YR,Households,Average Family Household Size,2.3473282442748094,INACTIVE,3.164285714285714,3.264940239043825,INACTIVE,2.963133640552996,2.6204620462046204,INACTIVE,2.698717948717949,2.9391025641025643,INACTIVE,3.5327868852459017,2.859327217125382,3.32,2.8294993234100136,3.626076260762608,2.875,3.725465838509317,3.8584070796460175,3.3136729222520107,3.492094861660079
46,2023,ACS5YR,Households,Average Household Size,1.961669505962521,INACTIVE,2.008346374543557,2.195558739255014,INACTIVE,1.7661691542288558,1.7827887712839392,INACTIVE,2.1145311381531853,1.8369565217391304,INACTIVE,2.4180381830151414,2.027827648114901,2.2716763005780347,1.972127417519909,2.40844327176781,2.266311584553928,2.8565400843881856,2.963778409090909,2.656121045392022,2.528355387523629
47,2023,ACS5YR,Households,Family Households,0.4463373083475298,INACTIVE,0.2921231090245175,0.3595988538681948,INACTIVE,0.2159203980099502,0.2788771283939254,INACTIVE,0.3350035790980673,0.2826086956521739,INACTIVE,0.4818959842001317,0.2935368043087971,0.4014129736673089,0.4203640500568828,0.4290237467018469,0.5432756324900133,0.5661040787623066,0.5617897727272727,0.5130674002751031,0.4782608695652174
48,2023,ACS5YR,Households,Households,1174.0,INACTIVE,1917.0,1396.0,INACTIVE,1005.0,2173.0,INACTIVE,1397.0,1104.0,INACTIVE,1519.0,1114.0,1557.0,1758.0,1895.0,751.0,1422.0,1408.0,727.0,1058.0
49,2023,ACS5YR,Households,"Households with 60 years and older, % of Total (DEC, 65 years and older)",0.166098807495741,INACTIVE,0.2347417840375587,0.3123209169054441,INACTIVE,0.3552238805970149,0.179935572940635,INACTIVE,0.1589119541875447,0.2907608695652174,INACTIVE,0.3087557603686636,0.2064631956912028,0.2864482980089916,0.2411831626848691,0.2538258575197889,0.2796271637816245,0.2932489451476793,0.3160511363636363,0.3480055020632737,0.3005671077504726
50,2023,ACS5YR,Households,"Households with Children, % of Total",0.1984667802385008,INACTIVE,0.1131977047470005,0.1067335243553008,INACTIVE,0.0587064676616915,0.0911182696732627,INACTIVE,0.1460272011453113,0.1132246376811594,INACTIVE,0.2080315997366688,0.096947935368043,0.1708413615928067,0.1353811149032992,0.2195250659630606,0.2197070572569907,0.2609001406469761,0.3409090909090909,0.2173314993122421,0.1805293005671077
51,2023,ACS5YR,Households,Living in Group Quarters,57.0,INACTIVE,371.0,562.0,INACTIVE,72.0,55.0,INACTIVE,78.0,18.0,INACTIVE,59.0,15.0,107.0,272.0,191.0,534.0,36.0,24.0,88.0,0.0
52,2023,ACS5YR,Households,Non-Family Households,0.5536626916524702,INACTIVE,0.7078768909754826,0.6404011461318052,INACTIVE,0.7840796019900498,0.7211228716060746,INACTIVE,0.6649964209019327,0.717391304347826,INACTIVE,0.5181040157998683,0.7064631956912029,0.5985870263326911,0.5796359499431172,0.570976253298153,0.4567243675099867,0.4338959212376934,0.4382102272727273,0.4869325997248968,0.5217391304347826
53,2023,ACS5YR,Households,"Single Person Households, % of Total",0.2921635434412266,INACTIVE,0.3588941053729786,0.4627507163323782,INACTIVE,0.5383084577114428,0.4809019788311091,INACTIVE,0.4008589835361489,0.4329710144927536,INACTIVE,0.3752468729427254,0.4578096947935368,0.3924213230571612,0.4431171786120592,0.4058047493403694,0.2769640479360852,0.2819971870604782,0.2492897727272727,0.1980742778541953,0.2618147448015123
54,2023,ACS5YR,Housing,Median Year Moved In Owner,2017.3258426966293,INACTIVE,2012.0826446280992,2012.3247863247864,INACTIVE,2015.578947368421,2013.0344827586207,INACTIVE,2007.3101265822784,2004.5,INACTIVE,2013.3267326732675,2006.7123287671236,2007.7083333333333,2011.9893048128345,2011.2142857142856,2013.5116279069769,1999.6153846153843,2011.4871794871797,2005.9259259259256,2005.495867768595
55,2023,ACS5YR,Housing,Median Year Moved In Renter,2020.3852459016396,INACTIVE,2018.0960854092527,2016.410094637224,INACTIVE,2016.8091603053435,2016.7081967213117,INACTIVE,2018.804,2015.450980392157,INACTIVE,2015.404081632653,2012.074074074074,2013.1048951048951,2017.5633187772928,2012.368932038835,2014.2314049586776,2016.7067669172927,2013.681233933162,2016.392523364486,2017.0344827586207
56,2023,ACS5YR,Housing,Median Year Structure Built,1960.8,INACTIVE,1985.140186915888,1960.590909090909,INACTIVE,1939.0,1939.0,INACTIVE,1939.0,1939.0,INACTIVE,1939.0,1939.0,1939.0,1939.0,1939.0,1939.0,1939.0,1942.9891304347825,1939.0,1939.0
57,2023,ACS5YR,Housing,"Overcrowding, Renter Occupied Housing",0.1916572717023675,INACTIVE,0.1675977653631284,0.1408695652173913,INACTIVE,0.0758169934640522,0.0638675340035482,INACTIVE,0.0044642857142857,0.0135135135135135,INACTIVE,0.0642347343378271,0.108695652173913,0.1168437025796661,0.0462873674059787,0.1998031496062992,0.0639810426540284,0.252760736196319,0.1697247706422018,0.1077694235588972,0.0101180438448566
58,2023,ACS5YR,Housing,Owner Occupied,0.2444633730834753,INACTIVE,0.252999478351591,0.1762177650429799,INACTIVE,0.2388059701492537,0.2218131615278417,INACTIVE,0.3586256263421618,0.1956521739130435,INACTIVE,0.1698485845951283,0.1741472172351885,0.1535003211303789,0.4101251422070535,0.4638522427440633,0.4380825565912117,0.4268635724331927,0.2258522727272727,0.4511691884456671,0.439508506616257
59,2023,ACS5YR,Housing,Post 1979 All and Pre 1979 Single Family Renter Occupied by Year Structure Built by Units in Structure,469.0,INACTIVE,654.0,434.0,INACTIVE,184.0,420.0,INACTIVE,67.0,96.0,INACTIVE,271.0,258.0,333.0,156.0,445.0,159.0,171.0,453.0,116.0,141.0
60,2023,ACS5YR,Housing,Pre 1980 MultiFamily Renter Occupied by Year Structure Built by Units in Structure,418.0,INACTIVE,778.0,575.0,INACTIVE,581.0,1271.0,INACTIVE,829.0,792.0,INACTIVE,990.0,662.0,985.0,881.0,571.0,263.0,644.0,637.0,283.0,452.0
61,2023,ACS5YR,Housing,Renter Occupied,0.7555366269165247,INACTIVE,0.747000521648409,0.8237822349570201,INACTIVE,0.7611940298507462,0.7781868384721583,INACTIVE,0.6413743736578382,0.8043478260869565,INACTIVE,0.8301514154048716,0.8258527827648114,0.8464996788696211,0.5898748577929466,0.5361477572559367,0.5619174434087882,0.5731364275668073,0.7741477272727273,0.5488308115543329,0.5604914933837429
62,2023,ACS5YR,Housing,Total Number of Units,1468.0,INACTIVE,2308.0,1893.0,INACTIVE,1233.0,2374.0,INACTIVE,1651.0,1315.0,INACTIVE,1743.0,1173.0,1850.0,2368.0,2105.0,810.0,1592.0,1513.0,840.0,1241.0
63,2023,ACS5YR,Housing,Total Vacant Units,294.0,INACTIVE,391.0,497.0,INACTIVE,228.0,201.0,INACTIVE,254.0,211.0,INACTIVE,224.0,59.0,293.0,610.0,210.0,59.0,170.0,105.0,113.0,183.0
64,2023,ACS5YR,Housing,Vacancy Rate,0.2002724795640326,INACTIVE,0.1694107452339688,0.2625462229265716,INACTIVE,0.1849148418491484,0.0846672283066554,INACTIVE,0.1538461538461538,0.1604562737642585,INACTIVE,0.1285140562248996,0.0502983802216538,0.1583783783783783,0.2576013513513513,0.0997624703087886,0.0728395061728395,0.1067839195979899,0.069398545935228,0.1345238095238095,0.1474617244157937
65,2023,ACS5YR,Housing Prices,Contract Rent 100 to 149,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
66,2023,ACS5YR,Housing Prices,Contract Rent 1000 to 1249,115.0,INACTIVE,171.0,21.0,INACTIVE,103.0,88.0,INACTIVE,0.0,15.0,INACTIVE,158.0,136.0,152.0,83.0,0.0,15.0,70.0,86.0,24.0,20.0
67,2023,ACS5YR,Housing Prices,Contract Rent 1250 to 1499,47.0,INACTIVE,38.0,119.0,INACTIVE,42.0,45.0,INACTIVE,20.0,32.0,INACTIVE,173.0,84.0,114.0,84.0,27.0,0.0,77.0,89.0,19.0,39.0
68,2023,ACS5YR,Housing Prices,Contract Rent 150 to 199,0.0,INACTIVE,0.0,12.0,INACTIVE,28.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,2023,ACS5YR,Housing Prices,Contract Rent 1500 to 1999,108.0,INACTIVE,174.0,111.0,INACTIVE,60.0,202.0,INACTIVE,80.0,118.0,INACTIVE,134.0,145.0,175.0,113.0,163.0,65.0,124.0,46.0,45.0,22.0
70,2023,ACS5YR,Housing Prices,Contract Rent 200 to 249,0.0,INACTIVE,0.0,12.0,INACTIVE,0.0,0.0,INACTIVE,0.0,29.0,INACTIVE,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
71,2023,ACS5YR,Housing Prices,"Contract Rent 2000 to 2499 (Contract Rent 2000 or more, DEC2000 and ACS2009-2014)",133.0,INACTIVE,107.0,100.0,INACTIVE,60.0,303.0,INACTIVE,85.0,143.0,INACTIVE,105.0,39.0,146.0,167.0,85.0,45.0,129.0,96.0,32.0,47.0
72,2023,ACS5YR,Housing Prices,Contract Rent 250 to 299,0.0,INACTIVE,0.0,56.0,INACTIVE,55.0,2.0,INACTIVE,0.0,0.0,INACTIVE,15.0,0.0,0.0,0.0,0.0,4.0,17.0,43.0,0.0,7.0
73,2023,ACS5YR,Housing Prices,Contract Rent 2500 to 2999 (ACS2015-),96.0,INACTIVE,154.0,91.0,INACTIVE,41.0,267.0,INACTIVE,169.0,114.0,INACTIVE,111.0,71.0,103.0,156.0,36.0,90.0,52.0,158.0,53.0,112.0
74,2023,ACS5YR,Housing Prices,Contract Rent 300 to 349,0.0,INACTIVE,71.0,71.0,INACTIVE,20.0,97.0,INACTIVE,0.0,0.0,INACTIVE,89.0,98.0,0.0,0.0,0.0,0.0,0.0,33.0,7.0,0.0
75,2023,ACS5YR,Housing Prices,Contract Rent 3000 to 3499 (ACS2015-),100.0,INACTIVE,111.0,24.0,INACTIVE,37.0,67.0,INACTIVE,110.0,71.0,INACTIVE,35.0,84.0,158.0,105.0,178.0,25.0,105.0,87.0,69.0,63.0
76,2023,ACS5YR,Housing Prices,Contract Rent 350 to 399,0.0,INACTIVE,0.0,11.0,INACTIVE,0.0,18.0,INACTIVE,0.0,0.0,INACTIVE,23.0,0.0,10.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0
77,2023,ACS5YR,Housing Prices,Contract Rent 3500 or more (ACS2015-),239.0,INACTIVE,478.0,186.0,INACTIVE,183.0,420.0,INACTIVE,346.0,250.0,INACTIVE,182.0,206.0,285.0,223.0,158.0,139.0,178.0,173.0,111.0,223.0
78,2023,ACS5YR,Housing Prices,Contract Rent 400 to 449,0.0,INACTIVE,0.0,62.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
79,2023,ACS5YR,Housing Prices,Contract Rent 500 to 549,0.0,INACTIVE,0.0,34.0,INACTIVE,30.0,0.0,INACTIVE,0.0,0.0,INACTIVE,7.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0
80,2023,ACS5YR,Housing Prices,Contract Rent 550 to 599,0.0,INACTIVE,6.0,9.0,INACTIVE,22.0,0.0,INACTIVE,0.0,7.0,INACTIVE,23.0,0.0,0.0,0.0,97.0,18.0,0.0,113.0,0.0,0.0
81,2023,ACS5YR,Housing Prices,Contract Rent 600 to 649,0.0,INACTIVE,0.0,136.0,INACTIVE,0.0,9.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,8.0,35.0,0.0,0.0,0.0,0.0,8.0,0.0
82,2023,ACS5YR,Housing Prices,Contract Rent 650 to 699,13.0,INACTIVE,102.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0
83,2023,ACS5YR,Housing Prices,Contract Rent 700 to 749,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,60.0,INACTIVE,18.0,0.0,INACTIVE,42.0,27.0,0.0,0.0,21.0,0.0,15.0,0.0,0.0,0.0
84,2023,ACS5YR,Housing Prices,Contract Rent 750 to 749,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,72.0,0.0,33.0,0.0,0.0,0.0,32.0,38.0,0.0,0.0
85,2023,ACS5YR,Housing Prices,Contract Rent 750 to 799,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,12.0,12.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0
86,2023,ACS5YR,Housing Prices,Contract Rent 800 to 899,14.0,INACTIVE,0.0,0.0,INACTIVE,0.0,27.0,INACTIVE,30.0,17.0,INACTIVE,15.0,0.0,37.0,0.0,99.0,0.0,16.0,0.0,0.0,0.0
87,2023,ACS5YR,Housing Prices,Contract Rent 900 to 999,22.0,INACTIVE,9.0,84.0,INACTIVE,0.0,21.0,INACTIVE,38.0,92.0,INACTIVE,32.0,18.0,31.0,54.0,45.0,0.0,0.0,0.0,15.0,5.0
88,2023,ACS5YR,Housing Prices,Contract Rent Less than 100,0.0,INACTIVE,11.0,11.0,INACTIVE,84.0,65.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,2023,ACS5YR,Housing Prices,Contract Rent Total,887.0,INACTIVE,1432.0,1150.0,INACTIVE,765.0,1691.0,INACTIVE,896.0,888.0,INACTIVE,1261.0,920.0,1318.0,1037.0,1016.0,422.0,815.0,1090.0,399.0,593.0
90,2023,ACS5YR,Housing Prices,Contract Rent Total No cash Rent (ACS2015-),0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,21.0,0.0,32.0,17.0,49.0,10.0,0.0,0.0,7.0,30.0
91,2023,ACS5YR,Housing Prices,"Contract Rent Total No cash Rent (No cash rent, DEC2000 and ACS2009-2014)",96.0,INACTIVE,154.0,91.0,INACTIVE,41.0,267.0,INACTIVE,169.0,114.0,INACTIVE,111.0,71.0,103.0,156.0,36.0,90.0,52.0,158.0,53.0,112.0
92,2023,ACS5YR,Housing Prices,Contract Rent Total With cash Rent,887.0,INACTIVE,1432.0,1150.0,INACTIVE,765.0,1691.0,INACTIVE,896.0,888.0,INACTIVE,1240.0,920.0,1286.0,1020.0,967.0,412.0,815.0,1090.0,392.0,563.0
93,2023,ACS5YR,Housing Prices,Extremely Rent Burdened,0.1465614430665163,INACTIVE,0.1564245810055866,0.1565217391304348,INACTIVE,0.118954248366013,0.1496156120638675,INACTIVE,0.1071428571428571,0.1655405405405405,INACTIVE,0.1514670896114195,0.1782608695652174,0.2883156297420334,0.1832208293153326,0.1742125984251968,0.2085308056872037,0.1533742331288343,0.1412844036697247,0.0551378446115288,0.1045531197301855
94,2023,ACS5YR,Housing Prices,Home Value 10000 to 14999 ,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,2023,ACS5YR,Housing Prices,Home Value 100000 to 124999,0.0,INACTIVE,9.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0,0.0,14.0,0.0,21.0,36.0,0.0,0.0
96,2023,ACS5YR,Housing Prices,"Home Value 1000000 to 1499999 (1000000 or more, DEC2000 and ACS2009-2014)",145.0,INACTIVE,142.0,198.0,INACTIVE,18.0,299.0,INACTIVE,151.0,34.0,INACTIVE,40.0,101.0,89.0,21.0,359.0,173.0,90.0,83.0,124.0,115.0
97,2023,ACS5YR,Housing Prices,Home Value 125000 to 149999,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,2023,ACS5YR,Housing Prices,Home Value 15000 to 19999 ,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,2023,ACS5YR,Housing Prices,Home Value 150000 to 174999,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
100,2023,ACS5YR,Housing Prices,Home Value 1500000 to 1999999 (ACS2015-),71.0,INACTIVE,0.0,0.0,INACTIVE,149.0,40.0,INACTIVE,132.0,59.0,INACTIVE,63.0,0.0,15.0,148.0,297.0,47.0,223.0,26.0,105.0,143.0
101,2023,ACS5YR,Housing Prices,Home Value 175000 to 199999,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,2023,ACS5YR,Housing Prices,Home Value 20000 to 24999 ,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,2023,ACS5YR,Housing Prices,Home Value 200000 to 249999,0.0,INACTIVE,17.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
104,2023,ACS5YR,Housing Prices,Home Value 2000000 or more (ACS2015-),23.0,INACTIVE,0.0,0.0,INACTIVE,11.0,25.0,INACTIVE,187.0,79.0,INACTIVE,68.0,66.0,95.0,399.0,70.0,39.0,213.0,14.0,53.0,100.0
105,2023,ACS5YR,Housing Prices,Home Value 25000 to 29999 ,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
