,Category,Attribute,2000_Mission Bay,2010_Mission Bay,2011_Mission Bay,2012_Mission Bay,2013_Mission Bay,2014_Mission Bay,2015_Mission Bay,2016_Mission Bay,2017_Mission Bay,2018_Mission Bay,2019_Mission Bay,2020_Mission Bay,2021_Mission Bay,2022_Mission Bay,2023_Mission Bay,2024_Mission Bay
291,Income,"Household Income 15000 to 19999 by Race, Native Hawaiian and Other Pacific Islander Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,Income,"Household Income 15000 to 19999 by Race, Some Other Race Alone",0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,Income,"Household Income 15000 to 19999 by Race, Two or More Races",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,Income,"Household Income 15000 to 19999 by Race, White Alone",3.0,106.0,39.0,26.0,63.0,59.0,68.0,29.0,29.0,33.0,0.0,0.0,79.0,140.0,121.0,116.0
295,Income,"Household Income 15000 to 19999 by Race, White Alone, Not Hispanic or Latino",3.0,106.0,39.0,26.0,63.0,59.0,68.0,29.0,29.0,33.0,0.0,0.0,79.0,119.0,105.0,94.0
296,Income,Household Income 150000 to 199999,12.0,375.0,558.0,590.0,660.0,683.0,648.0,661.0,898.0,1013.0,1109.0,980.0,882.0,447.0,678.0,780.0
297,Income,"Household Income 150000 to 199999 by Race, American Indian and Alaska Native Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
298,Income,"Household Income 150000 to 199999 by Race, Asian Alone",0.0,133.0,278.0,227.0,292.0,288.0,283.0,257.0,404.0,419.0,498.0,445.0,431.0,236.0,393.0,387.0
299,Income,"Household Income 150000 to 199999 by Race, Black or African American Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,Income,"Household Income 150000 to 199999 by Race, Hispanic or Latino",0.0,0.0,14.0,15.0,16.0,57.0,66.0,29.0,202.0,229.0,251.0,196.0,209.0,66.0,56.0,105.0
301,Income,"Household Income 150000 to 199999 by Race, Native Hawaiian and Other Pacific Islander Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,Income,"Household Income 150000 to 199999 by Race, Some Other Race Alone",0.0,0.0,0.0,0.0,0.0,41.0,49.0,0.0,105.0,122.0,123.0,92.0,105.0,26.0,15.0,18.0
303,Income,"Household Income 150000 to 199999 by Race, Two or More Races",0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,33.0,70.0,43.0,0.0,40.0,0.0,0.0
304,Income,"Household Income 150000 to 199999 by Race, White Alone",12.0,242.0,280.0,363.0,368.0,354.0,316.0,375.0,360.0,439.0,418.0,400.0,346.0,145.0,270.0,347.0
305,Income,"Household Income 150000 to 199999 by Race, White Alone, Not Hispanic or Latino",12.0,242.0,266.0,348.0,352.0,338.0,299.0,375.0,292.0,365.0,336.0,339.0,242.0,145.0,229.0,288.0
306,Income,Household Income 20000 to 24999,10.0,73.0,132.0,117.0,88.0,62.0,74.0,109.0,66.0,70.0,64.0,42.0,79.0,17.0,109.0,85.0
307,Income,"Household Income 20000 to 24999 by Race, American Indian and Alaska Native Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,Income,"Household Income 20000 to 24999 by Race, Asian Alone",0.0,31.0,32.0,26.0,10.0,0.0,0.0,32.0,34.0,33.0,27.0,42.0,79.0,17.0,84.0,20.0
309,Income,"Household Income 20000 to 24999 by Race, Black or African American Alone",0.0,0.0,0.0,0.0,0.0,23.0,21.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
310,Income,"Household Income 20000 to 24999 by Race, Hispanic or Latino",0.0,0.0,0.0,34.0,23.0,23.0,25.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,Income,"Household Income 20000 to 24999 by Race, Native Hawaiian and Other Pacific Islander Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,Income,"Household Income 20000 to 24999 by Race, Some Other Race Alone",0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,Income,"Household Income 20000 to 24999 by Race, Two or More Races",0.0,0.0,0.0,34.0,23.0,23.0,25.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,52.0
314,Income,"Household Income 20000 to 24999 by Race, White Alone",10.0,42.0,73.0,57.0,55.0,16.0,28.0,33.0,32.0,37.0,37.0,0.0,0.0,0.0,0.0,0.0
315,Income,"Household Income 20000 to 24999 by Race, White Alone, Not Hispanic or Latino",10.0,42.0,73.0,57.0,55.0,16.0,28.0,33.0,32.0,37.0,37.0,0.0,0.0,0.0,0.0,0.0
316,Income,Household Income 25000 to 29999,37.0,77.0,67.0,121.0,95.0,85.0,46.0,42.0,54.0,123.0,168.0,130.0,57.0,156.0,116.0,286.0
317,Income,"Household Income 25000 to 29999 by Race, American Indian and Alaska Native Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,Income,"Household Income 25000 to 29999 by Race, Asian Alone",10.0,23.0,21.0,55.0,43.0,42.0,46.0,42.0,28.0,99.0,134.0,108.0,57.0,156.0,116.0,248.0
319,Income,"Household Income 25000 to 29999 by Race, Black or African American Alone",21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,24.0,34.0,22.0,0.0,0.0,0.0,0.0
320,Income,"Household Income 25000 to 29999 by Race, Hispanic or Latino",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,Income,"Household Income 25000 to 29999 by Race, Native Hawaiian and Other Pacific Islander Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,Income,"Household Income 25000 to 29999 by Race, Some Other Race Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,Income,"Household Income 25000 to 29999 by Race, Two or More Races",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,Income,"Household Income 25000 to 29999 by Race, White Alone",6.0,54.0,46.0,66.0,52.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0
325,Income,"Household Income 25000 to 29999 by Race, White Alone, Not Hispanic or Latino",6.0,54.0,46.0,66.0,52.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0
326,Income,Household Income 30000 to 34999,30.0,14.0,43.0,151.0,196.0,241.0,238.0,231.0,90.0,51.0,28.0,22.0,78.0,173.0,49.0,59.0
327,Income,"Household Income 30000 to 34999 by Race, American Indian and Alaska Native Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,Income,"Household Income 30000 to 34999 by Race, Asian Alone",9.0,0.0,0.0,105.0,148.0,189.0,189.0,179.0,44.0,0.0,0.0,0.0,4.0,74.0,12.0,59.0
329,Income,"Household Income 30000 to 34999 by Race, Black or African American Alone",8.0,14.0,13.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,32.0,24.0,0.0
330,Income,"Household Income 30000 to 34999 by Race, Hispanic or Latino",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,60.0,0.0,0.0
331,Income,"Household Income 30000 to 34999 by Race, Native Hawaiian and Other Pacific Islander Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,Income,"Household Income 30000 to 34999 by Race, Some Other Race Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,60.0,0.0,0.0
333,Income,"Household Income 30000 to 34999 by Race, Two or More Races",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,Income,"Household Income 30000 to 34999 by Race, White Alone",13.0,0.0,30.0,33.0,37.0,52.0,49.0,52.0,46.0,51.0,28.0,22.0,0.0,7.0,13.0,0.0
335,Income,"Household Income 30000 to 34999 by Race, White Alone, Not Hispanic or Latino",13.0,0.0,30.0,33.0,37.0,52.0,49.0,52.0,46.0,51.0,28.0,22.0,0.0,7.0,13.0,0.0
336,Income,Household Income 35000 to 39999,0.0,59.0,61.0,47.0,74.0,40.0,131.0,226.0,233.0,167.0,124.0,304.0,244.0,19.0,66.0,77.0
337,Income,"Household Income 35000 to 39999 by Race, American Indian and Alaska Native Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,Income,"Household Income 35000 to 39999 by Race, Asian Alone",0.0,44.0,47.0,35.0,42.0,13.0,0.0,25.0,65.0,56.0,7.0,19.0,0.0,19.0,15.0,26.0
339,Income,"Household Income 35000 to 39999 by Race, Black or African American Alone",0.0,15.0,14.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,Income,"Household Income 35000 to 39999 by Race, Hispanic or Latino",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,40.0
341,Income,"Household Income 35000 to 39999 by Race, Native Hawaiian and Other Pacific Islander Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,Income,"Household Income 35000 to 39999 by Race, Some Other Race Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,40.0
343,Income,"Household Income 35000 to 39999 by Race, Two or More Races",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,Income,"Household Income 35000 to 39999 by Race, White Alone",0.0,0.0,0.0,0.0,19.0,27.0,131.0,201.0,168.0,111.0,117.0,285.0,244.0,0.0,0.0,11.0
345,Income,"Household Income 35000 to 39999 by Race, White Alone, Not Hispanic or Latino",0.0,0.0,0.0,0.0,19.0,27.0,131.0,201.0,168.0,111.0,117.0,285.0,244.0,0.0,0.0,11.0
346,Income,Household Income 40000 to 44999,30.0,136.0,99.0,52.0,58.0,99.0,81.0,51.0,84.0,59.0,35.0,70.0,0.0,295.0,252.0,224.0
347,Income,"Household Income 40000 to 44999 by Race, American Indian and Alaska Native Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,Income,"Household Income 40000 to 44999 by Race, Asian Alone",15.0,117.0,54.0,19.0,36.0,34.0,32.0,30.0,32.0,0.0,0.0,0.0,0.0,32.0,26.0,10.0
349,Income,"Household Income 40000 to 44999 by Race, Black or African American Alone",0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,Income,"Household Income 40000 to 44999 by Race, Hispanic or Latino",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,Income,"Household Income 40000 to 44999 by Race, Native Hawaiian and Other Pacific Islander Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,Income,"Household Income 40000 to 44999 by Race, Some Other Race Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,Income,"Household Income 40000 to 44999 by Race, Two or More Races",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,Income,"Household Income 40000 to 44999 by Race, White Alone",15.0,19.0,45.0,33.0,22.0,50.0,49.0,21.0,52.0,59.0,35.0,70.0,0.0,263.0,226.0,214.0
355,Income,"Household Income 40000 to 44999 by Race, White Alone, Not Hispanic or Latino",15.0,19.0,45.0,33.0,22.0,50.0,49.0,21.0,52.0,59.0,35.0,70.0,0.0,263.0,226.0,214.0
356,Income,Household Income 45000 to 49999,0.0,52.0,87.0,114.0,83.0,68.0,25.0,51.0,54.0,22.0,14.0,10.0,0.0,142.0,297.0,190.0
357,Income,"Household Income 45000 to 49999 by Race, American Indian and Alaska Native Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,Income,"Household Income 45000 to 49999 by Race, Asian Alone",0.0,40.0,73.0,88.0,65.0,34.0,0.0,16.0,23.0,22.0,14.0,10.0,0.0,45.0,52.0,71.0
359,Income,"Household Income 45000 to 49999 by Race, Black or African American Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,163.0,35.0
360,Income,"Household Income 45000 to 49999 by Race, Hispanic or Latino",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,Income,"Household Income 45000 to 49999 by Race, Native Hawaiian and Other Pacific Islander Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,Income,"Household Income 45000 to 49999 by Race, Some Other Race Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,Income,"Household Income 45000 to 49999 by Race, Two or More Races",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,Income,"Household Income 45000 to 49999 by Race, White Alone",0.0,12.0,14.0,26.0,18.0,34.0,25.0,35.0,31.0,0.0,0.0,0.0,0.0,48.0,82.0,84.0
365,Income,"Household Income 45000 to 49999 by Race, White Alone, Not Hispanic or Latino",0.0,12.0,14.0,26.0,18.0,34.0,25.0,35.0,31.0,0.0,0.0,0.0,0.0,48.0,82.0,84.0
366,Income,Household Income 50000 to 59999,39.0,126.0,204.0,214.0,269.0,248.0,238.0,209.0,182.0,127.0,98.0,100.0,64.0,30.0,174.0,200.0
367,Income,"Household Income 50000 to 59999 by Race, American Indian and Alaska Native Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,Income,"Household Income 50000 to 59999 by Race, Asian Alone",0.0,46.0,103.0,172.0,160.0,148.0,145.0,74.0,15.0,16.0,0.0,30.0,30.0,30.0,116.0,68.0
369,Income,"Household Income 50000 to 59999 by Race, Black or African American Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,69.0,73.0,62.0,47.0,0.0,0.0,0.0,84.0
370,Income,"Household Income 50000 to 59999 by Race, Hispanic or Latino",0.0,43.0,57.0,22.0,18.0,11.0,0.0,0.0,39.0,44.0,32.0,38.0,0.0,0.0,0.0,0.0
371,Income,"Household Income 50000 to 59999 by Race, Native Hawaiian and Other Pacific Islander Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,Income,"Household Income 50000 to 59999 by Race, Some Other Race Alone",0.0,43.0,57.0,22.0,18.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,Income,"Household Income 50000 to 59999 by Race, Two or More Races",19.0,0.0,0.0,0.0,77.0,84.0,93.0,103.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,Income,"Household Income 50000 to 59999 by Race, White Alone",20.0,37.0,44.0,20.0,14.0,5.0,0.0,0.0,0.0,38.0,36.0,23.0,34.0,0.0,58.0,48.0
375,Income,"Household Income 50000 to 59999 by Race, White Alone, Not Hispanic or Latino",20.0,37.0,44.0,20.0,14.0,5.0,0.0,0.0,0.0,38.0,36.0,23.0,34.0,0.0,58.0,48.0
376,Income,Household Income 60000 to 74999,0.0,202.0,183.0,306.0,391.0,386.0,406.0,366.0,256.0,211.0,188.0,218.0,229.0,187.0,206.0,246.0
377,Income,"Household Income 60000 to 74999 by Race, American Indian and Alaska Native Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,19.0,21.0,24.0,24.0,0.0,0.0,0.0,0.0
378,Income,"Household Income 60000 to 74999 by Race, Asian Alone",0.0,74.0,126.0,168.0,149.0,162.0,179.0,113.0,126.0,144.0,140.0,129.0,76.0,80.0,109.0,128.0
379,Income,"Household Income 60000 to 74999 by Race, Black or African American Alone",0.0,0.0,0.0,0.0,21.0,29.0,31.0,32.0,29.0,34.0,18.0,28.0,90.0,0.0,0.0,20.0
380,Income,"Household Income 60000 to 74999 by Race, Hispanic or Latino",0.0,7.0,5.0,116.0,196.0,183.0,198.0,220.0,90.0,50.0,24.0,24.0,42.0,0.0,0.0,57.0
381,Income,"Household Income 60000 to 74999 by Race, Native Hawaiian and Other Pacific Islander Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,Income,"Household Income 60000 to 74999 by Race, Some Other Race Alone",0.0,0.0,0.0,109.0,164.0,122.0,128.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0
383,Income,"Household Income 60000 to 74999 by Race, Two or More Races",0.0,20.0,15.0,13.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,Income,"Household Income 60000 to 74999 by Race, White Alone",0.0,108.0,42.0,16.0,40.0,63.0,68.0,65.0,82.0,12.0,6.0,37.0,63.0,107.0,97.0,62.0
